"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Cochise County, AZ","04003","Hispanic or Latino","2135-2",686
,"Cochise County, AZ","04003","Not Hispanic or Latino","2186-5",833
,"Cochise County, AZ","04003","Unknown or Not Stated","9",10
,"Coconino County, AZ","04005","Hispanic or Latino","2135-2",244
,"Coconino County, AZ","04005","Not Hispanic or Latino","2186-5",1353
,"Coconino County, AZ","04005","Unknown or Not Stated","9",15
,"Maricopa County, AZ","04013","Hispanic or Latino","2135-2",22410
,"Maricopa County, AZ","04013","Not Hispanic or Latino","2186-5",31027
,"Maricopa County, AZ","04013","Unknown or Not Stated","9",689
,"Mohave County, AZ","04015","Hispanic or Latino","2135-2",394
,"Mohave County, AZ","04015","Not Hispanic or Latino","2186-5",1394
,"Mohave County, AZ","04015","Unknown or Not Stated","9",14
,"Navajo County, AZ","04017","Hispanic or Latino","2135-2",167
,"Navajo County, AZ","04017","Not Hispanic or Latino","2186-5",1329
,"Navajo County, AZ","04017","Unknown or Not Stated","9",Suppressed
,"Pima County, AZ","04019","Hispanic or Latino","2135-2",5573
,"Pima County, AZ","04019","Not Hispanic or Latino","2186-5",5803
,"Pima County, AZ","04019","Unknown or Not Stated","9",45
,"Pinal County, AZ","04021","Hispanic or Latino","2135-2",1619
,"Pinal County, AZ","04021","Not Hispanic or Latino","2186-5",2829
,"Pinal County, AZ","04021","Unknown or Not Stated","9",22
,"Yavapai County, AZ","04025","Hispanic or Latino","2135-2",444
,"Yavapai County, AZ","04025","Not Hispanic or Latino","2186-5",1415
,"Yavapai County, AZ","04025","Unknown or Not Stated","9",Suppressed
,"Yuma County, AZ","04027","Hispanic or Latino","2135-2",2339
,"Yuma County, AZ","04027","Not Hispanic or Latino","2186-5",651
,"Yuma County, AZ","04027","Unknown or Not Stated","9",17
,"Unidentified Counties, AZ","04999","Hispanic or Latino","2135-2",1074
,"Unidentified Counties, AZ","04999","Not Hispanic or Latino","2186-5",2103
,"Unidentified Counties, AZ","04999","Unknown or Not Stated","9",11
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Arizona (04)"
"Year: 2016"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:34:05 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:34:05 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
