"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Arlington County, VA","51013","Female","F",1604
,"Arlington County, VA","51013","Male","M",1621
,"Chesterfield County, VA","51041","Female","F",1944
,"Chesterfield County, VA","51041","Male","M",1941
,"Fairfax County, VA","51059","Female","F",7058
,"Fairfax County, VA","51059","Male","M",7467
,"Henrico County, VA","51087","Female","F",1914
,"Henrico County, VA","51087","Male","M",1989
,"Loudoun County, VA","51107","Female","F",2607
,"Loudoun County, VA","51107","Male","M",2728
,"Prince William County, VA","51153","Female","F",3351
,"Prince William County, VA","51153","Male","M",3494
,"Spotsylvania County, VA","51177","Female","F",763
,"Spotsylvania County, VA","51177","Male","M",779
,"Stafford County, VA","51179","Female","F",872
,"Stafford County, VA","51179","Male","M",839
,"Alexandria city, VA","51510","Female","F",1409
,"Alexandria city, VA","51510","Male","M",1414
,"Chesapeake city, VA","51550","Female","F",1390
,"Chesapeake city, VA","51550","Male","M",1487
,"Hampton city, VA","51650","Female","F",844
,"Hampton city, VA","51650","Male","M",883
,"Newport News city, VA","51700","Female","F",1365
,"Newport News city, VA","51700","Male","M",1449
,"Norfolk city, VA","51710","Female","F",1760
,"Norfolk city, VA","51710","Male","M",1787
,"Richmond city, VA","51760","Female","F",1533
,"Richmond city, VA","51760","Male","M",1495
,"Virginia Beach city, VA","51810","Female","F",2898
,"Virginia Beach city, VA","51810","Male","M",3027
,"Unidentified Counties, VA","51999","Female","F",19089
,"Unidentified Counties, VA","51999","Male","M",19659
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Virginia (51)"
"Year: 2016"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 3:25:22 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 3:25:22 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
