"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Aiken County, SC","45003","Female","F",935
,"Aiken County, SC","45003","Male","M",1030
,"Anderson County, SC","45007","Female","F",1146
,"Anderson County, SC","45007","Male","M",1172
,"Beaufort County, SC","45013","Female","F",959
,"Beaufort County, SC","45013","Male","M",999
,"Berkeley County, SC","45015","Female","F",1369
,"Berkeley County, SC","45015","Male","M",1385
,"Charleston County, SC","45019","Female","F",2455
,"Charleston County, SC","45019","Male","M",2560
,"Dorchester County, SC","45035","Female","F",912
,"Dorchester County, SC","45035","Male","M",888
,"Florence County, SC","45041","Female","F",820
,"Florence County, SC","45041","Male","M",837
,"Greenville County, SC","45045","Female","F",3028
,"Greenville County, SC","45045","Male","M",3270
,"Horry County, SC","45051","Female","F",1507
,"Horry County, SC","45051","Male","M",1611
,"Lexington County, SC","45063","Female","F",1568
,"Lexington County, SC","45063","Male","M",1696
,"Pickens County, SC","45077","Female","F",593
,"Pickens County, SC","45077","Male","M",632
,"Richland County, SC","45079","Female","F",2379
,"Richland County, SC","45079","Male","M",2431
,"Spartanburg County, SC","45083","Female","F",1800
,"Spartanburg County, SC","45083","Male","M",1890
,"Sumter County, SC","45085","Female","F",663
,"Sumter County, SC","45085","Male","M",712
,"York County, SC","45091","Female","F",1511
,"York County, SC","45091","Male","M",1500
,"Unidentified Counties, SC","45999","Female","F",6399
,"Unidentified Counties, SC","45999","Male","M",6685
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: South Carolina (45)"
"Year: 2016"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 3:19:13 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 3:19:13 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
