"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Brown County, WI","55009","Female","F",1623
,"Brown County, WI","55009","Male","M",1713
,"Dane County, WI","55025","Female","F",2950
,"Dane County, WI","55025","Male","M",3102
,"Fond du Lac County, WI","55039","Female","F",509
,"Fond du Lac County, WI","55039","Male","M",522
,"Kenosha County, WI","55059","Female","F",964
,"Kenosha County, WI","55059","Male","M",972
,"La Crosse County, WI","55063","Female","F",605
,"La Crosse County, WI","55063","Male","M",583
,"Marathon County, WI","55073","Female","F",797
,"Marathon County, WI","55073","Male","M",838
,"Milwaukee County, WI","55079","Female","F",6760
,"Milwaukee County, WI","55079","Male","M",6898
,"Outagamie County, WI","55087","Female","F",1174
,"Outagamie County, WI","55087","Male","M",1145
,"Racine County, WI","55101","Female","F",1199
,"Racine County, WI","55101","Male","M",1218
,"Rock County, WI","55105","Female","F",991
,"Rock County, WI","55105","Male","M",1012
,"Sheboygan County, WI","55117","Female","F",620
,"Sheboygan County, WI","55117","Male","M",637
,"Walworth County, WI","55127","Female","F",467
,"Walworth County, WI","55127","Male","M",500
,"Washington County, WI","55131","Female","F",660
,"Washington County, WI","55131","Male","M",671
,"Waukesha County, WI","55133","Female","F",1908
,"Waukesha County, WI","55133","Male","M",2100
,"Winnebago County, WI","55139","Female","F",894
,"Winnebago County, WI","55139","Male","M",1011
,"Unidentified Counties, WI","55999","Female","F",10473
,"Unidentified Counties, WI","55999","Male","M",11099
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Wisconsin (55)"
"Year: 2016"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 3:28:17 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 3:28:17 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
