"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Missoula County, MT","30063","Under 15 years","15",0
,"Missoula County, MT","30063","15-19 years","15-19",42
,"Missoula County, MT","30063","20-24 years","20-24",234
,"Missoula County, MT","30063","25-29 years","25-29",345
,"Missoula County, MT","30063","30-34 years","30-34",353
,"Missoula County, MT","30063","35-39 years","35-39",179
,"Missoula County, MT","30063","40-44 years","40-44",34
,"Missoula County, MT","30063","45-49 years","45-49",0
,"Missoula County, MT","30063","50 years and over","50+",0
,"Yellowstone County, MT","30111","Under 15 years","15",Suppressed
,"Yellowstone County, MT","30111","15-19 years","15-19",112
,"Yellowstone County, MT","30111","20-24 years","20-24",432
,"Yellowstone County, MT","30111","25-29 years","25-29",619
,"Yellowstone County, MT","30111","30-34 years","30-34",512
,"Yellowstone County, MT","30111","35-39 years","35-39",217
,"Yellowstone County, MT","30111","40-44 years","40-44",39
,"Yellowstone County, MT","30111","45-49 years","45-49",Suppressed
,"Yellowstone County, MT","30111","50 years and over","50+",0
,"Unidentified Counties, MT","30999","Under 15 years","15",Suppressed
,"Unidentified Counties, MT","30999","15-19 years","15-19",566
,"Unidentified Counties, MT","30999","20-24 years","20-24",2041
,"Unidentified Counties, MT","30999","25-29 years","25-29",2896
,"Unidentified Counties, MT","30999","30-34 years","30-34",2385
,"Unidentified Counties, MT","30999","35-39 years","35-39",1038
,"Unidentified Counties, MT","30999","40-44 years","40-44",212
,"Unidentified Counties, MT","30999","45-49 years","45-49",15
,"Unidentified Counties, MT","30999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Montana (30)"
"Year: 2016"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 2:09:50 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 2:09:50 PM"
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
