"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Clark County, NV","32003","American Indian or Alaska Native","1002-5",119
,"Clark County, NV","32003","Asian","A",2194
,"Clark County, NV","32003","Black or African American","2054-5",4719
,"Clark County, NV","32003","Native Hawaiian or Other Pacific Islander","NHOPI",298
,"Clark County, NV","32003","White","2106-3",16454
,"Clark County, NV","32003","More than one race","M",1546
,"Clark County, NV","32003","Unknown or Not Stated","UNK",0
,"Clark County, NV","32003","Not Available","NA",0
,"Clark County, NV","32003","Not Reported","NR",0
,"Washoe County, NV","32031","American Indian or Alaska Native","1002-5",84
,"Washoe County, NV","32031","Asian","A",319
,"Washoe County, NV","32031","Black or African American","2054-5",190
,"Washoe County, NV","32031","Native Hawaiian or Other Pacific Islander","NHOPI",104
,"Washoe County, NV","32031","White","2106-3",4074
,"Washoe County, NV","32031","More than one race","M",184
,"Washoe County, NV","32031","Unknown or Not Stated","UNK",0
,"Washoe County, NV","32031","Not Available","NA",0
,"Washoe County, NV","32031","Not Reported","NR",0
,"Unidentified Counties, NV","32999","American Indian or Alaska Native","1002-5",116
,"Unidentified Counties, NV","32999","Asian","A",76
,"Unidentified Counties, NV","32999","Black or African American","2054-5",45
,"Unidentified Counties, NV","32999","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Unidentified Counties, NV","32999","White","2106-3",2977
,"Unidentified Counties, NV","32999","More than one race","M",144
,"Unidentified Counties, NV","32999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, NV","32999","Not Available","NA",0
,"Unidentified Counties, NV","32999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Nevada (32)"
"Year: 2020"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 10:01:51 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 10:01:51 AM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
