State,Season,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate,Type
Maryland,2022-23,2023-09-30,All,All,Hispanic,0.5,72.9,Crude Rate
Maryland,2022-23,2023-09-23,All,All,Hispanic,0.0,72.4,Crude Rate
Maryland,2022-23,2023-09-16,All,All,Hispanic,1.0,72.4,Crude Rate
Maryland,2022-23,2023-09-09,All,All,Hispanic,0.0,71.3,Crude Rate
Maryland,2022-23,2023-09-02,All,All,Hispanic,0.0,71.3,Crude Rate
Maryland,2022-23,2023-08-26,All,All,Hispanic,0.0,71.3,Crude Rate
Maryland,2022-23,2023-08-19,All,All,Hispanic,0.5,71.3,Crude Rate
Maryland,2022-23,2023-08-12,All,All,Hispanic,0.0,70.8,Crude Rate
Maryland,2022-23,2023-08-05,All,All,Hispanic,0.0,70.8,Crude Rate
Maryland,2022-23,2023-07-29,All,All,Hispanic,0.0,70.8,Crude Rate
Maryland,2022-23,2023-07-22,All,All,Hispanic,2.0,70.8,Crude Rate
Maryland,2022-23,2023-07-15,All,All,Hispanic,0.5,68.8,Crude Rate
Maryland,2022-23,2023-07-08,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-07-01,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-06-24,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-06-17,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-06-10,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-06-03,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-05-27,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-05-20,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-05-13,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-05-06,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-04-29,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-04-22,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-04-15,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-04-08,All,All,Hispanic,0.0,68.3,Crude Rate
Maryland,2022-23,2023-04-01,All,All,Hispanic,0.5,68.3,Crude Rate
Maryland,2022-23,2023-03-25,All,All,Hispanic,0.5,67.8,Crude Rate
Maryland,2022-23,2023-03-18,All,All,Hispanic,0.0,67.3,Crude Rate
Maryland,2022-23,2023-03-11,All,All,Hispanic,0.0,67.3,Crude Rate
Maryland,2022-23,2023-03-04,All,All,Hispanic,0.0,67.3,Crude Rate
Maryland,2022-23,2023-02-25,All,All,Hispanic,0.0,67.3,Crude Rate
Maryland,2022-23,2023-02-18,All,All,Hispanic,0.0,67.3,Crude Rate
Maryland,2022-23,2023-02-11,All,All,Hispanic,0.5,67.3,Crude Rate
Maryland,2022-23,2023-02-04,All,All,Hispanic,0.0,66.7,Crude Rate
Maryland,2022-23,2023-01-28,All,All,Hispanic,0.5,66.7,Crude Rate
Maryland,2022-23,2023-01-21,All,All,Hispanic,0.5,66.2,Crude Rate
Maryland,2022-23,2023-01-14,All,All,Hispanic,1.0,65.7,Crude Rate
Maryland,2022-23,2023-01-07,All,All,Hispanic,2.0,64.7,Crude Rate
Maryland,2022-23,2022-12-31,All,All,Hispanic,1.0,62.7,Crude Rate
Maryland,2022-23,2022-12-24,All,All,Hispanic,1.5,61.7,Crude Rate
Maryland,2022-23,2022-12-17,All,All,Hispanic,2.0,60.1,Crude Rate
Maryland,2022-23,2022-12-10,All,All,Hispanic,4.1,58.1,Crude Rate
Maryland,2022-23,2022-12-03,All,All,Hispanic,2.0,54.0,Crude Rate
Maryland,2022-23,2022-11-26,All,All,Hispanic,2.5,52.0,Crude Rate
Maryland,2022-23,2022-11-19,All,All,Hispanic,7.1,49.4,Crude Rate
Maryland,2022-23,2022-11-12,All,All,Hispanic,5.1,42.3,Crude Rate
Maryland,2022-23,2022-11-05,All,All,Hispanic,8.2,37.2,Crude Rate
Maryland,2022-23,2022-10-29,All,All,Hispanic,10.7,29.0,Crude Rate
Maryland,2022-23,2022-10-22,All,All,Hispanic,8.7,18.3,Crude Rate
Maryland,2022-23,2022-10-15,All,All,Hispanic,6.1,9.7,Crude Rate
Maryland,2022-23,2022-10-08,All,All,Hispanic,3.6,3.6,Crude Rate
Maryland,2022-23,2023-09-30,All,All,"A/PI, non-Hispanic",0.6,29.4,Crude Rate
Maryland,2022-23,2023-09-23,All,All,"A/PI, non-Hispanic",0.0,28.9,Crude Rate
Maryland,2022-23,2023-09-16,All,All,"A/PI, non-Hispanic",0.6,28.9,Crude Rate
Maryland,2022-23,2023-09-09,All,All,"A/PI, non-Hispanic",0.6,28.3,Crude Rate
Maryland,2022-23,2023-09-02,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-08-26,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-08-19,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-08-12,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-08-05,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-07-29,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-07-22,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-07-15,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-07-08,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-07-01,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-06-24,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-06-17,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-06-10,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-06-03,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-05-27,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-05-20,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-05-13,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-05-06,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-04-29,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-04-22,All,All,"A/PI, non-Hispanic",0.0,27.8,Crude Rate
Maryland,2022-23,2023-04-15,All,All,"A/PI, non-Hispanic",0.6,27.8,Crude Rate
Maryland,2022-23,2023-04-08,All,All,"A/PI, non-Hispanic",0.0,27.2,Crude Rate
Maryland,2022-23,2023-04-01,All,All,"A/PI, non-Hispanic",0.0,27.2,Crude Rate
Maryland,2022-23,2023-03-25,All,All,"A/PI, non-Hispanic",0.6,27.2,Crude Rate
Maryland,2022-23,2023-03-18,All,All,"A/PI, non-Hispanic",0.0,26.7,Crude Rate
Maryland,2022-23,2023-03-11,All,All,"A/PI, non-Hispanic",0.6,26.7,Crude Rate
Maryland,2022-23,2023-03-04,All,All,"A/PI, non-Hispanic",0.0,26.1,Crude Rate
Maryland,2022-23,2023-02-25,All,All,"A/PI, non-Hispanic",0.6,26.1,Crude Rate
Maryland,2022-23,2023-02-18,All,All,"A/PI, non-Hispanic",0.0,25.6,Crude Rate
Maryland,2022-23,2023-02-11,All,All,"A/PI, non-Hispanic",0.0,25.6,Crude Rate
Maryland,2022-23,2023-02-04,All,All,"A/PI, non-Hispanic",1.1,25.6,Crude Rate
Maryland,2022-23,2023-01-28,All,All,"A/PI, non-Hispanic",0.6,24.4,Crude Rate
Maryland,2022-23,2023-01-21,All,All,"A/PI, non-Hispanic",0.0,23.9,Crude Rate
Maryland,2022-23,2023-01-14,All,All,"A/PI, non-Hispanic",1.1,23.9,Crude Rate
Maryland,2022-23,2023-01-07,All,All,"A/PI, non-Hispanic",1.1,22.8,Crude Rate
Maryland,2022-23,2022-12-31,All,All,"A/PI, non-Hispanic",0.6,21.7,Crude Rate
Maryland,2022-23,2022-12-24,All,All,"A/PI, non-Hispanic",0.0,21.1,Crude Rate
Maryland,2022-23,2022-12-17,All,All,"A/PI, non-Hispanic",0.6,21.1,Crude Rate
Maryland,2022-23,2022-12-10,All,All,"A/PI, non-Hispanic",0.6,20.6,Crude Rate
Maryland,2022-23,2022-12-03,All,All,"A/PI, non-Hispanic",0.6,20.0,Crude Rate
Maryland,2022-23,2022-11-26,All,All,"A/PI, non-Hispanic",4.4,19.4,Crude Rate
Maryland,2022-23,2022-11-19,All,All,"A/PI, non-Hispanic",1.1,15.0,Crude Rate
Maryland,2022-23,2022-11-12,All,All,"A/PI, non-Hispanic",2.8,13.9,Crude Rate
Maryland,2022-23,2022-11-05,All,All,"A/PI, non-Hispanic",1.1,11.1,Crude Rate
Maryland,2022-23,2022-10-29,All,All,"A/PI, non-Hispanic",2.2,10.0,Crude Rate
Maryland,2022-23,2022-10-22,All,All,"A/PI, non-Hispanic",5.0,7.8,Crude Rate
Maryland,2022-23,2022-10-15,All,All,"A/PI, non-Hispanic",2.2,2.8,Crude Rate
Maryland,2022-23,2022-10-08,All,All,"A/PI, non-Hispanic",0.6,0.6,Crude Rate
Maryland,2022-23,2023-09-30,All,All,"AI/AN, non-Hispanic",0.0,59.6,Crude Rate
Maryland,2022-23,2023-09-23,All,All,"AI/AN, non-Hispanic",0.0,59.6,Crude Rate
Maryland,2022-23,2023-09-16,All,All,"AI/AN, non-Hispanic",14.9,59.6,Crude Rate
Maryland,2022-23,2023-09-09,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-09-02,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-08-26,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-08-19,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-08-12,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-08-05,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-07-29,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-07-22,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-07-15,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-07-08,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-07-01,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-06-24,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-06-17,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-06-10,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-06-03,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-05-27,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-05-20,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-05-13,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-05-06,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-04-29,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-04-22,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-04-15,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-04-08,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-04-01,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-03-25,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-03-18,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-03-11,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-03-04,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-02-25,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-02-18,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-02-11,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-02-04,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-01-28,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-01-21,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-01-14,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2023-01-07,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2022-12-31,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2022-12-24,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2022-12-17,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2022-12-10,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2022-12-03,All,All,"AI/AN, non-Hispanic",0.0,44.7,Crude Rate
Maryland,2022-23,2022-11-26,All,All,"AI/AN, non-Hispanic",14.9,44.7,Crude Rate
Maryland,2022-23,2022-11-19,All,All,"AI/AN, non-Hispanic",14.9,29.8,Crude Rate
Maryland,2022-23,2022-11-12,All,All,"AI/AN, non-Hispanic",0.0,14.9,Crude Rate
Maryland,2022-23,2022-11-05,All,All,"AI/AN, non-Hispanic",0.0,14.9,Crude Rate
Maryland,2022-23,2022-10-29,All,All,"AI/AN, non-Hispanic",14.9,14.9,Crude Rate
Maryland,2022-23,2022-10-22,All,All,"AI/AN, non-Hispanic",0.0,0.0,Crude Rate
Maryland,2022-23,2022-10-15,All,All,"AI/AN, non-Hispanic",0.0,0.0,Crude Rate
Maryland,2022-23,2022-10-08,All,All,"AI/AN, non-Hispanic",0.0,0.0,Crude Rate
Maryland,2022-23,2023-09-30,All,All,"Black, non-Hispanic",0.5,50.2,Crude Rate
Maryland,2022-23,2023-09-23,All,All,"Black, non-Hispanic",0.4,49.7,Crude Rate
Maryland,2022-23,2023-09-16,All,All,"Black, non-Hispanic",0.1,49.3,Crude Rate
Maryland,2022-23,2023-09-09,All,All,"Black, non-Hispanic",0.0,49.2,Crude Rate
Maryland,2022-23,2023-09-02,All,All,"Black, non-Hispanic",0.0,49.2,Crude Rate
Maryland,2022-23,2023-08-26,All,All,"Black, non-Hispanic",0.1,49.2,Crude Rate
Maryland,2022-23,2023-08-19,All,All,"Black, non-Hispanic",0.0,49.1,Crude Rate
Maryland,2022-23,2023-08-12,All,All,"Black, non-Hispanic",0.1,49.1,Crude Rate
Maryland,2022-23,2023-08-05,All,All,"Black, non-Hispanic",0.0,49.0,Crude Rate
Maryland,2022-23,2023-07-29,All,All,"Black, non-Hispanic",0.1,49.0,Crude Rate
Maryland,2022-23,2023-07-22,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-07-15,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-07-08,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-07-01,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-06-24,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-06-17,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-06-10,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-06-03,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-05-27,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-05-20,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-05-13,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-05-06,All,All,"Black, non-Hispanic",0.0,48.8,Crude Rate
Maryland,2022-23,2023-04-29,All,All,"Black, non-Hispanic",0.1,48.8,Crude Rate
Maryland,2022-23,2023-04-22,All,All,"Black, non-Hispanic",0.0,48.7,Crude Rate
Maryland,2022-23,2023-04-15,All,All,"Black, non-Hispanic",0.1,48.7,Crude Rate
Maryland,2022-23,2023-04-08,All,All,"Black, non-Hispanic",0.2,48.6,Crude Rate
Maryland,2022-23,2023-04-01,All,All,"Black, non-Hispanic",0.1,48.4,Crude Rate
Maryland,2022-23,2023-03-25,All,All,"Black, non-Hispanic",0.5,48.3,Crude Rate
Maryland,2022-23,2023-03-18,All,All,"Black, non-Hispanic",0.0,47.8,Crude Rate
Maryland,2022-23,2023-03-11,All,All,"Black, non-Hispanic",0.2,47.8,Crude Rate
Maryland,2022-23,2023-03-04,All,All,"Black, non-Hispanic",0.1,47.5,Crude Rate
Maryland,2022-23,2023-02-25,All,All,"Black, non-Hispanic",0.1,47.4,Crude Rate
Maryland,2022-23,2023-02-18,All,All,"Black, non-Hispanic",0.1,47.3,Crude Rate
Maryland,2022-23,2023-02-11,All,All,"Black, non-Hispanic",0.6,47.2,Crude Rate
Maryland,2022-23,2023-02-04,All,All,"Black, non-Hispanic",0.6,46.6,Crude Rate
Maryland,2022-23,2023-01-28,All,All,"Black, non-Hispanic",1.0,46.0,Crude Rate
Maryland,2022-23,2023-01-21,All,All,"Black, non-Hispanic",0.6,45.0,Crude Rate
Maryland,2022-23,2023-01-14,All,All,"Black, non-Hispanic",0.2,44.4,Crude Rate
Maryland,2022-23,2023-01-07,All,All,"Black, non-Hispanic",0.7,44.2,Crude Rate
Maryland,2022-23,2022-12-31,All,All,"Black, non-Hispanic",1.0,43.5,Crude Rate
Maryland,2022-23,2022-12-24,All,All,"Black, non-Hispanic",1.3,42.5,Crude Rate
Maryland,2022-23,2022-12-17,All,All,"Black, non-Hispanic",2.1,41.2,Crude Rate
Maryland,2022-23,2022-12-10,All,All,"Black, non-Hispanic",2.9,39.1,Crude Rate
Maryland,2022-23,2022-12-03,All,All,"Black, non-Hispanic",2.6,36.2,Crude Rate
Maryland,2022-23,2022-11-26,All,All,"Black, non-Hispanic",3.1,33.6,Crude Rate
Maryland,2022-23,2022-11-19,All,All,"Black, non-Hispanic",4.4,30.5,Crude Rate
Maryland,2022-23,2022-11-12,All,All,"Black, non-Hispanic",6.2,26.1,Crude Rate
Maryland,2022-23,2022-11-05,All,All,"Black, non-Hispanic",5.7,19.9,Crude Rate
Maryland,2022-23,2022-10-29,All,All,"Black, non-Hispanic",5.0,14.2,Crude Rate
Maryland,2022-23,2022-10-22,All,All,"Black, non-Hispanic",3.6,9.2,Crude Rate
Maryland,2022-23,2022-10-15,All,All,"Black, non-Hispanic",4.3,5.6,Crude Rate
Maryland,2022-23,2022-10-08,All,All,"Black, non-Hispanic",1.3,1.3,Crude Rate
Maryland,2022-23,2023-09-30,All,All,"White, non-Hispanic",0.2,46.1,Crude Rate
Maryland,2022-23,2023-09-23,All,All,"White, non-Hispanic",0.0,45.9,Crude Rate
Maryland,2022-23,2023-09-16,All,All,"White, non-Hispanic",0.1,45.9,Crude Rate
Maryland,2022-23,2023-09-09,All,All,"White, non-Hispanic",0.1,45.7,Crude Rate
Maryland,2022-23,2023-09-02,All,All,"White, non-Hispanic",0.0,45.6,Crude Rate
Maryland,2022-23,2023-08-26,All,All,"White, non-Hispanic",0.1,45.6,Crude Rate
Maryland,2022-23,2023-08-19,All,All,"White, non-Hispanic",0.2,45.5,Crude Rate
Maryland,2022-23,2023-08-12,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-08-05,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-07-29,All,All,"White, non-Hispanic",0.1,45.3,Crude Rate
Maryland,2022-23,2023-07-22,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-07-15,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-07-08,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-07-01,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-06-24,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-06-17,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-06-10,All,All,"White, non-Hispanic",0.0,45.3,Crude Rate
Maryland,2022-23,2023-06-03,All,All,"White, non-Hispanic",0.1,45.3,Crude Rate
Maryland,2022-23,2023-05-27,All,All,"White, non-Hispanic",0.0,45.2,Crude Rate
Maryland,2022-23,2023-05-20,All,All,"White, non-Hispanic",0.0,45.2,Crude Rate
Maryland,2022-23,2023-05-13,All,All,"White, non-Hispanic",0.0,45.2,Crude Rate
Maryland,2022-23,2023-05-06,All,All,"White, non-Hispanic",0.1,45.2,Crude Rate
Maryland,2022-23,2023-04-29,All,All,"White, non-Hispanic",0.1,45.1,Crude Rate
Maryland,2022-23,2023-04-22,All,All,"White, non-Hispanic",0.0,44.9,Crude Rate
Maryland,2022-23,2023-04-15,All,All,"White, non-Hispanic",0.1,44.9,Crude Rate
Maryland,2022-23,2023-04-08,All,All,"White, non-Hispanic",0.1,44.8,Crude Rate
Maryland,2022-23,2023-04-01,All,All,"White, non-Hispanic",0.2,44.7,Crude Rate
Maryland,2022-23,2023-03-25,All,All,"White, non-Hispanic",0.1,44.5,Crude Rate
Maryland,2022-23,2023-03-18,All,All,"White, non-Hispanic",0.3,44.4,Crude Rate
Maryland,2022-23,2023-03-11,All,All,"White, non-Hispanic",0.3,44.1,Crude Rate
Maryland,2022-23,2023-03-04,All,All,"White, non-Hispanic",0.3,43.8,Crude Rate
Maryland,2022-23,2023-02-25,All,All,"White, non-Hispanic",0.5,43.5,Crude Rate
Maryland,2022-23,2023-02-18,All,All,"White, non-Hispanic",0.1,43.0,Crude Rate
Maryland,2022-23,2023-02-11,All,All,"White, non-Hispanic",0.3,42.9,Crude Rate
Maryland,2022-23,2023-02-04,All,All,"White, non-Hispanic",0.6,42.6,Crude Rate
Maryland,2022-23,2023-01-28,All,All,"White, non-Hispanic",0.5,42.0,Crude Rate
Maryland,2022-23,2023-01-21,All,All,"White, non-Hispanic",0.6,41.4,Crude Rate
Maryland,2022-23,2023-01-14,All,All,"White, non-Hispanic",0.6,40.8,Crude Rate
Maryland,2022-23,2023-01-07,All,All,"White, non-Hispanic",1.3,40.2,Crude Rate
Maryland,2022-23,2022-12-31,All,All,"White, non-Hispanic",0.7,38.9,Crude Rate
Maryland,2022-23,2022-12-24,All,All,"White, non-Hispanic",1.0,38.3,Crude Rate
Maryland,2022-23,2022-12-17,All,All,"White, non-Hispanic",2.1,37.3,Crude Rate
Maryland,2022-23,2022-12-10,All,All,"White, non-Hispanic",2.3,35.2,Crude Rate
Maryland,2022-23,2022-12-03,All,All,"White, non-Hispanic",3.7,32.9,Crude Rate
Maryland,2022-23,2022-11-26,All,All,"White, non-Hispanic",3.1,29.2,Crude Rate
Maryland,2022-23,2022-11-19,All,All,"White, non-Hispanic",4.1,26.1,Crude Rate
Maryland,2022-23,2022-11-12,All,All,"White, non-Hispanic",4.0,22.0,Crude Rate
Maryland,2022-23,2022-11-05,All,All,"White, non-Hispanic",5.2,18.0,Crude Rate
Maryland,2022-23,2022-10-29,All,All,"White, non-Hispanic",4.6,12.8,Crude Rate
Maryland,2022-23,2022-10-22,All,All,"White, non-Hispanic",3.4,8.2,Crude Rate
Maryland,2022-23,2022-10-15,All,All,"White, non-Hispanic",3.3,4.8,Crude Rate
Maryland,2022-23,2022-10-08,All,All,"White, non-Hispanic",1.5,1.5,Crude Rate
Maryland,2022-23,2023-09-30,All,Female,All,0.3,47.3,Crude Rate
Maryland,2022-23,2023-09-23,All,Female,All,0.2,47.0,Crude Rate
Maryland,2022-23,2023-09-16,All,Female,All,0.2,46.8,Crude Rate
Maryland,2022-23,2023-09-09,All,Female,All,0.1,46.6,Crude Rate
Maryland,2022-23,2023-09-02,All,Female,All,0.0,46.5,Crude Rate
Maryland,2022-23,2023-08-26,All,Female,All,0.1,46.5,Crude Rate
Maryland,2022-23,2023-08-19,All,Female,All,0.1,46.4,Crude Rate
Maryland,2022-23,2023-08-12,All,Female,All,0.0,46.2,Crude Rate
Maryland,2022-23,2023-08-05,All,Female,All,0.0,46.2,Crude Rate
Maryland,2022-23,2023-07-29,All,Female,All,0.1,46.2,Crude Rate
Maryland,2022-23,2023-07-22,All,Female,All,0.1,46.1,Crude Rate
Maryland,2022-23,2023-07-15,All,Female,All,0.0,46.0,Crude Rate
Maryland,2022-23,2023-07-08,All,Female,All,0.0,46.0,Crude Rate
Maryland,2022-23,2023-07-01,All,Female,All,0.0,46.0,Crude Rate
Maryland,2022-23,2023-06-24,All,Female,All,0.0,46.0,Crude Rate
Maryland,2022-23,2023-06-17,All,Female,All,0.0,46.0,Crude Rate
Maryland,2022-23,2023-06-10,All,Female,All,0.0,46.0,Crude Rate
Maryland,2022-23,2023-06-03,All,Female,All,0.1,46.0,Crude Rate
Maryland,2022-23,2023-05-27,All,Female,All,0.0,45.9,Crude Rate
Maryland,2022-23,2023-05-20,All,Female,All,0.0,45.9,Crude Rate
Maryland,2022-23,2023-05-13,All,Female,All,0.0,45.9,Crude Rate
Maryland,2022-23,2023-05-06,All,Female,All,0.1,45.9,Crude Rate
Maryland,2022-23,2023-04-29,All,Female,All,0.1,45.9,Crude Rate
Maryland,2022-23,2023-04-22,All,Female,All,0.0,45.8,Crude Rate
Maryland,2022-23,2023-04-15,All,Female,All,0.2,45.8,Crude Rate
Maryland,2022-23,2023-04-08,All,Female,All,0.2,45.6,Crude Rate
Maryland,2022-23,2023-04-01,All,Female,All,0.2,45.4,Crude Rate
Maryland,2022-23,2023-03-25,All,Female,All,0.3,45.2,Crude Rate
Maryland,2022-23,2023-03-18,All,Female,All,0.1,44.8,Crude Rate
Maryland,2022-23,2023-03-11,All,Female,All,0.3,44.7,Crude Rate
Maryland,2022-23,2023-03-04,All,Female,All,0.2,44.3,Crude Rate
Maryland,2022-23,2023-02-25,All,Female,All,0.3,44.1,Crude Rate
Maryland,2022-23,2023-02-18,All,Female,All,0.1,43.9,Crude Rate
Maryland,2022-23,2023-02-11,All,Female,All,0.4,43.8,Crude Rate
Maryland,2022-23,2023-02-04,All,Female,All,0.6,43.4,Crude Rate
Maryland,2022-23,2023-01-28,All,Female,All,0.8,42.7,Crude Rate
Maryland,2022-23,2023-01-21,All,Female,All,0.6,42.0,Crude Rate
Maryland,2022-23,2023-01-14,All,Female,All,0.5,41.4,Crude Rate
Maryland,2022-23,2023-01-07,All,Female,All,1.4,40.9,Crude Rate
Maryland,2022-23,2022-12-31,All,Female,All,0.8,39.5,Crude Rate
