"Notes","State of Residence","State of Residence Code","Infant Birth Weight 12","Infant Birth Weight 12 Code",Births
,"Virginia","51","4500 - 4999 grams","10",1056
,"Virginia","51","5000 - 8165 grams","11",96
,"Virginia","51","Unknown or Not Stated","12",55
,"Washington","53","499 grams or less","01",78
,"Washington","53","500 - 999 grams","02",319
,"Washington","53","1000 - 1499 grams","03",468
,"Washington","53","1500 - 1999 grams","04",1119
,"Washington","53","2000 - 2499 grams","05",3706
,"Washington","53","2500 - 2999 grams","06",13881
,"Washington","53","3000 - 3499 grams","07",32308
,"Washington","53","3500 - 3999 grams","08",25422
,"Washington","53","4000 - 4499 grams","09",7394
,"Washington","53","4500 - 4999 grams","10",1173
,"Washington","53","5000 - 8165 grams","11",118
,"Washington","53","Unknown or Not Stated","12",99
,"West Virginia","54","499 grams or less","01",20
,"West Virginia","54","500 - 999 grams","02",91
,"West Virginia","54","1000 - 1499 grams","03",174
,"West Virginia","54","1500 - 1999 grams","04",320
,"West Virginia","54","2000 - 2499 grams","05",1103
,"West Virginia","54","2500 - 2999 grams","06",3536
,"West Virginia","54","3000 - 3499 grams","07",6925
,"West Virginia","54","3500 - 3999 grams","08",4716
,"West Virginia","54","4000 - 4499 grams","09",1154
,"West Virginia","54","4500 - 4999 grams","10",182
,"West Virginia","54","5000 - 8165 grams","11",23
,"West Virginia","54","Unknown or Not Stated","12",Suppressed
,"Wisconsin","55","499 grams or less","01",94
,"Wisconsin","55","500 - 999 grams","02",278
,"Wisconsin","55","1000 - 1499 grams","03",393
,"Wisconsin","55","1500 - 1999 grams","04",1003
,"Wisconsin","55","2000 - 2499 grams","05",3167
,"Wisconsin","55","2500 - 2999 grams","06",10758
,"Wisconsin","55","3000 - 3499 grams","07",23610
,"Wisconsin","55","3500 - 3999 grams","08",18453
,"Wisconsin","55","4000 - 4499 grams","09",5393
,"Wisconsin","55","4500 - 4999 grams","10",813
,"Wisconsin","55","5000 - 8165 grams","11",77
,"Wisconsin","55","Unknown or Not Stated","12",59
,"Wyoming","56","499 grams or less","01",Suppressed
,"Wyoming","56","500 - 999 grams","02",30
,"Wyoming","56","1000 - 1499 grams","03",37
,"Wyoming","56","1500 - 1999 grams","04",106
,"Wyoming","56","2000 - 2499 grams","05",438
,"Wyoming","56","2500 - 2999 grams","06",1501
,"Wyoming","56","3000 - 3499 grams","07",2742
,"Wyoming","56","3500 - 3999 grams","08",1402
,"Wyoming","56","4000 - 4499 grams","09",272
,"Wyoming","56","4500 - 4999 grams","10",26
,"Wyoming","56","5000 - 8165 grams","11",Suppressed
,"Wyoming","56","Unknown or Not Stated","12",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2018"
"Group By: State of Residence; Infant Birth Weight 12"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 15, 2026 8:33:40 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 15, 2026 8:33:40 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
