Session Title,Firearm injury in ED by state and BRFSS Age,,,,
Session ID,2770964,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Arrival Date),,,,
Measure,Number of ED Encounters,,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,10/29/2025,,,,
,,,,,
,,,,,
,,,ED Diagnoses,Firearm Injury,None of the above
Year,Month,State of Residence (U.S.),Age at Time of Visit,,
,,,≥ 55 and < 65 Years,10 or fewer,9048
,,,65 Years or more,10 or fewer,16028
,,,No value,10 or fewer,10 or fewer
,,,Total,79,78054
,,Wisconsin,Less than 18 Years,10 or fewer,16502
,,,≥ 18 and < 25 Years,10 or fewer,6311
,,,≥ 25 and < 35 Years,10 or fewer,9417
,,,≥ 35 and < 45 Years,10 or fewer,8967
,,,≥ 45 and < 55 Years,10 or fewer,7659
,,,≥ 55 and < 65 Years,10 or fewer,9262
,,,65 Years or more,10 or fewer,18138
,,,No value,10 or fewer,10 or fewer
,,,Total,23,76256
,,Minnesota,Less than 18 Years,10 or fewer,12716
,,,≥ 18 and < 25 Years,10 or fewer,6206
,,,≥ 25 and < 35 Years,10 or fewer,9733
,,,≥ 35 and < 45 Years,10 or fewer,9372
,,,≥ 45 and < 55 Years,10 or fewer,7615
,,,≥ 55 and < 65 Years,10 or fewer,8612
,,,65 Years or more,10 or fewer,18385
,,,No value,10 or fewer,10 or fewer
,,,Total,15,72639
,,Mississippi,Less than 18 Years,14,10843
,,,≥ 18 and < 25 Years,26,5178
,,,≥ 25 and < 35 Years,22,7474
,,,≥ 35 and < 45 Years,12,7283
,,,≥ 45 and < 55 Years,10 or fewer,6874
,,,≥ 55 and < 65 Years,10 or fewer,7311
,,,65 Years or more,10 or fewer,13746
,,,No value,10 or fewer,10 or fewer
,,,Total,90,58710
,,Maryland,Less than 18 Years,10 or fewer,10990
,,,≥ 18 and < 25 Years,10 or fewer,5631
,,,≥ 25 and < 35 Years,10 or fewer,8909
,,,≥ 35 and < 45 Years,10 or fewer,8316
,,,≥ 45 and < 55 Years,10 or fewer,7080
,,,≥ 55 and < 65 Years,10 or fewer,8365
,,,65 Years or more,10 or fewer,15430
,,,No value,10 or fewer,20
,,,Total,33,64741
,,Tennessee,Less than 18 Years,10 or fewer,9974
,,,≥ 18 and < 25 Years,10 or fewer,3901
,,,≥ 25 and < 35 Years,10 or fewer,5725
,,,≥ 35 and < 45 Years,10 or fewer,5328
,,,≥ 45 and < 55 Years,10 or fewer,5299
,,,≥ 55 and < 65 Years,10 or fewer,5151
,,,65 Years or more,10 or fewer,10331
,,,No value,10 or fewer,10 or fewer
,,,Total,23,45709
,,Oregon,Less than 18 Years,10 or fewer,9979
,,,≥ 18 and < 25 Years,10 or fewer,4302
,,,≥ 25 and < 35 Years,10 or fewer,6714
,,,≥ 35 and < 45 Years,10 or fewer,6261
,,,≥ 45 and < 55 Years,10 or fewer,5575
,,,≥ 55 and < 65 Years,10 or fewer,6078
,,,65 Years or more,10 or fewer,13696
,,,No value,10 or fewer,10 or fewer
,,,Total,11,52605
,,Oklahoma,Less than 18 Years,10 or fewer,5712
,,,≥ 18 and < 25 Years,10 or fewer,2386
,,,≥ 25 and < 35 Years,10 or fewer,3888
,,,≥ 35 and < 45 Years,10 or fewer,3798
,,,≥ 45 and < 55 Years,10 or fewer,3500
,,,≥ 55 and < 65 Years,10 or fewer,3572
,,,65 Years or more,10 or fewer,7599
,,,No value,10 or fewer,10 or fewer
,,,Total,18,30455
,,Iowa,Less than 18 Years,10 or fewer,7424
,,,≥ 18 and < 25 Years,10 or fewer,3110
,,,≥ 25 and < 35 Years,10 or fewer,4612
,,,≥ 35 and < 45 Years,10 or fewer,4189
,,,≥ 45 and < 55 Years,10 or fewer,3811
,,,≥ 55 and < 65 Years,10 or fewer,4031
,,,65 Years or more,10 or fewer,8956
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,36133
,,West Virginia,Less than 18 Years,10 or fewer,5825
,,,≥ 18 and < 25 Years,10 or fewer,2748
,,,≥ 25 and < 35 Years,10 or fewer,3964
,,,≥ 35 and < 45 Years,10 or fewer,3804
,,,≥ 45 and < 55 Years,10 or fewer,3937
,,,≥ 55 and < 65 Years,10 or fewer,4157
,,,65 Years or more,10 or fewer,8636
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,33071
,,Arkansas,Less than 18 Years,10 or fewer,10540
,,,≥ 18 and < 25 Years,10 or fewer,2920
,,,≥ 25 and < 35 Years,10 or fewer,4234
,,,≥ 35 and < 45 Years,10 or fewer,3880
,,,≥ 45 and < 55 Years,10 or fewer,3548
,,,≥ 55 and < 65 Years,10 or fewer,3763
,,,65 Years or more,10 or fewer,6883
,,,No value,10 or fewer,10 or fewer
,,,Total,20,35768
,,Washington,Less than 18 Years,10 or fewer,5628
,,,≥ 18 and < 25 Years,10 or fewer,2708
,,,≥ 25 and < 35 Years,10 or fewer,4456
,,,≥ 35 and < 45 Years,10 or fewer,4285
,,,≥ 45 and < 55 Years,10 or fewer,3675
,,,≥ 55 and < 65 Years,10 or fewer,3971
,,,65 Years or more,10 or fewer,8964
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,33687
,,Arizona,Less than 18 Years,10 or fewer,4750
,,,≥ 18 and < 25 Years,10 or fewer,2204
,,,≥ 25 and < 35 Years,10 or fewer,3698
,,,≥ 35 and < 45 Years,10 or fewer,3364
,,,≥ 45 and < 55 Years,10 or fewer,3188
,,,≥ 55 and < 65 Years,10 or fewer,3541
,,,65 Years or more,10 or fewer,8895
,,,No value,10 or fewer,10 or fewer
,,,Total,18,29640
,,Idaho,Less than 18 Years,10 or fewer,4744
,,,≥ 18 and < 25 Years,10 or fewer,2607
,,,≥ 25 and < 35 Years,10 or fewer,3491
,,,≥ 35 and < 45 Years,10 or fewer,3330
,,,≥ 45 and < 55 Years,10 or fewer,2994
,,,≥ 55 and < 65 Years,10 or fewer,3145
,,,65 Years or more,10 or fewer,7267
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,27578
,,Missouri,Less than 18 Years,10 or fewer,2556
,,,≥ 18 and < 25 Years,10 or fewer,2265
,,,≥ 25 and < 35 Years,10 or fewer,3365
,,,≥ 35 and < 45 Years,10 or fewer,3312
,,,≥ 45 and < 55 Years,10 or fewer,2961
,,,≥ 55 and < 65 Years,10 or fewer,3387
,,,65 Years or more,10 or fewer,7291
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25137
,,Hawaii,Less than 18 Years,10 or fewer,4341
,,,≥ 18 and < 25 Years,10 or fewer,1557
,,,≥ 25 and < 35 Years,10 or fewer,2717
,,,≥ 35 and < 45 Years,10 or fewer,2570
,,,≥ 45 and < 55 Years,10 or fewer,2619
,,,≥ 55 and < 65 Years,10 or fewer,2886
,,,65 Years or more,10 or fewer,6498
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,23188
,,Kansas,Less than 18 Years,10 or fewer,2991
,,,≥ 18 and < 25 Years,10 or fewer,2065
,,,≥ 25 and < 35 Years,10 or fewer,2890
,,,≥ 35 and < 45 Years,10 or fewer,3105
,,,≥ 45 and < 55 Years,10 or fewer,2574
,,,≥ 55 and < 65 Years,10 or fewer,2850
,,,65 Years or more,10 or fewer,6604
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,23079
,,Maine,Less than 18 Years,10 or fewer,3082
,,,≥ 18 and < 25 Years,10 or fewer,1583
,,,≥ 25 and < 35 Years,10 or fewer,2700
,,,≥ 35 and < 45 Years,10 or fewer,2840
,,,≥ 45 and < 55 Years,10 or fewer,2497
,,,≥ 55 and < 65 Years,10 or fewer,2929
,,,65 Years or more,10 or fewer,7201
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,22832
,,Nebraska,Less than 18 Years,10 or fewer,3068
,,,≥ 18 and < 25 Years,10 or fewer,2272
,,,≥ 25 and < 35 Years,10 or fewer,3042
,,,≥ 35 and < 45 Years,10 or fewer,2960
,,,≥ 45 and < 55 Years,10 or fewer,2505
,,,≥ 55 and < 65 Years,10 or fewer,2596
,,,65 Years or more,10 or fewer,5391
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,21834
,,Nevada,Less than 18 Years,10 or fewer,4331
,,,≥ 18 and < 25 Years,10 or fewer,1588
,,,≥ 25 and < 35 Years,10 or fewer,2777
,,,≥ 35 and < 45 Years,10 or fewer,2670
,,,≥ 45 and < 55 Years,10 or fewer,2451
,,,≥ 55 and < 65 Years,10 or fewer,2562
,,,65 Years or more,10 or fewer,3560
,,,No value,10 or fewer,10 or fewer
,,,Total,12,19939
,,Rhode Island,Less than 18 Years,10 or fewer,4544
,,,≥ 18 and < 25 Years,10 or fewer,1375
,,,≥ 25 and < 35 Years,10 or fewer,2042
,,,≥ 35 and < 45 Years,10 or fewer,2103
,,,≥ 45 and < 55 Years,10 or fewer,1975
,,,≥ 55 and < 65 Years,10 or fewer,2436
,,,65 Years or more,10 or fewer,5165
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19640
,,Alabama,Less than 18 Years,10 or fewer,2293
,,,≥ 18 and < 25 Years,10 or fewer,1445
,,,≥ 25 and < 35 Years,10 or fewer,2332
,,,≥ 35 and < 45 Years,10 or fewer,2295
,,,≥ 45 and < 55 Years,10 or fewer,2358
,,,≥ 55 and < 65 Years,10 or fewer,2411
,,,65 Years or more,10 or fewer,4639
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,17773
,,Delaware,Less than 18 Years,10 or fewer,5395
,,,≥ 18 and < 25 Years,10 or fewer,1363
,,,≥ 25 and < 35 Years,10 or fewer,2150
,,,≥ 35 and < 45 Years,10 or fewer,1928
,,,≥ 45 and < 55 Years,10 or fewer,1607
,,,≥ 55 and < 65 Years,10 or fewer,1801
,,,65 Years or more,10 or fewer,3588
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,17833
,,North Dakota,Less than 18 Years,10 or fewer,1987
,,,≥ 18 and < 25 Years,10 or fewer,1125
,,,≥ 25 and < 35 Years,10 or fewer,1915
,,,≥ 35 and < 45 Years,10 or fewer,1821
,,,≥ 45 and < 55 Years,10 or fewer,1374
,,,≥ 55 and < 65 Years,10 or fewer,1436
,,,65 Years or more,10 or fewer,2963
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,12621
,,Vermont,Less than 18 Years,10 or fewer,1275
,,,≥ 18 and < 25 Years,10 or fewer,780
,,,≥ 25 and < 35 Years,10 or fewer,1077
,,,≥ 35 and < 45 Years,10 or fewer,1181
,,,≥ 45 and < 55 Years,10 or fewer,1091
,,,≥ 55 and < 65 Years,10 or fewer,1299
,,,65 Years or more,10 or fewer,2821
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9524
,,New Hampshire,Less than 18 Years,10 or fewer,933
,,,≥ 18 and < 25 Years,10 or fewer,599
,,,≥ 25 and < 35 Years,10 or fewer,925
,,,≥ 35 and < 45 Years,10 or fewer,841
,,,≥ 45 and < 55 Years,10 or fewer,811
,,,≥ 55 and < 65 Years,10 or fewer,1086
,,,65 Years or more,10 or fewer,2773
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7968
,,Montana,Less than 18 Years,10 or fewer,862
,,,≥ 18 and < 25 Years,10 or fewer,612
,,,≥ 25 and < 35 Years,10 or fewer,714
,,,≥ 35 and < 45 Years,10 or fewer,641
,,,≥ 45 and < 55 Years,10 or fewer,598
,,,≥ 55 and < 65 Years,10 or fewer,560
,,,65 Years or more,10 or fewer,1258
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5245
,,New Mexico,Less than 18 Years,10 or fewer,1011
,,,≥ 18 and < 25 Years,10 or fewer,755
,,,≥ 25 and < 35 Years,10 or fewer,1320
,,,≥ 35 and < 45 Years,10 or fewer,1295
,,,≥ 45 and < 55 Years,10 or fewer,1011
,,,≥ 55 and < 65 Years,10 or fewer,1128
,,,65 Years or more,10 or fewer,2203
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8723
,,Utah,Less than 18 Years,10 or fewer,366
,,,≥ 18 and < 25 Years,10 or fewer,796
,,,≥ 25 and < 35 Years,10 or fewer,1196
,,,≥ 35 and < 45 Years,10 or fewer,1121
,,,≥ 45 and < 55 Years,10 or fewer,936
,,,≥ 55 and < 65 Years,10 or fewer,750
,,,65 Years or more,10 or fewer,1204
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6369
,,South Dakota,Less than 18 Years,10 or fewer,1198
,,,≥ 18 and < 25 Years,10 or fewer,614
,,,≥ 25 and < 35 Years,10 or fewer,865
,,,≥ 35 and < 45 Years,10 or fewer,805
,,,≥ 45 and < 55 Years,10 or fewer,723
,,,≥ 55 and < 65 Years,10 or fewer,783
,,,65 Years or more,10 or fewer,1769
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6757
,,Wyoming,Less than 18 Years,10 or fewer,879
,,,≥ 18 and < 25 Years,10 or fewer,441
,,,≥ 25 and < 35 Years,10 or fewer,582
,,,≥ 35 and < 45 Years,10 or fewer,525
,,,≥ 45 and < 55 Years,10 or fewer,457
,,,≥ 55 and < 65 Years,10 or fewer,574
,,,65 Years or more,10 or fewer,1217
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,4675
,,District of Columbia,Less than 18 Years,10 or fewer,201
,,,≥ 18 and < 25 Years,10 or fewer,251
,,,≥ 25 and < 35 Years,10 or fewer,516
,,,≥ 35 and < 45 Years,10 or fewer,351
,,,≥ 45 and < 55 Years,10 or fewer,243
,,,≥ 55 and < 65 Years,10 or fewer,210
,,,65 Years or more,10 or fewer,277
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2051
,,Puerto Rico,Less than 18 Years,10 or fewer,44
,,,≥ 18 and < 25 Years,10 or fewer,42
,,,≥ 25 and < 35 Years,10 or fewer,48
,,,≥ 35 and < 45 Years,10 or fewer,42
,,,≥ 45 and < 55 Years,10 or fewer,32
,,,≥ 55 and < 65 Years,10 or fewer,33
,,,65 Years or more,10 or fewer,90
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,331
,,Alaska,Less than 18 Years,10 or fewer,24
,,,≥ 18 and < 25 Years,10 or fewer,45
,,,≥ 25 and < 35 Years,10 or fewer,28
,,,≥ 35 and < 45 Years,10 or fewer,25
,,,≥ 45 and < 55 Years,10 or fewer,27
,,,≥ 55 and < 65 Years,10 or fewer,35
,,,65 Years or more,10 or fewer,75
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,259
,,Virgin Islands,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,12
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,40
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,78
,,Armed Forces Africa,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18
,,Guam,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,11
,,None of the above,Less than 18 Years,10 or fewer,9839
,,,≥ 18 and < 25 Years,10 or fewer,6158
,,,≥ 25 and < 35 Years,10 or fewer,9377
,,,≥ 35 and < 45 Years,10 or fewer,7444
,,,≥ 45 and < 55 Years,10 or fewer,6188
,,,≥ 55 and < 65 Years,10 or fewer,6739
,,,65 Years or more,10 or fewer,11124
,,,No value,10 or fewer,10 or fewer
,,,Total,23,56869
,,Total,Less than 18 Years,230,765949
,,,≥ 18 and < 25 Years,483,342443
,,,≥ 25 and < 35 Years,479,528749
,,,≥ 35 and < 45 Years,275,485580
,,,≥ 45 and < 55 Years,135,430823
,,,≥ 55 and < 65 Years,80,466972
,,,65 Years or more,69,932866
,,,No value,10 or fewer,32
,,,Total,1751,3953414
,Apr,Florida,Less than 18 Years,18,73311
,,,≥ 18 and < 25 Years,26,27535
,,,≥ 25 and < 35 Years,43,44014
,,,≥ 35 and < 45 Years,18,39942
,,,≥ 45 and < 55 Years,10 or fewer,34759
,,,≥ 55 and < 65 Years,10 or fewer,37099
,,,65 Years or more,10 or fewer,73842
,,,No value,10 or fewer,10 or fewer
,,,Total,125,330502
,,Ohio,Less than 18 Years,35,52278
,,,≥ 18 and < 25 Years,50,28968
,,,≥ 25 and < 35 Years,44,43406
,,,≥ 35 and < 45 Years,26,40713
,,,≥ 45 and < 55 Years,10 or fewer,35919
,,,≥ 55 and < 65 Years,10 or fewer,38432
,,,65 Years or more,10 or fewer,74958
,,,No value,10 or fewer,10 or fewer
,,,Total,179,314674
,,Texas,Less than 18 Years,40,74122
,,,≥ 18 and < 25 Years,45,26892
,,,≥ 25 and < 35 Years,41,40844
,,,≥ 35 and < 45 Years,20,36858
,,,≥ 45 and < 55 Years,17,32879
,,,≥ 55 and < 65 Years,10 or fewer,33079
,,,65 Years or more,10 or fewer,63586
,,,No value,10 or fewer,10 or fewer
,,,Total,175,308260
,,Pennsylvania,Less than 18 Years,12,31926
,,,≥ 18 and < 25 Years,24,18154
,,,≥ 25 and < 35 Years,28,28362
,,,≥ 35 and < 45 Years,18,25759
,,,≥ 45 and < 55 Years,10 or fewer,23337
,,,≥ 55 and < 65 Years,10 or fewer,27399
,,,65 Years or more,10 or fewer,58650
,,,No value,10 or fewer,10 or fewer
,,,Total,100,213588
,,North Carolina,Less than 18 Years,22,32329
,,,≥ 18 and < 25 Years,42,16615
,,,≥ 25 and < 35 Years,29,26516
,,,≥ 35 and < 45 Years,20,22823
,,,≥ 45 and < 55 Years,10 or fewer,20972
,,,≥ 55 and < 65 Years,10 or fewer,22459
,,,65 Years or more,10 or fewer,44657
,,,No value,10 or fewer,10 or fewer
,,,Total,139,186374
,,New York,Less than 18 Years,10 or fewer,26653
,,,≥ 18 and < 25 Years,10 or fewer,16871
,,,≥ 25 and < 35 Years,10 or fewer,25582
,,,≥ 35 and < 45 Years,10 or fewer,23106
,,,≥ 45 and < 55 Years,10 or fewer,20090
,,,≥ 55 and < 65 Years,10 or fewer,23540
,,,65 Years or more,10 or fewer,46139
,,,No value,10 or fewer,10 or fewer
,,,Total,39,181981
,,Virginia,Less than 18 Years,10 or fewer,29490
,,,≥ 18 and < 25 Years,26,15735
,,,≥ 25 and < 35 Years,24,24413
,,,≥ 35 and < 45 Years,15,22834
,,,≥ 45 and < 55 Years,10 or fewer,19290
,,,≥ 55 and < 65 Years,10 or fewer,22016
,,,65 Years or more,10 or fewer,42343
,,,No value,10 or fewer,10 or fewer
,,,Total,86,176121
,,Illinois,Less than 18 Years,10 or fewer,31541
,,,≥ 18 and < 25 Years,22,13491
,,,≥ 25 and < 35 Years,18,18963
,,,≥ 35 and < 45 Years,10 or fewer,17227
,,,≥ 45 and < 55 Years,10 or fewer,15946
,,,≥ 55 and < 65 Years,10 or fewer,17845
,,,65 Years or more,10 or fewer,38833
,,,No value,10 or fewer,10 or fewer
,,,Total,64,153849
,,California,Less than 18 Years,13,24437
,,,≥ 18 and < 25 Years,17,10485
,,,≥ 25 and < 35 Years,21,17332
,,,≥ 35 and < 45 Years,15,15960
,,,≥ 45 and < 55 Years,10 or fewer,14092
,,,≥ 55 and < 65 Years,10 or fewer,15527
,,,65 Years or more,10 or fewer,28689
,,,No value,10 or fewer,10 or fewer
,,,Total,79,126523
,,Michigan,Less than 18 Years,10 or fewer,21715
,,,≥ 18 and < 25 Years,19,11971
,,,≥ 25 and < 35 Years,22,18711
,,,≥ 35 and < 45 Years,12,16458
,,,≥ 45 and < 55 Years,10 or fewer,15561
,,,≥ 55 and < 65 Years,10 or fewer,17270
,,,65 Years or more,10 or fewer,36155
,,,No value,10 or fewer,10 or fewer
,,,Total,72,137841
,,Georgia,Less than 18 Years,20,33678
,,,≥ 18 and < 25 Years,25,10691
,,,≥ 25 and < 35 Years,28,17027
,,,≥ 35 and < 45 Years,19,15779
,,,≥ 45 and < 55 Years,11,14465
,,,≥ 55 and < 65 Years,10 or fewer,14816
,,,65 Years or more,10 or fewer,24656
,,,No value,10 or fewer,10 or fewer
,,,Total,109,131112
,,South Carolina,Less than 18 Years,27,20780
,,,≥ 18 and < 25 Years,18,10588
,,,≥ 25 and < 35 Years,26,16419
,,,≥ 35 and < 45 Years,16,14995
,,,≥ 45 and < 55 Years,10 or fewer,13848
,,,≥ 55 and < 65 Years,10 or fewer,14945
,,,65 Years or more,10 or fewer,28452
,,,No value,10 or fewer,10 or fewer
,,,Total,104,120030
,,New Jersey,Less than 18 Years,10 or fewer,12876
,,,≥ 18 and < 25 Years,10 or fewer,6214
,,,≥ 25 and < 35 Years,10 or fewer,9210
,,,≥ 35 and < 45 Years,10 or fewer,8850
,,,≥ 45 and < 55 Years,10 or fewer,8056
,,,≥ 55 and < 65 Years,10 or fewer,9202
,,,65 Years or more,10 or fewer,18337
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,72745
,,Colorado,Less than 18 Years,10 or fewer,27723
,,,≥ 18 and < 25 Years,10 or fewer,8416
,,,≥ 25 and < 35 Years,10 or fewer,12233
,,,≥ 35 and < 45 Years,10 or fewer,10476
,,,≥ 45 and < 55 Years,10 or fewer,8067
,,,≥ 55 and < 65 Years,10 or fewer,7865
,,,65 Years or more,10 or fewer,15404
,,,No value,10 or fewer,10 or fewer
,,,Total,31,90185
,,Indiana,Less than 18 Years,10 or fewer,14460
,,,≥ 18 and < 25 Years,10 or fewer,7950
,,,≥ 25 and < 35 Years,14,11934
,,,≥ 35 and < 45 Years,10 or fewer,11025
,,,≥ 45 and < 55 Years,10 or fewer,10133
,,,≥ 55 and < 65 Years,10 or fewer,10445
,,,65 Years or more,10 or fewer,20538
,,,No value,10 or fewer,10 or fewer
,,,Total,33,86485
,,Connecticut,Less than 18 Years,10 or fewer,15028
,,,≥ 18 and < 25 Years,10 or fewer,6818
,,,≥ 25 and < 35 Years,10 or fewer,10396
,,,≥ 35 and < 45 Years,10 or fewer,10005
,,,≥ 45 and < 55 Years,10 or fewer,8758
,,,≥ 55 and < 65 Years,10 or fewer,10766
,,,65 Years or more,10 or fewer,20814
,,,No value,10 or fewer,10 or fewer
,,,Total,22,82585
,,Massachusetts,Less than 18 Years,10 or fewer,11870
,,,≥ 18 and < 25 Years,10 or fewer,6631
,,,≥ 25 and < 35 Years,10 or fewer,10118
,,,≥ 35 and < 45 Years,10 or fewer,9139
,,,≥ 45 and < 55 Years,10 or fewer,8053
,,,≥ 55 and < 65 Years,10 or fewer,8970
,,,65 Years or more,10 or fewer,18232
,,,No value,10 or fewer,10 or fewer
,,,Total,15,73013
,,Kentucky,Less than 18 Years,10 or fewer,17198
,,,≥ 18 and < 25 Years,10 or fewer,6663
,,,≥ 25 and < 35 Years,10 or fewer,9719
,,,≥ 35 and < 45 Years,10 or fewer,9581
,,,≥ 45 and < 55 Years,10 or fewer,9177
,,,≥ 55 and < 65 Years,10 or fewer,9624
,,,65 Years or more,10 or fewer,19623
,,,No value,10 or fewer,10 or fewer
,,,Total,24,81586
,,Louisiana,Less than 18 Years,21,14718
,,,≥ 18 and < 25 Years,18,7231
,,,≥ 25 and < 35 Years,28,10104
,,,≥ 35 and < 45 Years,10 or fewer,9402
,,,≥ 45 and < 55 Years,10 or fewer,8005
,,,≥ 55 and < 65 Years,10 or fewer,8780
,,,65 Years or more,10 or fewer,15412
,,,No value,10 or fewer,10 or fewer
,,,Total,88,73652
,,Wisconsin,Less than 18 Years,10 or fewer,15397
,,,≥ 18 and < 25 Years,10 or fewer,6141
,,,≥ 25 and < 35 Years,10 or fewer,8857
,,,≥ 35 and < 45 Years,10 or fewer,8431
,,,≥ 45 and < 55 Years,10 or fewer,7343
,,,≥ 55 and < 65 Years,10 or fewer,8804
,,,65 Years or more,10 or fewer,18046
,,,No value,10 or fewer,10 or fewer
,,,Total,20,73019
,,Minnesota,Less than 18 Years,10 or fewer,12228
,,,≥ 18 and < 25 Years,10 or fewer,6006
,,,≥ 25 and < 35 Years,13,9183
,,,≥ 35 and < 45 Years,10 or fewer,8837
,,,≥ 45 and < 55 Years,10 or fewer,7040
,,,≥ 55 and < 65 Years,10 or fewer,8344
,,,65 Years or more,10 or fewer,18253
,,,No value,10 or fewer,10 or fewer
,,,Total,31,69891
,,Mississippi,Less than 18 Years,17,11007
,,,≥ 18 and < 25 Years,26,5201
,,,≥ 25 and < 35 Years,18,7478
,,,≥ 35 and < 45 Years,10 or fewer,7219
,,,≥ 45 and < 55 Years,10 or fewer,6831
,,,≥ 55 and < 65 Years,10 or fewer,7005
,,,65 Years or more,10 or fewer,13294
,,,No value,10 or fewer,10 or fewer
,,,Total,82,58035
,,Maryland,Less than 18 Years,10 or fewer,10172
,,,≥ 18 and < 25 Years,10 or fewer,5617
,,,≥ 25 and < 35 Years,12,8818
,,,≥ 35 and < 45 Years,10 or fewer,8090
,,,≥ 45 and < 55 Years,10 or fewer,7028
,,,≥ 55 and < 65 Years,10 or fewer,8229
,,,65 Years or more,10 or fewer,15006
,,,No value,10 or fewer,18
,,,Total,41,62978
,,Tennessee,Less than 18 Years,10 or fewer,9669
,,,≥ 18 and < 25 Years,10 or fewer,4006
,,,≥ 25 and < 35 Years,10 or fewer,5629
,,,≥ 35 and < 45 Years,10 or fewer,5257
,,,≥ 45 and < 55 Years,10 or fewer,5108
,,,≥ 55 and < 65 Years,10 or fewer,5129
,,,65 Years or more,10 or fewer,10267
,,,No value,10 or fewer,10 or fewer
,,,Total,21,45065
,,Oregon,Less than 18 Years,10 or fewer,9403
,,,≥ 18 and < 25 Years,10 or fewer,4126
,,,≥ 25 and < 35 Years,10 or fewer,6487
,,,≥ 35 and < 45 Years,10 or fewer,6199
,,,≥ 45 and < 55 Years,10 or fewer,5591
,,,≥ 55 and < 65 Years,10 or fewer,5893
,,,65 Years or more,10 or fewer,13601
,,,No value,10 or fewer,10 or fewer
,,,Total,17,51300
,,Oklahoma,Less than 18 Years,10 or fewer,5573
,,,≥ 18 and < 25 Years,10 or fewer,2327
,,,≥ 25 and < 35 Years,10 or fewer,3661
,,,≥ 35 and < 45 Years,10 or fewer,3660
,,,≥ 45 and < 55 Years,10 or fewer,3427
,,,≥ 55 and < 65 Years,10 or fewer,3493
,,,65 Years or more,10 or fewer,7321
,,,No value,10 or fewer,10 or fewer
,,,Total,14,29462
,,Iowa,Less than 18 Years,10 or fewer,7078
,,,≥ 18 and < 25 Years,10 or fewer,3118
,,,≥ 25 and < 35 Years,10 or fewer,4334
,,,≥ 35 and < 45 Years,10 or fewer,4033
,,,≥ 45 and < 55 Years,10 or fewer,3580
,,,≥ 55 and < 65 Years,10 or fewer,3993
,,,65 Years or more,10 or fewer,8776
,,,No value,10 or fewer,10 or fewer
