,,,Total,104,221522,221626
,,Virginia,Less than 15 Years,10 or fewer,26950,26950
,,,≥ 15 and < 25 Years,10 or fewer,24240,24247
,,,≥ 25 and < 45 Years,40,58540,58580
,,,≥ 45 and < 65 Years,35,50366,50401
,,,65 Years or more,14,55268,55282
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,96,215364,215460
,,Michigan,Less than 15 Years,10 or fewer,25436,25437
,,,≥ 15 and < 25 Years,10 or fewer,21282,21284
,,,≥ 25 and < 45 Years,32,50428,50460
,,,≥ 45 and < 65 Years,25,47322,47347
,,,65 Years or more,20,54868,54888
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,80,199336,199416
,,California,Less than 15 Years,10 or fewer,27551,27553
,,,≥ 15 and < 25 Years,10 or fewer,21765,21772
,,,≥ 25 and < 45 Years,85,54088,54173
,,,≥ 45 and < 65 Years,48,47089,47137
,,,65 Years or more,10 or fewer,51016,51026
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,152,201509,201661
,,Illinois,Less than 15 Years,10 or fewer,31818,31818
,,,≥ 15 and < 25 Years,10 or fewer,20831,20834
,,,≥ 25 and < 45 Years,30,44746,44776
,,,≥ 45 and < 65 Years,36,41638,41674
,,,65 Years or more,10 or fewer,50892,50900
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,77,189925,190002
,,Georgia,Less than 15 Years,10 or fewer,33205,33207
,,,≥ 15 and < 25 Years,10 or fewer,17915,17924
,,,≥ 25 and < 45 Years,44,38986,39030
,,,≥ 45 and < 65 Years,24,35970,35994
,,,65 Years or more,13,33146,33159
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,92,159222,159314
,,South Carolina,Less than 15 Years,10 or fewer,23155,23156
,,,≥ 15 and < 25 Years,10 or fewer,17603,17608
,,,≥ 25 and < 45 Years,36,39902,39938
,,,≥ 45 and < 65 Years,20,36795,36815
,,,65 Years or more,11,38507,38518
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,73,155962,156035
,,New Jersey,Less than 15 Years,10 or fewer,25003,25003
,,,≥ 15 and < 25 Years,10 or fewer,15042,15044
,,,≥ 25 and < 45 Years,36,35497,35533
,,,≥ 45 and < 65 Years,53,31914,31967
,,,65 Years or more,15,34201,34216
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,106,141657,141763
,,Colorado,Less than 15 Years,10 or fewer,27927,27928
,,,≥ 15 and < 25 Years,10 or fewer,13884,13894
,,,≥ 25 and < 45 Years,72,29053,29125
,,,≥ 45 and < 65 Years,19,21046,21065
,,,65 Years or more,10 or fewer,22291,22299
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,110,114201,114311
,,Connecticut,Less than 15 Years,10 or fewer,15862,15863
,,,≥ 15 and < 25 Years,10 or fewer,10973,10977
,,,≥ 25 and < 45 Years,36,26227,26263
,,,≥ 45 and < 65 Years,36,25685,25721
,,,65 Years or more,11,29222,29233
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,88,107969,108057
,,Massachusetts,Less than 15 Years,10 or fewer,18067,18067
,,,≥ 15 and < 25 Years,10 or fewer,11818,11821
,,,≥ 25 and < 45 Years,27,26219,26246
,,,≥ 45 and < 65 Years,13,23989,24002
,,,65 Years or more,11,29662,29673
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,54,109755,109809
,,Indiana,Less than 15 Years,10 or fewer,13729,13730
,,,≥ 15 and < 25 Years,13,11126,11139
,,,≥ 25 and < 45 Years,57,25673,25730
,,,≥ 45 and < 65 Years,21,23383,23404
,,,65 Years or more,10 or fewer,24559,24564
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,97,98470,98567
,,Kentucky,Less than 15 Years,10 or fewer,14667,14667
,,,≥ 15 and < 25 Years,10 or fewer,9677,9681
,,,≥ 25 and < 45 Years,24,20858,20882
,,,≥ 45 and < 65 Years,11,20515,20526
,,,65 Years or more,10 or fewer,21984,21987
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,42,87701,87743
,,Louisiana,Less than 15 Years,10 or fewer,12778,12778
,,,≥ 15 and < 25 Years,10 or fewer,10758,10762
,,,≥ 25 and < 45 Years,25,23115,23140
,,,≥ 45 and < 65 Years,16,18701,18717
,,,65 Years or more,10 or fewer,19050,19060
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,55,84403,84458
,,Mississippi,Less than 15 Years,10 or fewer,13024,13024
,,,≥ 15 and < 25 Years,10 or fewer,10051,10053
,,,≥ 25 and < 45 Years,13,21416,21429
,,,≥ 45 and < 65 Years,10 or fewer,20442,20448
,,,65 Years or more,10 or fewer,21028,21029
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,22,85962,85984
,,Tennessee,Less than 15 Years,10 or fewer,15251,15255
,,,≥ 15 and < 25 Years,10 or fewer,9427,9434
,,,≥ 25 and < 45 Years,37,19324,19361
,,,≥ 45 and < 65 Years,13,18403,18416
,,,65 Years or more,10 or fewer,19045,19051
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,67,81450,81517
,,Wisconsin,Less than 15 Years,10 or fewer,17563,17563
,,,≥ 15 and < 25 Years,10 or fewer,9066,9067
,,,≥ 25 and < 45 Years,10 or fewer,19931,19934
,,,≥ 45 and < 65 Years,10 or fewer,17917,17922
,,,65 Years or more,10 or fewer,21805,21807
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,86282,86293
,,Minnesota,Less than 15 Years,10 or fewer,13804,13804
,,,≥ 15 and < 25 Years,11,9220,9231
,,,≥ 25 and < 45 Years,50,20406,20456
,,,≥ 45 and < 65 Years,10 or fewer,18069,18075
,,,65 Years or more,10 or fewer,22520,22527
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,74,84019,84093
,,Maryland,Less than 15 Years,10 or fewer,9086,9086
,,,≥ 15 and < 25 Years,10 or fewer,7717,7721
,,,≥ 25 and < 45 Years,19,19454,19473
,,,≥ 45 and < 65 Years,12,17390,17402
,,,65 Years or more,10 or fewer,18869,18872
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,38,72516,72554
,,Oregon,Less than 15 Years,10 or fewer,9448,9450
,,,≥ 15 and < 25 Years,10 or fewer,7079,7082
,,,≥ 25 and < 45 Years,49,16091,16140
,,,≥ 45 and < 65 Years,11,13772,13783
,,,65 Years or more,10 or fewer,16736,16741
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,70,63126,63196
,,Iowa,Less than 15 Years,10 or fewer,8461,8461
,,,≥ 15 and < 25 Years,10 or fewer,4707,4710
,,,≥ 25 and < 45 Years,10 or fewer,9945,9955
,,,≥ 45 and < 65 Years,10 or fewer,9280,9283
,,,65 Years or more,10 or fewer,11392,11393
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,43785,43802
,,Oklahoma,Less than 15 Years,10 or fewer,12854,12855
,,,≥ 15 and < 25 Years,10 or fewer,5908,5909
,,,≥ 25 and < 45 Years,10 or fewer,11919,11927
,,,≥ 45 and < 65 Years,10 or fewer,10669,10673
,,,65 Years or more,10 or fewer,11048,11050
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,52398,52414
,,West Virginia,Less than 15 Years,10 or fewer,4297,4297
,,,≥ 15 and < 25 Years,10 or fewer,4241,4241
,,,≥ 25 and < 45 Years,10 or fewer,9267,9269
,,,≥ 45 and < 65 Years,10 or fewer,9941,9942
,,,65 Years or more,10 or fewer,11342,11342
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,39088,39091
,,Arizona,Less than 15 Years,10 or fewer,5186,5186
,,,≥ 15 and < 25 Years,10 or fewer,4097,4102
,,,≥ 25 and < 45 Years,37,9580,9617
,,,≥ 45 and < 65 Years,10 or fewer,8963,8971
,,,65 Years or more,10 or fewer,12818,12819
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,51,40644,40695
,,Arkansas,Less than 15 Years,10 or fewer,10609,10609
,,,≥ 15 and < 25 Years,10 or fewer,4560,4561
,,,≥ 25 and < 45 Years,10 or fewer,8364,8370
,,,≥ 45 and < 65 Years,10 or fewer,7741,7744
,,,65 Years or more,10 or fewer,7855,7855
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,39129,39139
,,Washington,Less than 15 Years,10 or fewer,5043,5043
,,,≥ 15 and < 25 Years,10 or fewer,3840,3843
,,,≥ 25 and < 45 Years,19,9637,9656
,,,≥ 45 and < 65 Years,13,8332,8345
,,,65 Years or more,10 or fewer,10332,10334
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,37,37184,37221
,,Idaho,Less than 15 Years,10 or fewer,4180,4180
,,,≥ 15 and < 25 Years,10 or fewer,4029,4031
,,,≥ 25 and < 45 Years,10 or fewer,7931,7940
,,,≥ 45 and < 65 Years,10 or fewer,6873,6875
,,,65 Years or more,10 or fewer,8961,8962
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,31974,31988
,,Kansas,Less than 15 Years,10 or fewer,2297,2297
,,,≥ 15 and < 25 Years,10 or fewer,2761,2764
,,,≥ 25 and < 45 Years,10 or fewer,6569,6573
,,,≥ 45 and < 65 Years,10 or fewer,6079,6081
,,,65 Years or more,10 or fewer,7368,7369
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,25074,25084
,,Hawaii,Less than 15 Years,10 or fewer,4981,4981
,,,≥ 15 and < 25 Years,10 or fewer,2833,2833
,,,≥ 25 and < 45 Years,10 or fewer,6617,6624
,,,≥ 45 and < 65 Years,10 or fewer,6639,6642
,,,65 Years or more,10 or fewer,8083,8084
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,29153,29164
,,Missouri,Less than 15 Years,10 or fewer,1982,1982
,,,≥ 15 and < 25 Years,10 or fewer,2702,2702
,,,≥ 25 and < 45 Years,10 or fewer,6947,6951
,,,≥ 45 and < 65 Years,10 or fewer,6605,6607
,,,65 Years or more,10 or fewer,8034,8035
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,26270,26277
,,Nebraska,Less than 15 Years,10 or fewer,3248,3248
,,,≥ 15 and < 25 Years,10 or fewer,3170,3172
,,,≥ 25 and < 45 Years,10 or fewer,7159,7161
,,,≥ 45 and < 65 Years,10 or fewer,6084,6088
,,,65 Years or more,10 or fewer,7058,7059
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,26719,26728
,,Maine,Less than 15 Years,10 or fewer,3004,3004
,,,≥ 15 and < 25 Years,10 or fewer,2393,2393
,,,≥ 25 and < 45 Years,10 or fewer,5953,5960
,,,≥ 45 and < 65 Years,10 or fewer,5862,5868
,,,65 Years or more,10 or fewer,8362,8364
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,25574,25589
,,Nevada,Less than 15 Years,10 or fewer,3821,3822
,,,≥ 15 and < 25 Years,10 or fewer,2319,2321
,,,≥ 25 and < 45 Years,17,5679,5696
,,,≥ 45 and < 65 Years,10 or fewer,5126,5128
,,,65 Years or more,10 or fewer,4362,4363
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,21307,21330
,,Rhode Island,Less than 15 Years,10 or fewer,4393,4393
,,,≥ 15 and < 25 Years,10 or fewer,1962,1963
,,,≥ 25 and < 45 Years,10 or fewer,4112,4121
,,,≥ 45 and < 65 Years,10 or fewer,4501,4503
,,,65 Years or more,10 or fewer,5938,5938
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,20906,20918
,,Alabama,Less than 15 Years,10 or fewer,2131,2131
,,,≥ 15 and < 25 Years,10 or fewer,2155,2155
,,,≥ 25 and < 45 Years,10 or fewer,5214,5217
,,,≥ 45 and < 65 Years,10 or fewer,5289,5294
,,,65 Years or more,10 or fewer,5594,5595
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,20383,20392
,,Delaware,Less than 15 Years,10 or fewer,4674,4674
,,,≥ 15 and < 25 Years,10 or fewer,2215,2215
,,,≥ 25 and < 45 Years,23,4532,4555
,,,≥ 45 and < 65 Years,17,3913,3930
,,,65 Years or more,10 or fewer,4496,4498
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,42,19830,19872
,,North Dakota,Less than 15 Years,10 or fewer,2193,2193
,,,≥ 15 and < 25 Years,10 or fewer,1698,1700
,,,≥ 25 and < 45 Years,11,4026,4037
,,,≥ 45 and < 65 Years,10 or fewer,3264,3265
,,,65 Years or more,10 or fewer,3524,3526
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,14705,14721
,,Utah,Less than 15 Years,10 or fewer,222,222
,,,≥ 15 and < 25 Years,10 or fewer,944,944
,,,≥ 25 and < 45 Years,10 or fewer,2625,2625
,,,≥ 45 and < 65 Years,10 or fewer,1868,1871
,,,65 Years or more,10 or fewer,1311,1311
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6970,6973
,,Montana,Less than 15 Years,10 or fewer,1314,1314
,,,≥ 15 and < 25 Years,10 or fewer,1243,1245
,,,≥ 25 and < 45 Years,10 or fewer,2412,2422
,,,≥ 45 and < 65 Years,10 or fewer,2177,2177
,,,65 Years or more,10 or fewer,2783,2784
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,9929,9942
,,Vermont,Less than 15 Years,10 or fewer,1250,1250
,,,≥ 15 and < 25 Years,10 or fewer,1095,1095
,,,≥ 25 and < 45 Years,10 or fewer,2681,2682
,,,≥ 45 and < 65 Years,10 or fewer,2520,2521
,,,65 Years or more,10 or fewer,3454,3455
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,11000,11003
,,New Hampshire,Less than 15 Years,10 or fewer,1111,1111
,,,≥ 15 and < 25 Years,10 or fewer,979,979
,,,≥ 25 and < 45 Years,10 or fewer,1875,1876
,,,≥ 45 and < 65 Years,10 or fewer,2061,2063
,,,65 Years or more,10 or fewer,3394,3394
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9420,9423
,,New Mexico,Less than 15 Years,10 or fewer,840,840
,,,≥ 15 and < 25 Years,10 or fewer,891,891
,,,≥ 25 and < 45 Years,10 or fewer,2539,2541
,,,≥ 45 and < 65 Years,10 or fewer,2129,2129
,,,65 Years or more,10 or fewer,2546,2546
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,8945,8947
,,South Dakota,Less than 15 Years,10 or fewer,1283,1283
,,,≥ 15 and < 25 Years,10 or fewer,847,847
,,,≥ 25 and < 45 Years,10 or fewer,1888,1888
,,,≥ 45 and < 65 Years,10 or fewer,1592,1592
,,,65 Years or more,10 or fewer,2140,2140
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,7750,7750
,,Wyoming,Less than 15 Years,10 or fewer,775,775
,,,≥ 15 and < 25 Years,10 or fewer,751,752
,,,≥ 25 and < 45 Years,10 or fewer,1291,1291
,,,≥ 45 and < 65 Years,10 or fewer,1128,1128
,,,65 Years or more,10 or fewer,1509,1511
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5454,5457
,,District of Columbia,Less than 15 Years,10 or fewer,216,216
,,,≥ 15 and < 25 Years,10 or fewer,265,265
,,,≥ 25 and < 45 Years,10 or fewer,983,984
,,,≥ 45 and < 65 Years,10 or fewer,536,537
,,,65 Years or more,10 or fewer,310,311
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2310,2313
,,Puerto Rico,Less than 15 Years,10 or fewer,38,38
,,,≥ 15 and < 25 Years,10 or fewer,60,60
,,,≥ 25 and < 45 Years,10 or fewer,67,67
,,,≥ 45 and < 65 Years,10 or fewer,82,82
,,,65 Years or more,10 or fewer,152,152
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,399,399
,,Alaska,Less than 15 Years,10 or fewer,33,33
,,,≥ 15 and < 25 Years,10 or fewer,30,30
,,,≥ 25 and < 45 Years,10 or fewer,73,73
,,,≥ 45 and < 65 Years,10 or fewer,67,67
,,,65 Years or more,10 or fewer,121,121
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,324,324
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,20,20
,,,65 Years or more,10 or fewer,37,37
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,66,66
,,None of the above,Less than 15 Years,10 or fewer,10640,10641
,,,≥ 15 and < 25 Years,10 or fewer,8596,8599
,,,≥ 25 and < 45 Years,54,19624,19678
,,,≥ 45 and < 65 Years,29,14776,14805
,,,65 Years or more,10 or fewer,13103,13108
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,92,66739,66831
,,Total,Less than 15 Years,26,766114,766140
,,,≥ 15 and < 25 Years,181,546186,546367
,,,≥ 25 and < 45 Years,1429,1250666,1252095
,,,≥ 45 and < 65 Years,776,1115763,1116539
,,,65 Years or more,293,1248505,1248798
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,2705,4927236,4929941
,Feb,Texas,Less than 15 Years,10 or fewer,71285,71286
,,,≥ 15 and < 25 Years,11,42859,42870
,,,≥ 25 and < 45 Years,54,95265,95319
,,,≥ 45 and < 65 Years,22,82982,83004
,,,65 Years or more,19,86074,86093
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,107,378465,378572
,,Florida,Less than 15 Years,10 or fewer,69084,69086
,,,≥ 15 and < 25 Years,13,41687,41700
,,,≥ 25 and < 45 Years,83,96092,96175
,,,≥ 45 and < 65 Years,42,85669,85711
,,,65 Years or more,25,97028,97053
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,165,389560,389725
,,Ohio,Less than 15 Years,10 or fewer,51629,51629
,,,≥ 15 and < 25 Years,10 or fewer,43696,43704
,,,≥ 25 and < 45 Years,92,98451,98543
,,,≥ 45 and < 65 Years,51,91066,91117
,,,65 Years or more,11,99039,99050
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,162,383881,384043
,,Pennsylvania,Less than 15 Years,10 or fewer,26157,26158
,,,≥ 15 and < 25 Years,10 or fewer,22276,22282
,,,≥ 25 and < 45 Years,113,55199,55312
,,,≥ 45 and < 65 Years,48,53022,53070
,,,65 Years or more,20,66361,66381
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,188,223015,223203
,,North Carolina,Less than 15 Years,10 or fewer,29702,29703
,,,≥ 15 and < 25 Years,18,23647,23665
,,,≥ 25 and < 45 Years,84,54510,54594
,,,≥ 45 and < 65 Years,28,50388,50416
,,,65 Years or more,18,56071,56089
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,149,214318,214467
,,New York,Less than 15 Years,10 or fewer,22597,22597
,,,≥ 15 and < 25 Years,10 or fewer,20855,20860
,,,≥ 25 and < 45 Years,54,51372,51426
,,,≥ 45 and < 65 Years,33,47595,47628
,,,65 Years or more,11,55733,55744
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,103,198152,198255
,,Virginia,Less than 15 Years,10 or fewer,27681,27682
,,,≥ 15 and < 25 Years,10 or fewer,21829,21839
,,,≥ 25 and < 45 Years,41,52442,52483
,,,≥ 45 and < 65 Years,27,46175,46202
,,,65 Years or more,11,51586,51597
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,90,199713,199803
,,Michigan,Less than 15 Years,10 or fewer,24959,24959
,,,≥ 15 and < 25 Years,10 or fewer,18765,18767
,,,≥ 25 and < 45 Years,35,45947,45982
,,,≥ 45 and < 65 Years,19,43879,43898
,,,65 Years or more,12,51392,51404
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,68,184942,185010
,,California,Less than 15 Years,10 or fewer,25705,25706
,,,≥ 15 and < 25 Years,10 or fewer,19408,19417
,,,≥ 25 and < 45 Years,83,47645,47728
,,,≥ 45 and < 65 Years,41,42007,42048
,,,65 Years or more,17,44096,44113
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,151,178861,179012
,,Illinois,Less than 15 Years,10 or fewer,27775,27775
,,,≥ 15 and < 25 Years,10 or fewer,18822,18827
,,,≥ 25 and < 45 Years,28,40251,40279
,,,≥ 45 and < 65 Years,53,37843,37896
,,,65 Years or more,12,46673,46685
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,98,171364,171462
,,Georgia,Less than 15 Years,10 or fewer,29436,29436
,,,≥ 15 and < 25 Years,10 or fewer,16327,16337
,,,≥ 25 and < 45 Years,34,35163,35197
,,,≥ 45 and < 65 Years,22,32641,32663
,,,65 Years or more,10 or fewer,29856,29866
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,76,143423,143499
,,South Carolina,Less than 15 Years,10 or fewer,19499,19499
,,,≥ 15 and < 25 Years,10 or fewer,15345,15349
,,,≥ 25 and < 45 Years,72,34692,34764
,,,≥ 45 and < 65 Years,23,33298,33321
,,,65 Years or more,10 or fewer,34915,34923
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,107,137749,137856
,,New Jersey,Less than 15 Years,10 or fewer,19720,19720
,,,≥ 15 and < 25 Years,10 or fewer,13364,13367
,,,≥ 25 and < 45 Years,39,30778,30817
,,,≥ 45 and < 65 Years,58,27849,27907
,,,65 Years or more,17,30279,30296
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,117,121990,122107
,,Colorado,Less than 15 Years,10 or fewer,27909,27909
,,,≥ 15 and < 25 Years,21,12941,12962
,,,≥ 25 and < 45 Years,74,26393,26467
,,,≥ 45 and < 65 Years,26,19012,19038
,,,65 Years or more,10 or fewer,20684,20689
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,126,106939,107065
,,Connecticut,Less than 15 Years,10 or fewer,13104,13104
,,,≥ 15 and < 25 Years,10 or fewer,9698,9703
,,,≥ 25 and < 45 Years,32,23704,23736
,,,≥ 45 and < 65 Years,30,23135,23165
,,,65 Years or more,12,26413,26425
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,96054,96133
,,Massachusetts,Less than 15 Years,10 or fewer,14753,14753
,,,≥ 15 and < 25 Years,10 or fewer,10422,10422
,,,≥ 25 and < 45 Years,32,23814,23846
,,,≥ 45 and < 65 Years,20,22635,22655
,,,65 Years or more,10 or fewer,27532,27534
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,54,99156,99210
,,Indiana,Less than 15 Years,10 or fewer,14475,14476
,,,≥ 15 and < 25 Years,10 or fewer,10491,10497
,,,≥ 25 and < 45 Years,60,24511,24571
,,,≥ 45 and < 65 Years,21,22744,22765
,,,65 Years or more,10 or fewer,24261,24263
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,90,96482,96572
,,Kentucky,Less than 15 Years,10 or fewer,15525,15526
,,,≥ 15 and < 25 Years,10 or fewer,8963,8966
,,,≥ 25 and < 45 Years,36,19563,19599
,,,≥ 45 and < 65 Years,14,19505,19519
,,,65 Years or more,10 or fewer,21215,21221
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,60,84771,84831
,,Louisiana,Less than 15 Years,10 or fewer,12321,12321
,,,≥ 15 and < 25 Years,10 or fewer,10132,10136
,,,≥ 25 and < 45 Years,25,20897,20922
,,,≥ 45 and < 65 Years,15,17471,17486
,,,65 Years or more,10 or fewer,17511,17515
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,48,78332,78380
,,Mississippi,Less than 15 Years,10 or fewer,12088,12088
,,,≥ 15 and < 25 Years,10 or fewer,8983,8987
,,,≥ 25 and < 45 Years,13,19167,19180
,,,≥ 45 and < 65 Years,11,18678,18689
,,,65 Years or more,10 or fewer,18833,18838
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,33,77749,77782
,,Tennessee,Less than 15 Years,10 or fewer,14083,14084
,,,≥ 15 and < 25 Years,10 or fewer,8380,8384
,,,≥ 25 and < 45 Years,25,17642,17667
,,,≥ 45 and < 65 Years,11,17410,17421
,,,65 Years or more,10 or fewer,17852,17861
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,50,75367,75417
,,Wisconsin,Less than 15 Years,10 or fewer,15183,15183
,,,≥ 15 and < 25 Years,10 or fewer,8311,8312
,,,≥ 25 and < 45 Years,12,17390,17402
,,,≥ 45 and < 65 Years,10 or fewer,16687,16693
,,,65 Years or more,10 or fewer,19676,19676
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,19,77247,77266
,,Minnesota,Less than 15 Years,10 or fewer,10777,10777
,,,≥ 15 and < 25 Years,11,7992,8003
,,,≥ 25 and < 45 Years,57,17490,17547
,,,≥ 45 and < 65 Years,17,15380,15397
,,,65 Years or more,10 or fewer,19849,19849
,,,No value,10 or fewer,10 or fewer,10 or fewer
