,,,Dec,10 or fewer,70142,70143
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,35270,35277
,,,Feb,10 or fewer,32936,32938
,,,Mar,10 or fewer,34672,34681
,,,Apr,18,34823,34841
,,,May,67,34590,34657
,,,Jun,80,31841,31921
,,,Jul,117,33088,33205
,,,Aug,88,33650,33738
,,,Sep,50,35423,35473
,,,Oct,16,34563,34579
,,,Nov,10 or fewer,37923,37929
,,,Dec,10 or fewer,39673,39678
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,79010,79014
,,,Feb,10 or fewer,72716,72726
,,,Mar,25,77389,77414
,,,Apr,37,75636,75673
,,,May,131,79065,79196
,,,Jun,167,75509,75676
,,,Jul,263,79657,79920
,,,Aug,191,77384,77575
,,,Sep,80,77429,77509
,,,Oct,29,76373,76402
,,,Nov,18,82075,82093
,,,Dec,10 or fewer,88163,88169
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,66511,66515
,,,Feb,10 or fewer,61641,61648
,,,Mar,16,64656,64672
,,,Apr,24,63374,63398
,,,May,106,66086,66192
,,,Jun,143,63943,64086
,,,Jul,177,67410,67587
,,,Aug,123,65678,65801
,,,Sep,95,65157,65252
,,,Oct,35,66500,66535
,,,Nov,23,69004,69027
,,,Dec,10 or fewer,74483,74492
,65 Years or more,2024,Jan,13,75592,75605
,,,Feb,10 or fewer,69222,69227
,,,Mar,26,72770,72796
,,,Apr,33,70094,70127
,,,May,99,72158,72257
,,,Jun,106,70470,70576
,,,Jul,150,74531,74681
,,,Aug,122,72418,72540
,,,Sep,59,71627,71686
,,,Oct,42,76393,76435
,,,Nov,19,79208,79227
,,,Dec,11,87814,87825
,No value,2024,Jan,10 or fewer,8985,8985
,,,Feb,10 or fewer,9827,9829
,,,Mar,10 or fewer,9660,9660
,,,Apr,10 or fewer,9125,9125
,,,May,10 or fewer,9302,9302
,,,Jun,10 or fewer,9082,9083
,,,Jul,10 or fewer,9082,9084
,,,Aug,10 or fewer,9251,9253
,,,Sep,10 or fewer,9155,9155
,,,Oct,10 or fewer,9611,9612
,,,Nov,10 or fewer,10158,10158
,,,Dec,10 or fewer,10024,10025
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2024,Jan,32,317402,317434
,,,Feb,27,302189,302216
,,,Mar,83,316400,316483
,,,Apr,124,310428,310552
,,,May,434,317924,318358
,,,Jun,530,294881,295411
,,,Jul,750,306615,307365
,,,Aug,555,305847,306402
,,,Sep,313,313839,314152
,,,Oct,133,318903,319036
,,,Nov,73,345702,345775
,,,Dec,33,370249,370282
Ohio,Less than 15 Years,2024,Jan,10 or fewer,45524,45525
,,,Feb,10 or fewer,52141,52141
,,,Mar,10 or fewer,48233,48235
,,,Apr,10 or fewer,44142,44143
,,,May,10 or fewer,46059,46069
,,,Jun,27,34370,34397
,,,Jul,19,33926,33945
,,,Aug,30,36354,36384
,,,Sep,10 or fewer,42582,42591
,,,Oct,10 or fewer,45130,45132
,,,Nov,10 or fewer,43737,43737
,,,Dec,10 or fewer,48596,48596
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,37868,37869
,,,Feb,10 or fewer,37655,37658
,,,Mar,10 or fewer,37590,37594
,,,Apr,10 or fewer,37007,37017
,,,May,32,38421,38453
,,,Jun,99,36414,36513
,,,Jul,55,38050,38105
,,,Aug,61,38650,38711
,,,Sep,16,40749,40765
,,,Oct,10 or fewer,41365,41374
,,,Nov,10 or fewer,38922,38923
,,,Dec,10 or fewer,40105,40105
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,84030,84031
,,,Feb,10 or fewer,81440,81444
,,,Mar,10 or fewer,83045,83050
,,,Apr,15,80046,80061
,,,May,51,84614,84665
,,,Jun,201,82181,82382
,,,Jul,94,86852,86946
,,,Aug,108,85942,86050
,,,Sep,29,84574,84603
,,,Oct,10 or fewer,84644,84651
,,,Nov,10 or fewer,81512,81521
,,,Dec,10 or fewer,86210,86213
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,71096,71099
,,,Feb,10 or fewer,68138,68139
,,,Mar,10 or fewer,70582,70584
,,,Apr,10 or fewer,69350,69358
,,,May,49,73613,73662
,,,Jun,173,71240,71413
,,,Jul,89,74878,74967
,,,Aug,124,74559,74683
,,,Sep,25,72398,72423
,,,Oct,14,71620,71634
,,,Nov,10 or fewer,68132,68139
,,,Dec,10 or fewer,72889,72897
,65 Years or more,2024,Jan,10 or fewer,75341,75350
,,,Feb,10 or fewer,71181,71185
,,,Mar,10 or fewer,74291,74297
,,,Apr,14,74180,74194
,,,May,66,78465,78531
,,,Jun,152,76688,76840
,,,Jul,114,79720,79834
,,,Aug,111,79678,79789
,,,Sep,48,77701,77749
,,,Oct,30,77502,77532
,,,Nov,25,74384,74409
,,,Dec,25,82434,82459
,No value,2024,Jan,10 or fewer,8191,8191
,,,Feb,10 or fewer,8233,8233
,,,Mar,10 or fewer,7735,7735
,,,Apr,10 or fewer,7681,7682
,,,May,10 or fewer,7831,7832
,,,Jun,10 or fewer,7328,7329
,,,Jul,10 or fewer,7346,7346
,,,Aug,10 or fewer,7643,7643
,,,Sep,10 or fewer,7291,7293
,,,Oct,10 or fewer,7973,7973
,,,Nov,10 or fewer,7601,7601
,,,Dec,10 or fewer,7264,7264
,"Total: Total includes all data under the Ohio bucket, including data from rows not currently displayed.",2024,Jan,15,322003,322018
,,,Feb,12,318744,318756
,,,Mar,19,321426,321445
,,,Apr,48,312375,312423
,,,May,209,328966,329175
,,,Jun,653,308183,308836
,,,Jul,371,320733,321104
,,,Aug,434,322780,323214
,,,Sep,129,325242,325371
,,,Oct,62,328188,328250
,,,Nov,42,314252,314294
,,,Dec,36,337461,337497
Pennsylvania,Less than 15 Years,2024,Jan,10 or fewer,24234,24235
,,,Feb,10 or fewer,26352,26354
,,,Mar,10 or fewer,27814,27814
,,,Apr,10 or fewer,25915,25918
,,,May,10 or fewer,25889,25893
,,,Jun,25,21290,21315
,,,Jul,17,19634,19651
,,,Aug,10 or fewer,19384,19392
,,,Sep,10 or fewer,24292,24294
,,,Oct,10 or fewer,26373,26374
,,,Nov,10 or fewer,25605,25605
,,,Dec,10 or fewer,29136,29137
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,21429,21431
,,,Feb,10 or fewer,20892,20892
,,,Mar,10 or fewer,21621,21625
,,,Apr,10 or fewer,21945,21947
,,,May,10 or fewer,22488,22498
,,,Jun,55,20925,20980
,,,Jul,46,21684,21730
,,,Aug,28,21233,21261
,,,Sep,10 or fewer,22605,22608
,,,Oct,10 or fewer,23071,23073
,,,Nov,10 or fewer,21514,21517
,,,Dec,10 or fewer,22420,22422
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,50675,50675
,,,Feb,10 or fewer,48247,48247
,,,Mar,10 or fewer,50838,50841
,,,Apr,10 or fewer,49616,49624
,,,May,26,51996,52022
,,,Jun,113,50742,50855
,,,Jul,117,53117,53234
,,,Aug,36,52375,52411
,,,Sep,10 or fewer,51056,51063
,,,Oct,10 or fewer,52004,52006
,,,Nov,10 or fewer,49165,49168
,,,Dec,10 or fewer,51692,51693
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,46041,46044
,,,Feb,10 or fewer,43215,43216
,,,Mar,10 or fewer,44879,44884
,,,Apr,10 or fewer,44902,44911
,,,May,20,46639,46659
,,,Jun,86,45473,45559
,,,Jul,115,48178,48293
,,,Aug,40,47450,47490
,,,Sep,10 or fewer,45472,45479
,,,Oct,10 or fewer,46015,46018
,,,Nov,10 or fewer,43354,43356
,,,Dec,10 or fewer,46105,46109
,65 Years or more,2024,Jan,10 or fewer,53806,53806
,,,Feb,10 or fewer,50095,50098
,,,Mar,10 or fewer,52854,52859
,,,Apr,19,52050,52069
,,,May,33,55277,55310
,,,Jun,109,53765,53874
,,,Jul,119,55303,55422
,,,Aug,42,54877,54919
,,,Sep,22,53088,53110
,,,Oct,15,54771,54786
,,,Nov,10 or fewer,52075,52085
,,,Dec,10 or fewer,58228,58231
,No value,2024,Jan,10 or fewer,7205,7205
,,,Feb,10 or fewer,6852,6852
,,,Mar,10 or fewer,6553,6553
,,,Apr,10 or fewer,6378,6378
,,,May,10 or fewer,6289,6291
,,,Jun,10 or fewer,6139,6140
,,,Jul,10 or fewer,6143,6143
,,,Aug,10 or fewer,6243,6243
,,,Sep,10 or fewer,5819,5820
,,,Oct,10 or fewer,6479,6479
,,,Nov,10 or fewer,6341,6341
,,,Dec,10 or fewer,6184,6185
,"Total: Total includes all data under the Pennsylvania bucket, including data from rows not currently displayed.",2024,Jan,10 or fewer,203370,203376
,,,Feb,10 or fewer,195638,195644
,,,Mar,17,204535,204552
,,,Apr,41,200794,200835
,,,May,95,208566,208661
,,,Jun,389,198316,198705
,,,Jul,414,204031,204445
,,,Aug,154,201538,201692
,,,Sep,42,202312,202354
,,,Oct,23,208685,208708
,,,Nov,18,198033,198051
,,,Dec,12,213745,213757
New York,Less than 15 Years,2024,Jan,10 or fewer,21722,21722
,,,Feb,10 or fewer,20722,20722
,,,Mar,10 or fewer,22822,22823
,,,Apr,10 or fewer,21238,21242
,,,May,10 or fewer,22360,22363
,,,Jun,36,20288,20324
,,,Jul,15,19406,19421
,,,Aug,10 or fewer,18392,18400
,,,Sep,10 or fewer,21283,21283
,,,Oct,10 or fewer,22638,22639
,,,Nov,10 or fewer,23325,23325
,,,Dec,10 or fewer,26646,26647
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,19344,19344
,,,Feb,10 or fewer,18453,18453
,,,Mar,10 or fewer,19622,19624
,,,Apr,10 or fewer,19733,19741
,,,May,14,20282,20296
,,,Jun,37,18979,19016
,,,Jul,44,19970,20014
,,,Aug,12,19863,19875
,,,Sep,10 or fewer,21339,21344
,,,Oct,10 or fewer,21508,21509
,,,Nov,10 or fewer,20639,20647
,,,Dec,10 or fewer,20687,20691
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,45765,45767
,,,Feb,10 or fewer,42532,42533
,,,Mar,10 or fewer,45587,45592
,,,Apr,10 or fewer,45103,45105
,,,May,20,47128,47148
,,,Jun,69,46839,46908
,,,Jul,63,49496,49559
,,,Aug,20,48828,48848
,,,Sep,10 or fewer,46363,46367
,,,Oct,10 or fewer,46721,46724
,,,Nov,10 or fewer,45722,45723
,,,Dec,10 or fewer,48120,48123
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,39712,39715
,,,Feb,10 or fewer,37302,37303
,,,Mar,10 or fewer,39139,39143
,,,Apr,10 or fewer,38951,38953
,,,May,28,41035,41063
,,,Jun,76,40568,40644
,,,Jul,64,43094,43158
,,,Aug,43,42287,42330
,,,Sep,10 or fewer,40204,40212
,,,Oct,10 or fewer,40468,40470
,,,Nov,10 or fewer,39535,39545
,,,Dec,10 or fewer,41852,41857
,65 Years or more,2024,Jan,10 or fewer,43008,43015
,,,Feb,10 or fewer,40040,40045
,,,Mar,10 or fewer,42524,42528
,,,Apr,10 or fewer,42702,42711
,,,May,22,45385,45407
,,,Jun,71,44625,44696
,,,Jul,69,47186,47255
,,,Aug,39,46784,46823
,,,Sep,18,44691,44709
,,,Oct,14,45908,45922
,,,Nov,11,45428,45439
,,,Dec,10 or fewer,49111,49119
,No value,2024,Jan,10 or fewer,6700,6700
,,,Feb,10 or fewer,6276,6276
,,,Mar,10 or fewer,6113,6113
,,,Apr,10 or fewer,6680,6680
,,,May,10 or fewer,6464,6465
,,,Jun,10 or fewer,6184,6184
,,,Jul,10 or fewer,6530,6530
,,,Aug,10 or fewer,6554,6554
,,,Sep,10 or fewer,6349,6349
,,,Oct,10 or fewer,6833,6834
,,,Nov,10 or fewer,6559,6560
,,,Dec,10 or fewer,6581,6581
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2024,Jan,12,176232,176244
,,,Feb,10 or fewer,165307,165314
,,,Mar,16,175783,175799
,,,Apr,25,174394,174419
,,,May,88,182629,182717
,,,Jun,289,177469,177758
,,,Jul,255,185652,185907
,,,Aug,122,182687,182809
,,,Sep,35,180211,180246
,,,Oct,22,184056,184078
,,,Nov,31,181180,181211
,,,Dec,21,192976,192997
North Carolina,Less than 15 Years,2024,Jan,10 or fewer,24842,24842
,,,Feb,10 or fewer,26740,26740
,,,Mar,10 or fewer,27770,27771
,,,Apr,10 or fewer,25526,25529
,,,May,11,26558,26569
,,,Jun,24,21813,21837
,,,Jul,28,20133,20161
,,,Aug,12,21125,21137
,,,Sep,10 or fewer,26231,26235
,,,Oct,10 or fewer,27897,27898
,,,Nov,10 or fewer,28283,28284
,,,Dec,10 or fewer,32162,32162
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,20061,20061
,,,Feb,10 or fewer,19667,19669
,,,Mar,10 or fewer,20493,20494
,,,Apr,17,20722,20739
,,,May,14,22000,22014
,,,Jun,63,20801,20864
,,,Jul,94,21021,21115
,,,Aug,51,21887,21938
,,,Sep,12,22802,22814
,,,Oct,10 or fewer,23347,23351
,,,Nov,10 or fewer,22069,22073
,,,Dec,10 or fewer,22441,22442
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,46185,46185
,,,Feb,10 or fewer,42830,42830
,,,Mar,10 or fewer,44821,44825
,,,Apr,10 or fewer,44301,44309
,,,May,34,48784,48818
,,,Jun,137,47705,47842
,,,Jul,182,50538,50720
,,,Aug,110,49820,49930
,,,Sep,14,48746,48760
,,,Oct,10 or fewer,48757,48765
,,,Nov,10 or fewer,47609,47614
,,,Dec,10 or fewer,49888,49889
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,40013,40018
,,,Feb,10 or fewer,37288,37289
,,,Mar,10 or fewer,39498,39502
,,,Apr,10 or fewer,38920,38929
,,,May,21,42804,42825
,,,Jun,100,42184,42284
,,,Jul,153,43943,44096
,,,Aug,82,44042,44124
,,,Sep,14,42129,42143
,,,Oct,10 or fewer,42251,42257
,,,Nov,10 or fewer,40464,40471
,,,Dec,10 or fewer,42996,43000
,65 Years or more,2024,Jan,10 or fewer,42648,42650
,,,Feb,10 or fewer,39734,39738
,,,Mar,10 or fewer,41913,41921
,,,Apr,10 or fewer,41861,41870
,,,May,46,45547,45593
,,,Jun,81,44540,44621
,,,Jul,122,46588,46710
,,,Aug,82,47355,47437
,,,Sep,19,45352,45371
,,,Oct,17,46168,46185
,,,Nov,10 or fewer,43886,43891
,,,Dec,10 or fewer,48289,48294
,No value,2024,Jan,10 or fewer,6104,6104
,,,Feb,10 or fewer,5750,5750
,,,Mar,10 or fewer,5368,5368
,,,Apr,10 or fewer,5319,5319
,,,May,10 or fewer,5567,5567
,,,Jun,10 or fewer,5553,5553
,,,Jul,10 or fewer,5498,5498
,,,Aug,10 or fewer,5651,5653
,,,Sep,10 or fewer,5588,5589
,,,Oct,10 or fewer,6087,6087
,,,Nov,10 or fewer,5594,5594
,,,Dec,10 or fewer,5325,5325
,"Total: Total includes all data under the North Carolina bucket, including data from rows not currently displayed.",2024,Jan,10 or fewer,179827,179834
,,,Feb,10 or fewer,171993,172000
,,,Mar,18,179845,179863
,,,Apr,46,176637,176683
,,,May,126,191234,191360
,,,Jun,405,182582,182987
,,,Jul,579,187701,188280
,,,Aug,339,189854,190193
,,,Sep,64,190831,190895
,,,Oct,36,194483,194519
,,,Nov,22,187890,187912
,,,Dec,11,201077,201088
Virginia,Less than 15 Years,2024,Jan,10 or fewer,23159,23159
,,,Feb,10 or fewer,26319,26319
,,,Mar,10 or fewer,27052,27052
,,,Apr,10 or fewer,24295,24297
,,,May,10 or fewer,24611,24619
,,,Jun,32,20124,20156
,,,Jul,21,18532,18553
,,,Aug,13,19988,20001
,,,Sep,10 or fewer,23798,23800
,,,Oct,10 or fewer,26649,26652
,,,Nov,10 or fewer,27040,27040
,,,Dec,10 or fewer,29234,29234
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,19780,19780
,,,Feb,10 or fewer,19372,19374
,,,Mar,10 or fewer,19935,19938
,,,Apr,10 or fewer,19772,19782
,,,May,20,20189,20209
,,,Jun,51,18853,18904
,,,Jul,70,19380,19450
,,,Aug,45,19903,19948
,,,Sep,10 or fewer,20755,20759
,,,Oct,10 or fewer,21517,21518
,,,Nov,10 or fewer,20419,20423
,,,Dec,10 or fewer,20751,20751
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,46744,46744
,,,Feb,10 or fewer,43948,43948
,,,Mar,10 or fewer,46039,46043
,,,Apr,15,44270,44285
,,,May,39,47029,47068
,,,Jun,135,45059,45194
,,,Jul,203,47308,47511
,,,Aug,74,46882,46956
,,,Sep,10 or fewer,45991,45998
,,,Oct,10 or fewer,46834,46843
,,,Nov,10 or fewer,45119,45123
,,,Dec,10 or fewer,47846,47849
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,39908,39908
,,,Feb,10 or fewer,36839,36840
,,,Mar,10 or fewer,38541,38545
,,,Apr,10 or fewer,37788,37798
,,,May,21,39465,39486
,,,Jun,99,38860,38959
,,,Jul,168,39872,40040
,,,Aug,69,39793,39862
,,,Sep,10 or fewer,38239,38248
,,,Oct,10 or fewer,38541,38551
,,,Nov,10 or fewer,36782,36787
,,,Dec,10 or fewer,39505,39508
,65 Years or more,2024,Jan,10 or fewer,42184,42188
,,,Feb,10 or fewer,39051,39052
,,,Mar,12,40965,40977
,,,Apr,10 or fewer,40791,40799
,,,May,29,42430,42459
,,,Jun,88,41753,41841
,,,Jul,137,42753,42890
,,,Aug,66,43543,43609
,,,Sep,19,41740,41759
,,,Oct,10 or fewer,42494,42503
,,,Nov,14,40443,40457
,,,Dec,13,44780,44793
,No value,2024,Jan,10 or fewer,4531,4531
,,,Feb,10 or fewer,4356,4356
,,,Mar,10 or fewer,4264,4264
,,,Apr,10 or fewer,4270,4270
,,,May,10 or fewer,4211,4211
,,,Jun,10 or fewer,4100,4101
,,,Jul,10 or fewer,4205,4205
,,,Aug,10 or fewer,4062,4062
,,,Sep,10 or fewer,4139,4139
,,,Oct,10 or fewer,4393,4393
,,,Nov,10 or fewer,4055,4055
,,,Dec,10 or fewer,4074,4074
,"Total: Total includes all data under the Virginia bucket, including data from rows not currently displayed.",2024,Jan,10 or fewer,176285,176289
,,,Feb,10 or fewer,169867,169871
,,,Mar,23,176768,176791
,,,Apr,45,171165,171210
,,,May,117,177915,178032
,,,Jun,406,168731,169137
,,,Jul,599,172021,172620
,,,Aug,267,174144,174411
,,,Sep,41,174636,174677
,,,Oct,32,180409,180441
,,,Nov,27,173828,173855
,,,Dec,19,186165,186184
California,Less than 15 Years,2024,Jan,10 or fewer,19782,19782
,,,Feb,10 or fewer,19956,19956
,,,Mar,10 or fewer,23480,23480
,,,Apr,10 or fewer,22933,22936
,,,May,10 or fewer,24395,24398
,,,Jun,10 or fewer,20229,20236
,,,Jul,23,18460,18483
,,,Aug,14,19494,19508
,,,Sep,10 or fewer,20392,20402
,,,Oct,10 or fewer,21345,21352
,,,Nov,10 or fewer,22359,22360
,,,Dec,10 or fewer,27314,27314
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,14827,14827
,,,Feb,10 or fewer,14181,14181
,,,Mar,10 or fewer,17361,17363
,,,Apr,10 or fewer,17252,17256
,,,May,10 or fewer,18331,18337
,,,Jun,31,17680,17711
,,,Jul,58,18353,18411
,,,Aug,28,18414,18442
,,,Sep,13,18469,18482
,,,Oct,14,19151,19165
,,,Nov,10 or fewer,18374,18376
,,,Dec,10 or fewer,19909,19909
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,35694,35695
,,,Feb,10 or fewer,32932,32932
,,,Mar,10 or fewer,42000,42006
,,,Apr,10 or fewer,41598,41606
,,,May,14,44198,44212
,,,Jun,62,43536,43598
,,,Jul,147,44999,45146
,,,Aug,49,44687,44736
,,,Sep,63,43362,43425
,,,Oct,18,44049,44067
,,,Nov,10 or fewer,42780,42783
,,,Dec,10 or fewer,46880,46882
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,30748,30750
,,,Feb,10 or fewer,28360,28361
,,,Mar,10 or fewer,35747,35750
,,,Apr,12,35820,35832
,,,May,11,37174,37185
,,,Jun,47,36968,37015
,,,Jul,124,38615,38739
,,,Aug,45,38060,38105
,,,Sep,45,36666,36711
,,,Oct,20,37145,37165
,,,Nov,10 or fewer,36202,36205
,,,Dec,10 or fewer,39447,39452
,65 Years or more,2024,Jan,10 or fewer,31305,31306
,,,Feb,10 or fewer,28487,28488
,,,Mar,12,35848,35860
,,,Apr,15,35832,35847
,,,May,21,37262,37283
,,,Jun,62,37416,37478
,,,Jul,113,38747,38860
,,,Aug,31,38467,38498
,,,Sep,39,36416,36455
,,,Oct,18,37283,37301
,,,Nov,10 or fewer,37361,37369
,,,Dec,10 or fewer,41163,41168
,No value,2024,Jan,10 or fewer,4470,4471
,,,Feb,10 or fewer,4874,4874
,,,Mar,10 or fewer,4644,4644
,,,Apr,10 or fewer,5034,5034
,,,May,10 or fewer,5276,5276
,,,Jun,10 or fewer,5114,5114
,,,Jul,10 or fewer,5152,5153
,,,Aug,10 or fewer,5391,5391
,,,Sep,10 or fewer,5162,5162
,,,Oct,10 or fewer,5425,5425
,,,Nov,10 or fewer,5013,5013
,,,Dec,10 or fewer,5174,5174
,"Total: Total includes all data under the California bucket, including data from rows not currently displayed.",2024,Jan,10 or fewer,136817,136822
,,,Feb,10 or fewer,128778,128780
,,,Mar,23,159072,159095
,,,Apr,42,158455,158497
,,,May,55,166612,166667
,,,Jun,209,160928,161137
,,,Jul,466,164309,164775
,,,Aug,167,164483,164650
,,,Sep,170,160450,160620
,,,Oct,77,164375,164452
,,,Nov,17,162078,162095
,,,Dec,12,179867,179879
Illinois,Less than 15 Years,2024,Jan,10 or fewer,23133,23133
,,,Feb,10 or fewer,26872,26874
,,,Mar,10 or fewer,28411,28411
,,,Apr,10 or fewer,26536,26537
,,,May,10 or fewer,26689,26695
,,,Jun,13,20605,20618
,,,Jul,10 or fewer,19717,19726
,,,Aug,14,21453,21467
,,,Sep,10 or fewer,24465,24472
,,,Oct,10 or fewer,25573,25574
,,,Nov,10 or fewer,25341,25341
,,,Dec,10 or fewer,32345,32345
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,16809,16811
,,,Feb,10 or fewer,16983,16983
,,,Mar,10 or fewer,17409,17412
,,,Apr,14,17475,17489
,,,May,10 or fewer,17736,17746
,,,Jun,48,16510,16558
,,,Jul,30,16979,17009
,,,Aug,38,17770,17808
,,,Sep,10 or fewer,19055,19062
,,,Oct,10 or fewer,19180,19181
,,,Nov,10 or fewer,17685,17689
,,,Dec,10 or fewer,18846,18848
,≥ 25 and < 45 Years,2024,Jan,10 or fewer,35277,35277
,,,Feb,10 or fewer,34034,34034
,,,Mar,10 or fewer,35838,35843
,,,Apr,10 or fewer,35117,35120
,,,May,14,36266,36280
,,,Jun,78,35333,35411
,,,Jul,56,37376,37432
,,,Aug,75,37774,37849
,,,Sep,14,36468,36482
,,,Oct,10 or fewer,36471,36473
,,,Nov,10 or fewer,35167,35167
,,,Dec,10 or fewer,38026,38026
,≥ 45 and < 65 Years,2024,Jan,10 or fewer,32102,32103
,,,Feb,10 or fewer,30281,30282
,,,Mar,10 or fewer,31657,31658
,,,Apr,10 or fewer,31108,31114
,,,May,16,32704,32720
,,,Jun,55,31630,31685
,,,Jul,57,33380,33437
,,,Aug,56,33893,33949
,,,Sep,19,32161,32180
,,,Oct,10 or fewer,32109,32116
,,,Nov,10 or fewer,30691,30691
,,,Dec,10 or fewer,33446,33446
,65 Years or more,2024,Jan,10 or fewer,36756,36758
,,,Feb,10 or fewer,34882,34884
,,,Mar,10 or fewer,37109,37112
,,,Apr,10 or fewer,36373,36379
,,,May,23,38297,38320
,,,Jun,67,37460,37527
,,,Jul,49,38832,38881
