,,,≥ 15 and < 25 Years,10 or fewer,6303,6312
,,,≥ 25 and < 45 Years,47,15876,15923
,,,≥ 45 and < 65 Years,23,14268,14291
,,,65 Years or more,10 or fewer,9193,9202
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,88,54228,54316
,,Connecticut,Less than 15 Years,10 or fewer,2946,2946
,,,≥ 15 and < 25 Years,10 or fewer,3558,3561
,,,≥ 25 and < 45 Years,35,10269,10304
,,,≥ 45 and < 65 Years,29,11186,11215
,,,65 Years or more,10 or fewer,9986,9988
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,69,37945,38014
,,Indiana,Less than 15 Years,10 or fewer,3020,3020
,,,≥ 15 and < 25 Years,14,4523,4537
,,,≥ 25 and < 45 Years,112,11671,11783
,,,≥ 45 and < 65 Years,31,10577,10608
,,,65 Years or more,10 or fewer,8445,8451
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,163,38236,38399
,,Wisconsin,Less than 15 Years,10 or fewer,4158,4158
,,,≥ 15 and < 25 Years,10 or fewer,4378,4383
,,,≥ 25 and < 45 Years,39,11219,11258
,,,≥ 45 and < 65 Years,10 or fewer,10970,10975
,,,65 Years or more,10 or fewer,9411,9413
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,51,40136,40187
,,Colorado,Less than 15 Years,10 or fewer,6090,6090
,,,≥ 15 and < 25 Years,21,4991,5012
,,,≥ 25 and < 45 Years,42,12100,12142
,,,≥ 45 and < 65 Years,16,9022,9038
,,,65 Years or more,10 or fewer,6316,6318
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,81,38519,38600
,,South Carolina,Less than 15 Years,10 or fewer,3376,3376
,,,≥ 15 and < 25 Years,18,4081,4099
,,,≥ 25 and < 45 Years,63,10825,10888
,,,≥ 45 and < 65 Years,22,10079,10101
,,,65 Years or more,10 or fewer,8527,8530
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,106,36888,36994
,,Louisiana,Less than 15 Years,10 or fewer,3391,3391
,,,≥ 15 and < 25 Years,10 or fewer,3915,3920
,,,≥ 25 and < 45 Years,73,10679,10752
,,,≥ 45 and < 65 Years,19,9121,9140
,,,65 Years or more,10 or fewer,7499,7502
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,100,34605,34705
,,Kentucky,Less than 15 Years,10 or fewer,3448,3448
,,,≥ 15 and < 25 Years,19,3280,3299
,,,≥ 25 and < 45 Years,115,8875,8990
,,,≥ 45 and < 65 Years,37,8503,8540
,,,65 Years or more,10 or fewer,7888,7891
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,174,31994,32168
,,Minnesota,Less than 15 Years,10 or fewer,2834,2834
,,,≥ 15 and < 25 Years,21,3940,3961
,,,≥ 25 and < 45 Years,40,10413,10453
,,,≥ 45 and < 65 Years,11,9127,9138
,,,65 Years or more,10 or fewer,8728,8734
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,78,35043,35121
,,Massachusetts,Less than 15 Years,10 or fewer,1773,1773
,,,≥ 15 and < 25 Years,10 or fewer,3068,3074
,,,≥ 25 and < 45 Years,50,9400,9450
,,,≥ 45 and < 65 Years,27,9549,9576
,,,65 Years or more,10 or fewer,8278,8282
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,87,32068,32155
,,Mississippi,Less than 15 Years,10 or fewer,3012,3012
,,,≥ 15 and < 25 Years,10 or fewer,3477,3481
,,,≥ 25 and < 45 Years,11,8534,8545
,,,≥ 45 and < 65 Years,10 or fewer,7721,7724
,,,65 Years or more,10 or fewer,6434,6437
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,29178,29199
,,Maryland,Less than 15 Years,10 or fewer,1872,1872
,,,≥ 15 and < 25 Years,10 or fewer,2848,2855
,,,≥ 25 and < 45 Years,37,8571,8608
,,,≥ 45 and < 65 Years,20,8223,8243
,,,65 Years or more,10 or fewer,6706,6713
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,71,28224,28295
,,New Jersey,Less than 15 Years,10 or fewer,1463,1463
,,,≥ 15 and < 25 Years,10 or fewer,2112,2116
,,,≥ 25 and < 45 Years,43,7137,7180
,,,≥ 45 and < 65 Years,16,7623,7639
,,,65 Years or more,10 or fewer,6912,6914
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,65,25247,25312
,,Oregon,Less than 15 Years,10 or fewer,2673,2673
,,,≥ 15 and < 25 Years,10 or fewer,2984,2985
,,,≥ 25 and < 45 Years,12,7531,7543
,,,≥ 45 and < 65 Years,10 or fewer,7010,7019
,,,65 Years or more,10 or fewer,7006,7008
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,24,27204,27228
,,Tennessee,Less than 15 Years,10 or fewer,2252,2253
,,,≥ 15 and < 25 Years,10 or fewer,2512,2516
,,,≥ 25 and < 45 Years,20,6492,6512
,,,≥ 45 and < 65 Years,10 or fewer,6031,6037
,,,65 Years or more,10 or fewer,4641,4644
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,34,21928,21962
,,Arkansas,Less than 15 Years,10 or fewer,3247,3247
,,,≥ 15 and < 25 Years,10 or fewer,2670,2676
,,,≥ 25 and < 45 Years,20,5754,5774
,,,≥ 45 and < 65 Years,10 or fewer,4915,4918
,,,65 Years or more,10 or fewer,3963,3965
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,31,20549,20580
,,Iowa,Less than 15 Years,10 or fewer,2113,2113
,,,≥ 15 and < 25 Years,10 or fewer,2451,2459
,,,≥ 25 and < 45 Years,10 or fewer,5868,5877
,,,≥ 45 and < 65 Years,10 or fewer,5206,5209
,,,65 Years or more,10 or fewer,4510,4510
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,20,20148,20168
,,Oklahoma,Less than 15 Years,10 or fewer,1578,1578
,,,≥ 15 and < 25 Years,10 or fewer,1793,1793
,,,≥ 25 and < 45 Years,10 or fewer,4268,4270
,,,≥ 45 and < 65 Years,10 or fewer,3967,3970
,,,65 Years or more,10 or fewer,3828,3828
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,15434,15439
,,Arizona,Less than 15 Years,10 or fewer,1276,1276
,,,≥ 15 and < 25 Years,10 or fewer,1430,1436
,,,≥ 25 and < 45 Years,16,3929,3945
,,,≥ 45 and < 65 Years,10 or fewer,4079,4082
,,,65 Years or more,10 or fewer,4247,4250
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,28,14961,14989
,,Washington,Less than 15 Years,10 or fewer,1162,1163
,,,≥ 15 and < 25 Years,10 or fewer,1716,1723
,,,≥ 25 and < 45 Years,17,4539,4556
,,,≥ 45 and < 65 Years,10 or fewer,3967,3976
,,,65 Years or more,10 or fewer,4164,4165
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,35,15548,15583
,,West Virginia,Less than 15 Years,10 or fewer,1020,1020
,,,≥ 15 and < 25 Years,10 or fewer,1408,1409
,,,≥ 25 and < 45 Years,10 or fewer,3851,3859
,,,≥ 45 and < 65 Years,10 or fewer,3825,3826
,,,65 Years or more,10 or fewer,3440,3440
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,13544,13554
,,Hawaii,Less than 15 Years,10 or fewer,1080,1080
,,,≥ 15 and < 25 Years,10 or fewer,1131,1131
,,,≥ 25 and < 45 Years,10 or fewer,3389,3392
,,,≥ 45 and < 65 Years,10 or fewer,3767,3771
,,,65 Years or more,10 or fewer,3516,3516
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,12883,12890
,,Nebraska,Less than 15 Years,10 or fewer,942,942
,,,≥ 15 and < 25 Years,10 or fewer,1402,1403
,,,≥ 25 and < 45 Years,10 or fewer,3324,3333
,,,≥ 45 and < 65 Years,10 or fewer,2965,2970
,,,65 Years or more,10 or fewer,2571,2572
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,11204,11220
,,Nevada,Less than 15 Years,10 or fewer,1168,1168
,,,≥ 15 and < 25 Years,10 or fewer,1385,1390
,,,≥ 25 and < 45 Years,10 or fewer,3729,3732
,,,≥ 45 and < 65 Years,10 or fewer,3280,3280
,,,65 Years or more,10 or fewer,2017,2019
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,11579,11589
,,Rhode Island,Less than 15 Years,10 or fewer,1005,1005
,,,≥ 15 and < 25 Years,10 or fewer,1000,1004
,,,≥ 25 and < 45 Years,11,2789,2800
,,,≥ 45 and < 65 Years,10 or fewer,2913,2916
,,,65 Years or more,10 or fewer,2676,2677
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,19,10383,10402
,,Maine,Less than 15 Years,10 or fewer,596,596
,,,≥ 15 and < 25 Years,10 or fewer,976,977
,,,≥ 25 and < 45 Years,10 or fewer,2597,2603
,,,≥ 45 and < 65 Years,10 or fewer,2881,2886
,,,65 Years or more,10 or fewer,3117,3117
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,10167,10179
,,Missouri,Less than 15 Years,10 or fewer,438,438
,,,≥ 15 and < 25 Years,10 or fewer,1042,1043
,,,≥ 25 and < 45 Years,10 or fewer,2994,2996
,,,≥ 45 and < 65 Years,10 or fewer,2772,2773
,,,65 Years or more,10 or fewer,2669,2669
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9915,9919
,,Kansas,Less than 15 Years,10 or fewer,673,673
,,,≥ 15 and < 25 Years,10 or fewer,1108,1111
,,,≥ 25 and < 45 Years,10 or fewer,2763,2767
,,,≥ 45 and < 65 Years,10 or fewer,2644,2645
,,,65 Years or more,10 or fewer,2430,2430
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9618,9626
,,Idaho,Less than 15 Years,10 or fewer,877,877
,,,≥ 15 and < 25 Years,10 or fewer,1172,1172
,,,≥ 25 and < 45 Years,10 or fewer,2627,2632
,,,≥ 45 and < 65 Years,10 or fewer,2427,2429
,,,65 Years or more,10 or fewer,2347,2348
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9450,9458
,,Delaware,Less than 15 Years,10 or fewer,1269,1270
,,,≥ 15 and < 25 Years,10 or fewer,727,729
,,,≥ 25 and < 45 Years,12,1725,1737
,,,≥ 45 and < 65 Years,10 or fewer,1600,1603
,,,65 Years or more,10 or fewer,1282,1282
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,18,6603,6621
,,North Dakota,Less than 15 Years,10 or fewer,634,634
,,,≥ 15 and < 25 Years,10 or fewer,739,740
,,,≥ 25 and < 45 Years,10 or fewer,2282,2285
,,,≥ 45 and < 65 Years,10 or fewer,1766,1767
,,,65 Years or more,10 or fewer,1592,1592
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,7013,7018
,,New Mexico,Less than 15 Years,10 or fewer,225,226
,,,≥ 15 and < 25 Years,10 or fewer,498,499
,,,≥ 25 and < 45 Years,10 or fewer,1470,1476
,,,≥ 45 and < 65 Years,10 or fewer,1305,1307
,,,65 Years or more,10 or fewer,1173,1173
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4671,4681
,,Alabama,Less than 15 Years,10 or fewer,127,127
,,,≥ 15 and < 25 Years,10 or fewer,158,158
,,,≥ 25 and < 45 Years,10 or fewer,498,498
,,,≥ 45 and < 65 Years,10 or fewer,427,427
,,,65 Years or more,10 or fewer,232,232
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1442,1442
,,New Hampshire,Less than 15 Years,10 or fewer,197,197
,,,≥ 15 and < 25 Years,10 or fewer,276,278
,,,≥ 25 and < 45 Years,10 or fewer,865,871
,,,≥ 45 and < 65 Years,10 or fewer,1086,1087
,,,65 Years or more,10 or fewer,1207,1208
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3631,3641
,,South Dakota,Less than 15 Years,10 or fewer,488,488
,,,≥ 15 and < 25 Years,10 or fewer,449,449
,,,≥ 25 and < 45 Years,10 or fewer,1093,1093
,,,≥ 45 and < 65 Years,10 or fewer,1004,1004
,,,65 Years or more,10 or fewer,912,912
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3946,3946
,,Utah,Less than 15 Years,10 or fewer,82,82
,,,≥ 15 and < 25 Years,10 or fewer,426,426
,,,≥ 25 and < 45 Years,10 or fewer,1535,1536
,,,≥ 45 and < 65 Years,10 or fewer,1026,1026
,,,65 Years or more,10 or fewer,564,564
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3633,3634
,,Vermont,Less than 15 Years,10 or fewer,167,167
,,,≥ 15 and < 25 Years,10 or fewer,234,234
,,,≥ 25 and < 45 Years,10 or fewer,851,852
,,,≥ 45 and < 65 Years,10 or fewer,861,862
,,,65 Years or more,10 or fewer,807,807
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2920,2922
,,Wyoming,Less than 15 Years,10 or fewer,205,205
,,,≥ 15 and < 25 Years,10 or fewer,306,306
,,,≥ 25 and < 45 Years,10 or fewer,691,693
,,,≥ 45 and < 65 Years,10 or fewer,623,624
,,,65 Years or more,10 or fewer,603,603
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2428,2431
,,Montana,Less than 15 Years,10 or fewer,233,233
,,,≥ 15 and < 25 Years,10 or fewer,310,310
,,,≥ 25 and < 45 Years,10 or fewer,715,715
,,,≥ 45 and < 65 Years,10 or fewer,545,545
,,,65 Years or more,10 or fewer,532,532
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2335,2335
,,District of Columbia,Less than 15 Years,10 or fewer,25,25
,,,≥ 15 and < 25 Years,10 or fewer,66,66
,,,≥ 25 and < 45 Years,10 or fewer,277,277
,,,≥ 45 and < 65 Years,10 or fewer,117,117
,,,65 Years or more,10 or fewer,55,55
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,540,540
,,Alaska,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,23,23
,,,≥ 45 and < 65 Years,10 or fewer,19,19
,,,65 Years or more,10 or fewer,23,23
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,77,77
,,Puerto Rico,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,16,16
,,,≥ 45 and < 65 Years,10 or fewer,21,21
,,,65 Years or more,10 or fewer,15,15
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,66,66
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,10 or fewer,10 or fewer
,,None of the above,Less than 15 Years,10 or fewer,1816,1816
,,,≥ 15 and < 25 Years,10 or fewer,2767,2773
,,,≥ 25 and < 45 Years,30,7923,7953
,,,≥ 45 and < 65 Years,13,6579,6592
,,,65 Years or more,10 or fewer,4855,4859
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,53,23941,23994
,,Total,Less than 15 Years,10 or fewer,144736,144743
,,,≥ 15 and < 25 Years,360,180792,181152
,,,≥ 25 and < 45 Years,1896,483527,485423
,,,≥ 45 and < 65 Years,725,449461,450186
,,,65 Years or more,145,381641,381786
,,,No value,10 or fewer,11,11
,,,Total,3133,1640168,1643301
,May,Ohio,Less than 15 Years,10 or fewer,16207,16208
,,,≥ 15 and < 25 Years,43,24063,24106
,,,≥ 25 and < 45 Years,456,58237,58693
,,,≥ 45 and < 65 Years,178,51279,51457
,,,65 Years or more,22,43655,43677
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,700,193443,194143
,,Texas,Less than 15 Years,10 or fewer,21611,21612
,,,≥ 15 and < 25 Years,11,19663,19674
,,,≥ 25 and < 45 Years,27,43933,43960
,,,≥ 45 and < 65 Years,20,38731,38751
,,,65 Years or more,10 or fewer,32014,32018
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,63,155952,156015
,,Pennsylvania,Less than 15 Years,10 or fewer,8053,8054
,,,≥ 15 and < 25 Years,24,12746,12770
,,,≥ 25 and < 45 Years,148,33486,33634
,,,≥ 45 and < 65 Years,68,31802,31870
,,,65 Years or more,10 or fewer,31977,31985
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,249,118066,118315
,,North Carolina,Less than 15 Years,10 or fewer,9672,9672
,,,≥ 15 and < 25 Years,25,14440,14465
,,,≥ 25 and < 45 Years,129,35517,35646
,,,≥ 45 and < 65 Years,49,30784,30833
,,,65 Years or more,10 or fewer,26567,26575
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,211,116980,117191
,,Virginia,Less than 15 Years,10 or fewer,6504,6506
,,,≥ 15 and < 25 Years,15,10779,10794
,,,≥ 25 and < 45 Years,105,29342,29447
,,,≥ 45 and < 65 Years,55,26912,26967
,,,65 Years or more,11,23835,23846
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,188,97372,97560
,,Michigan,Less than 15 Years,10 or fewer,7691,7692
,,,≥ 15 and < 25 Years,17,10561,10578
,,,≥ 25 and < 45 Years,127,26040,26167
,,,≥ 45 and < 65 Years,50,25524,25574
,,,65 Years or more,10 or fewer,24541,24551
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,205,94357,94562
,,Illinois,Less than 15 Years,10 or fewer,9181,9181
,,,≥ 15 and < 25 Years,12,11185,11197
,,,≥ 25 and < 45 Years,90,25164,25254
,,,≥ 45 and < 65 Years,53,23222,23275
,,,65 Years or more,10 or fewer,22663,22672
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,164,91415,91579
,,New York,Less than 15 Years,10 or fewer,5414,5415
,,,≥ 15 and < 25 Years,18,8109,8127
,,,≥ 25 and < 45 Years,59,21462,21521
,,,≥ 45 and < 65 Years,35,21295,21330
,,,65 Years or more,10 or fewer,20307,20313
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,119,76587,76706
,,Florida,Less than 15 Years,10 or fewer,7405,7406
,,,≥ 15 and < 25 Years,10 or fewer,7216,7224
,,,≥ 25 and < 45 Years,57,18144,18201
,,,≥ 45 and < 65 Years,23,17949,17972
,,,65 Years or more,10 or fewer,14552,14554
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,91,65267,65358
,,California,Less than 15 Years,10 or fewer,7661,7663
,,,≥ 15 and < 25 Years,10 or fewer,8717,8726
,,,≥ 25 and < 45 Years,35,22641,22676
,,,≥ 45 and < 65 Years,30,20585,20615
,,,65 Years or more,10 or fewer,17397,17402
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,81,77001,77082
,,Georgia,Less than 15 Years,10 or fewer,10755,10756
,,,≥ 15 and < 25 Years,13,8511,8524
,,,≥ 25 and < 45 Years,39,19148,19187
,,,≥ 45 and < 65 Years,33,16918,16951
,,,65 Years or more,10 or fewer,11147,11154
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,93,66479,66572
,,Connecticut,Less than 15 Years,10 or fewer,4635,4637
,,,≥ 15 and < 25 Years,10 or fewer,4817,4821
,,,≥ 25 and < 45 Years,54,11970,12024
,,,≥ 45 and < 65 Years,31,13109,13140
,,,65 Years or more,10 or fewer,12457,12462
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,96,46988,47084
,,Indiana,Less than 15 Years,10 or fewer,4421,4421
,,,≥ 15 and < 25 Years,28,5980,6008
,,,≥ 25 and < 45 Years,176,14565,14741
,,,≥ 45 and < 65 Years,50,13155,13205
,,,65 Years or more,10 or fewer,11304,11310
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,260,49425,49685
,,Wisconsin,Less than 15 Years,10 or fewer,5652,5652
,,,≥ 15 and < 25 Years,13,5763,5776
,,,≥ 25 and < 45 Years,54,13192,13246
,,,≥ 45 and < 65 Years,22,12691,12713
,,,65 Years or more,10 or fewer,12139,12140
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,90,49437,49527
,,Colorado,Less than 15 Years,10 or fewer,8354,8354
,,,≥ 15 and < 25 Years,10 or fewer,6485,6492
,,,≥ 25 and < 45 Years,39,14107,14146
,,,≥ 45 and < 65 Years,16,10707,10723
,,,65 Years or more,10 or fewer,8033,8038
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,67,47687,47754
,,South Carolina,Less than 15 Years,10 or fewer,4299,4299
,,,≥ 15 and < 25 Years,26,5366,5392
,,,≥ 25 and < 45 Years,75,13471,13546
,,,≥ 45 and < 65 Years,31,12429,12460
,,,65 Years or more,10 or fewer,10793,10796
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,135,46358,46493
,,Louisiana,Less than 15 Years,10 or fewer,4461,4461
,,,≥ 15 and < 25 Years,10 or fewer,5146,5154
,,,≥ 25 and < 45 Years,88,12579,12667
,,,≥ 45 and < 65 Years,29,10640,10669
,,,65 Years or more,10 or fewer,8748,8754
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,131,41574,41705
,,Kentucky,Less than 15 Years,10 or fewer,4666,4666
,,,≥ 15 and < 25 Years,17,4428,4445
,,,≥ 25 and < 45 Years,166,10820,10986
,,,≥ 45 and < 65 Years,62,11049,11111
,,,65 Years or more,10 or fewer,10303,10308
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,250,41266,41516
,,Minnesota,Less than 15 Years,10 or fewer,3960,3960
,,,≥ 15 and < 25 Years,32,5114,5146
,,,≥ 25 and < 45 Years,44,12438,12482
,,,≥ 45 and < 65 Years,11,11308,11319
,,,65 Years or more,10 or fewer,10745,10751
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,93,43565,43658
,,Massachusetts,Less than 15 Years,10 or fewer,2737,2737
,,,≥ 15 and < 25 Years,16,4035,4051
,,,≥ 25 and < 45 Years,87,10703,10790
,,,≥ 45 and < 65 Years,30,10682,10712
,,,65 Years or more,10 or fewer,10303,10306
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,136,38460,38596
,,Mississippi,Less than 15 Years,10 or fewer,3897,3897
,,,≥ 15 and < 25 Years,10 or fewer,4421,4425
,,,≥ 25 and < 45 Years,18,10598,10616
,,,≥ 45 and < 65 Years,13,9726,9739
,,,65 Years or more,10 or fewer,8055,8056
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,36,36697,36733
,,Maryland,Less than 15 Years,10 or fewer,2608,2611
,,,≥ 15 and < 25 Years,13,3690,3703
,,,≥ 25 and < 45 Years,72,10085,10157
,,,≥ 45 and < 65 Years,34,9810,9844
,,,65 Years or more,10 or fewer,8585,8593
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,130,34779,34909
,,New Jersey,Less than 15 Years,10 or fewer,2189,2189
,,,≥ 15 and < 25 Years,10 or fewer,2745,2753
,,,≥ 25 and < 45 Years,40,7817,7857
,,,≥ 45 and < 65 Years,20,8226,8246
,,,65 Years or more,10 or fewer,7940,7943
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,71,28917,28988
,,Oregon,Less than 15 Years,10 or fewer,3299,3301
,,,≥ 15 and < 25 Years,10 or fewer,3655,3663
,,,≥ 25 and < 45 Years,32,9005,9037
,,,≥ 45 and < 65 Years,10 or fewer,8421,8430
,,,65 Years or more,10 or fewer,8632,8635
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,54,33012,33066
,,Tennessee,Less than 15 Years,10 or fewer,2677,2678
,,,≥ 15 and < 25 Years,10 or fewer,3115,3121
,,,≥ 25 and < 45 Years,21,7139,7160
,,,≥ 45 and < 65 Years,10 or fewer,6746,6755
,,,65 Years or more,10 or fewer,6041,6042
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,38,25718,25756
,,Arkansas,Less than 15 Years,10 or fewer,4193,4193
,,,≥ 15 and < 25 Years,10 or fewer,3286,3291
,,,≥ 25 and < 45 Years,21,7118,7139
,,,≥ 45 and < 65 Years,10 or fewer,5981,5986
,,,65 Years or more,10 or fewer,4929,4929
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,31,25507,25538
,,Iowa,Less than 15 Years,10 or fewer,2725,2725
,,,≥ 15 and < 25 Years,10 or fewer,3063,3066
,,,≥ 25 and < 45 Years,20,7042,7062
,,,≥ 45 and < 65 Years,10 or fewer,6298,6307
,,,65 Years or more,10 or fewer,5811,5813
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,34,24939,24973
,,Oklahoma,Less than 15 Years,10 or fewer,2074,2074
,,,≥ 15 and < 25 Years,10 or fewer,2158,2162
,,,≥ 25 and < 45 Years,10 or fewer,5346,5352
,,,≥ 45 and < 65 Years,10 or fewer,4984,4986
,,,65 Years or more,10 or fewer,4950,4951
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,19512,19525
,,Arizona,Less than 15 Years,10 or fewer,1541,1541
,,,≥ 15 and < 25 Years,10 or fewer,1850,1855
,,,≥ 25 and < 45 Years,10 or fewer,4846,4856
,,,≥ 45 and < 65 Years,10 or fewer,5030,5033
,,,65 Years or more,10 or fewer,5411,5412
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,19,18678,18697
,,Washington,Less than 15 Years,10 or fewer,1547,1547
,,,≥ 15 and < 25 Years,10 or fewer,2197,2202
,,,≥ 25 and < 45 Years,16,5384,5400
,,,≥ 45 and < 65 Years,11,4739,4750
,,,65 Years or more,10 or fewer,5046,5051
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,37,18913,18950
,,West Virginia,Less than 15 Years,10 or fewer,1417,1417
,,,≥ 15 and < 25 Years,10 or fewer,1894,1899
,,,≥ 25 and < 45 Years,10 or fewer,4677,4687
,,,≥ 45 and < 65 Years,10 or fewer,4884,4886
,,,65 Years or more,10 or fewer,4451,4451
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,17323,17340
,,Hawaii,Less than 15 Years,10 or fewer,1293,1294
,,,≥ 15 and < 25 Years,10 or fewer,1270,1270
,,,≥ 25 and < 45 Years,10 or fewer,3588,3593
,,,≥ 45 and < 65 Years,10 or fewer,4096,4098
,,,65 Years or more,10 or fewer,4215,4218
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,14462,14473
,,Nebraska,Less than 15 Years,10 or fewer,1242,1242
,,,≥ 15 and < 25 Years,10 or fewer,1838,1843
,,,≥ 25 and < 45 Years,10 or fewer,4268,4270
,,,≥ 45 and < 65 Years,10 or fewer,3766,3768
,,,65 Years or more,10 or fewer,3097,3097
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,14211,14220
,,Nevada,Less than 15 Years,10 or fewer,1447,1447
,,,≥ 15 and < 25 Years,10 or fewer,1715,1717
,,,≥ 25 and < 45 Years,10 or fewer,4261,4269
,,,≥ 45 and < 65 Years,10 or fewer,3967,3971
,,,65 Years or more,10 or fewer,2409,2411
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,13799,13815
