,,,Aug,10 or fewer,84781,84790
,,,Sep,10 or fewer,83224,83230
,,,Oct 1 – Oct 16,10 or fewer,27133,27134
,No value,2025,Jan,10 or fewer,10914,10917
,,,Feb,10 or fewer,11755,11756
,,,Mar,10 or fewer,10808,10815
,,,Apr,10 or fewer,11349,11356
,,,May,10 or fewer,10602,10607
,,,Jun,10 or fewer,10397,10405
,,,Jul,10 or fewer,10197,10203
,,,Aug,10 or fewer,10316,10319
,,,Sep,10 or fewer,10401,10403
,,,Oct 1 – Oct 16,10 or fewer,12726,12728
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2025,Jan,108,374003,374111
,,,Feb,118,342611,342729
,,,Mar,115,361699,361814
,,,Apr,121,353457,353578
,,,May,122,361986,362108
,,,Jun,134,333139,333273
,,,Jul,125,337377,337502
,,,Aug,117,349538,349655
,,,Sep,115,351503,351618
,,,Oct 1 – Oct 16,27,132337,132364
Ohio,Less than 15 Years,2025,Jan,10 or fewer,42072,42075
,,,Feb,10 or fewer,47437,47441
,,,Mar,10 or fewer,44305,44309
,,,Apr,10 or fewer,42027,42034
,,,May,10 or fewer,40917,40920
,,,Jun,10 or fewer,33278,33283
,,,Jul,10 or fewer,33901,33909
,,,Aug,10 or fewer,36245,36252
,,,Sep,10 or fewer,41946,41956
,,,Oct 1 – Oct 16,10 or fewer,15458,15460
,≥ 15 and < 25 Years,2025,Jan,63,39386,39449
,,,Feb,51,38433,38484
,,,Mar,62,38678,38740
,,,Apr,68,37880,37948
,,,May,71,38560,38631
,,,Jun,83,37146,37229
,,,Jul,110,38461,38571
,,,Aug,70,39535,39605
,,,Sep,63,41243,41306
,,,Oct 1 – Oct 16,14,14420,14434
,≥ 25 and < 45 Years,2025,Jan,77,86536,86613
,,,Feb,69,83289,83358
,,,Mar,108,86246,86354
,,,Apr,93,83752,83845
,,,May,100,87109,87209
,,,Jun,126,86224,86350
,,,Jul,113,89923,90036
,,,Aug,115,89491,89606
,,,Sep,106,88436,88542
,,,Oct 1 – Oct 16,27,31375,31402
,≥ 45 and < 65 Years,2025,Jan,33,75013,75046
,,,Feb,20,74254,74274
,,,Mar,28,74466,74494
,,,Apr,33,72150,72183
,,,May,25,74583,74608
,,,Jun,43,74806,74849
,,,Jul,39,77249,77288
,,,Aug,32,77301,77333
,,,Sep,37,75268,75305
,,,Oct 1 – Oct 16,10 or fewer,25772,25778
,65 Years or more,2025,Jan,10 or fewer,81163,81173
,,,Feb,10 or fewer,79979,79986
,,,Mar,10 or fewer,83669,83679
,,,Apr,10 or fewer,80321,80330
,,,May,19,83751,83770
,,,Jun,14,82332,82346
,,,Jul,13,84412,84425
,,,Aug,16,84225,84241
,,,Sep,10 or fewer,81471,81480
,,,Oct 1 – Oct 16,10 or fewer,26529,26529
,No value,2025,Jan,10 or fewer,8630,8640
,,,Feb,10 or fewer,8994,9000
,,,Mar,10 or fewer,8790,8796
,,,Apr,10 or fewer,8181,8190
,,,May,10 or fewer,8034,8044
,,,Jun,10 or fewer,7864,7873
,,,Jul,10 or fewer,7871,7881
,,,Aug,10 or fewer,7558,7566
,,,Sep,15,7819,7834
,,,Oct 1 – Oct 16,10 or fewer,9625,9630
,"Total: Total includes all data under the Ohio bucket, including data from rows not currently displayed.",2025,Jan,196,332763,332959
,,,Feb,157,332337,332494
,,,Mar,218,336103,336321
,,,Apr,219,324265,324484
,,,May,228,332920,333148
,,,Jun,280,321602,321882
,,,Jul,293,331761,332054
,,,Aug,248,334295,334543
,,,Sep,240,336128,336368
,,,Oct 1 – Oct 16,54,123178,123232
Pennsylvania,Less than 15 Years,2025,Jan,10 or fewer,27493,27494
,,,Feb,10 or fewer,24557,24558
,,,Mar,10 or fewer,26231,26232
,,,Apr,10 or fewer,24571,24574
,,,May,10 or fewer,24610,24612
,,,Jun,10 or fewer,20596,20598
,,,Jul,10 or fewer,19646,19651
,,,Aug,10 or fewer,19820,19822
,,,Sep,10 or fewer,22569,22572
,,,Oct 1 – Oct 16,10 or fewer,6187,6188
,≥ 15 and < 25 Years,2025,Jan,22,22602,22624
,,,Feb,21,20163,20184
,,,Mar,28,22010,22038
,,,Apr,34,21464,21498
,,,May,50,22150,22200
,,,Jun,45,21000,21045
,,,Jul,61,22075,22136
,,,Aug,35,22029,22064
,,,Sep,26,22625,22651
,,,Oct 1 – Oct 16,10 or fewer,6418,6424
,≥ 25 and < 45 Years,2025,Jan,56,52748,52804
,,,Feb,42,47911,47953
,,,Mar,48,52691,52739
,,,Apr,53,51832,51885
,,,May,64,54609,54673
,,,Jun,62,53368,53430
,,,Jul,87,56302,56389
,,,Aug,50,55835,55885
,,,Sep,49,52974,53023
,,,Oct 1 – Oct 16,15,14779,14794
,≥ 45 and < 65 Years,2025,Jan,15,47698,47713
,,,Feb,16,44475,44491
,,,Mar,21,47655,47676
,,,Apr,19,46482,46501
,,,May,21,49010,49031
,,,Jun,16,48913,48929
,,,Jul,14,50534,50548
,,,Aug,23,50207,50230
,,,Sep,16,47327,47343
,,,Oct 1 – Oct 16,10 or fewer,12675,12678
,65 Years or more,2025,Jan,10 or fewer,58546,58556
,,,Feb,10 or fewer,54842,54848
,,,Mar,10 or fewer,58607,58614
,,,Apr,10 or fewer,56884,56887
,,,May,10 or fewer,58751,58760
,,,Jun,13,58797,58810
,,,Jul,12,60090,60102
,,,Aug,12,60035,60047
,,,Sep,10 or fewer,55890,55900
,,,Oct 1 – Oct 16,10 or fewer,14355,14359
,No value,2025,Jan,12,7491,7503
,,,Feb,10 or fewer,7600,7610
,,,Mar,10 or fewer,7186,7195
,,,Apr,10 or fewer,7003,7008
,,,May,10 or fewer,6756,6763
,,,Jun,11,6654,6665
,,,Jul,10 or fewer,6768,6774
,,,Aug,10 or fewer,6327,6334
,,,Sep,10 or fewer,6338,6342
,,,Oct 1 – Oct 16,10 or fewer,6816,6818
,"Total: Total includes all data under the Pennsylvania bucket, including data from rows not currently displayed.",2025,Jan,116,216558,216674
,,,Feb,96,199527,199623
,,,Mar,113,214363,214476
,,,Apr,117,208220,208337
,,,May,153,215868,216021
,,,Jun,149,209310,209459
,,,Jul,185,215384,215569
,,,Aug,129,214223,214352
,,,Sep,108,207697,207805
,,,Oct 1 – Oct 16,31,61227,61258
New York,Less than 15 Years,2025,Jan,10 or fewer,25443,25444
,,,Feb,10 or fewer,21065,21068
,,,Mar,10 or fewer,23757,23757
,,,Apr,10 or fewer,22484,22486
,,,May,10 or fewer,22790,22790
,,,Jun,10 or fewer,21228,21229
,,,Jul,10 or fewer,20288,20290
,,,Aug,10 or fewer,18624,18626
,,,Sep,10 or fewer,20859,20861
,,,Oct 1 – Oct 16,10 or fewer,7325,7326
,≥ 15 and < 25 Years,2025,Jan,25,20858,20883
,,,Feb,10 or fewer,18802,18809
,,,Mar,10 or fewer,21022,21030
,,,Apr,17,20822,20839
,,,May,21,20965,20986
,,,Jun,17,19618,19635
,,,Jul,30,20676,20706
,,,Aug,22,20214,20236
,,,Sep,14,21905,21919
,,,Oct 1 – Oct 16,10 or fewer,7487,7491
,≥ 25 and < 45 Years,2025,Jan,24,49368,49392
,,,Feb,10 or fewer,44284,44292
,,,Mar,20,48619,48639
,,,Apr,15,47874,47889
,,,May,31,49336,49367
,,,Jun,34,49171,49205
,,,Jul,29,51804,51833
,,,Aug,35,50710,50745
,,,Sep,22,48928,48950
,,,Oct 1 – Oct 16,10 or fewer,16195,16202
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,43380,43387
,,,Feb,10 or fewer,39773,39777
,,,Mar,10 or fewer,43034,43039
,,,Apr,10 or fewer,42681,42691
,,,May,10 or fewer,44116,44123
,,,Jun,10 or fewer,43934,43941
,,,Jul,13,45797,45810
,,,Aug,13,44349,44362
,,,Sep,10 or fewer,42991,42996
,,,Oct 1 – Oct 16,10 or fewer,13795,13798
,65 Years or more,2025,Jan,10 or fewer,50132,50133
,,,Feb,10 or fewer,46385,46386
,,,Mar,10 or fewer,49873,49876
,,,Apr,10 or fewer,50689,50692
,,,May,10 or fewer,52781,52782
,,,Jun,10 or fewer,51947,51948
,,,Jul,10 or fewer,52953,52959
,,,Aug,10 or fewer,51945,51946
,,,Sep,10 or fewer,49386,49392
,,,Oct 1 – Oct 16,10 or fewer,15252,15253
,No value,2025,Jan,10 or fewer,7292,7295
,,,Feb,10 or fewer,7550,7552
,,,Mar,10 or fewer,7337,7338
,,,Apr,10 or fewer,7353,7355
,,,May,10 or fewer,7038,7045
,,,Jun,10 or fewer,6913,6917
,,,Jul,10 or fewer,7110,7112
,,,Aug,10 or fewer,6580,6581
,,,Sep,10 or fewer,6951,6953
,,,Oct 1 – Oct 16,10 or fewer,8110,8110
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2025,Jan,61,196460,196521
,,,Feb,25,177848,177873
,,,Mar,37,193621,193658
,,,Apr,49,191880,191929
,,,May,67,197009,197076
,,,Jun,64,192787,192851
,,,Jul,81,198607,198688
,,,Aug,74,192399,192473
,,,Sep,51,190994,191045
,,,Oct 1 – Oct 16,16,68164,68180
North Carolina,Less than 15 Years,2025,Jan,10 or fewer,30655,30659
,,,Feb,10 or fewer,27262,27265
,,,Mar,10 or fewer,26638,26642
,,,Apr,10 or fewer,24432,24436
,,,May,10 or fewer,24898,24904
,,,Jun,10 or fewer,21047,21057
,,,Jul,10 or fewer,19561,19566
,,,Aug,10 or fewer,21518,21521
,,,Sep,10 or fewer,25069,25076
,,,Oct 1 – Oct 16,10 or fewer,8966,8967
,≥ 15 and < 25 Years,2025,Jan,54,22944,22998
,,,Feb,41,20644,20685
,,,Mar,40,22002,22042
,,,Apr,49,21289,21338
,,,May,63,21571,21634
,,,Jun,67,20444,20511
,,,Jul,48,20952,21000
,,,Aug,48,21369,21417
,,,Sep,46,23136,23182
,,,Oct 1 – Oct 16,15,8183,8198
,≥ 25 and < 45 Years,2025,Jan,76,51623,51699
,,,Feb,57,45896,45953
,,,Mar,55,48358,48413
,,,Apr,70,47467,47537
,,,May,73,49994,50067
,,,Jun,56,49548,49604
,,,Jul,86,51732,51818
,,,Aug,60,51106,51166
,,,Sep,66,50908,50974
,,,Oct 1 – Oct 16,16,18039,18055
,≥ 45 and < 65 Years,2025,Jan,15,44712,44727
,,,Feb,20,41315,41335
,,,Mar,29,43485,43514
,,,Apr,21,42385,42406
,,,May,19,43984,44003
,,,Jun,22,43788,43810
,,,Jul,32,45394,45426
,,,Aug,35,44776,44811
,,,Sep,21,43867,43888
,,,Oct 1 – Oct 16,10 or fewer,15165,15167
,65 Years or more,2025,Jan,10 or fewer,48835,48840
,,,Feb,10 or fewer,45728,45735
,,,Mar,10 or fewer,49210,49217
,,,Apr,10 or fewer,47291,47297
,,,May,14,49030,49044
,,,Jun,10 or fewer,47721,47727
,,,Jul,10 or fewer,49405,49411
,,,Aug,10 or fewer,49532,49539
,,,Sep,11,48373,48384
,,,Oct 1 – Oct 16,10 or fewer,16038,16039
,No value,2025,Jan,10 or fewer,6426,6433
,,,Feb,12,6770,6782
,,,Mar,10 or fewer,6367,6377
,,,Apr,10 or fewer,6219,6227
,,,May,10 or fewer,5789,5795
,,,Jun,10 or fewer,5696,5700
,,,Jul,10 or fewer,5787,5792
,,,Aug,10 or fewer,5558,5564
,,,Sep,12,5604,5616
,,,Oct 1 – Oct 16,10 or fewer,7027,7029
,"Total: Total includes all data under the North Carolina bucket, including data from rows not currently displayed.",2025,Jan,161,205170,205331
,,,Feb,140,187594,187734
,,,Mar,145,196042,196187
,,,Apr,158,189067,189225
,,,May,181,195247,195428
,,,Jun,165,188218,188383
,,,Jul,182,192814,192996
,,,Aug,159,193833,193992
,,,Sep,163,196931,197094
,,,Oct 1 – Oct 16,37,73417,73454
California,Less than 15 Years,2025,Jan,10 or fewer,26008,26011
,,,Feb,10 or fewer,24753,24754
,,,Mar,10 or fewer,24771,24773
,,,Apr,10 or fewer,22763,22765
,,,May,10 or fewer,23710,23712
,,,Jun,10 or fewer,19574,19576
,,,Jul,10 or fewer,18101,18103
,,,Aug,10 or fewer,20578,20579
,,,Sep,10 or fewer,22188,22189
,,,Oct 1 – Oct 16,10 or fewer,8280,8280
,≥ 15 and < 25 Years,2025,Jan,21,19800,19821
,,,Feb,12,17696,17708
,,,Mar,20,19230,19250
,,,Apr,23,18635,18658
,,,May,22,19371,19393
,,,Jun,19,17493,17512
,,,Jul,18,18341,18359
,,,Aug,27,19401,19428
,,,Sep,19,19582,19601
,,,Oct 1 – Oct 16,10 or fewer,7240,7240
,≥ 25 and < 45 Years,2025,Jan,32,47204,47236
,,,Feb,30,41680,41710
,,,Mar,29,45589,45618
,,,Apr,23,44700,44723
,,,May,37,47222,47259
,,,Jun,21,44957,44978
,,,Jul,29,46259,46288
,,,Aug,35,47041,47076
,,,Sep,32,46541,46573
,,,Oct 1 – Oct 16,10 or fewer,16551,16557
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,39802,39812
,,,Feb,14,35694,35708
,,,Mar,15,38023,38038
,,,Apr,10 or fewer,38023,38029
,,,May,17,39341,39358
,,,Jun,10 or fewer,37838,37845
,,,Jul,10 or fewer,38504,38512
,,,Aug,10 or fewer,39328,39338
,,,Sep,10 or fewer,39007,39016
,,,Oct 1 – Oct 16,10 or fewer,13593,13598
,65 Years or more,2025,Jan,10 or fewer,42748,42751
,,,Feb,10 or fewer,37188,37190
,,,Mar,10 or fewer,40250,40253
,,,Apr,10 or fewer,40002,40004
,,,May,10 or fewer,41580,41582
,,,Jun,10 or fewer,39971,39972
,,,Jul,10 or fewer,40788,40790
,,,Aug,10 or fewer,41412,41416
,,,Sep,10 or fewer,40175,40178
,,,Oct 1 – Oct 16,10 or fewer,13735,13736
,No value,2025,Jan,10 or fewer,5602,5605
,,,Feb,10 or fewer,6028,6034
,,,Mar,10 or fewer,5691,5693
,,,Apr,10 or fewer,5630,5636
,,,May,10 or fewer,5573,5574
,,,Jun,10 or fewer,5341,5343
,,,Jul,10 or fewer,5452,5453
,,,Aug,10 or fewer,5159,5160
,,,Sep,10 or fewer,5386,5387
,,,Oct 1 – Oct 16,10 or fewer,6299,6300
,"Total: Total includes all data under the California bucket, including data from rows not currently displayed.",2025,Jan,72,181141,181213
,,,Feb,65,163023,163088
,,,Mar,71,173536,173607
,,,Apr,62,169731,169793
,,,May,81,176780,176861
,,,Jun,52,165153,165205
,,,Jul,60,167422,167482
,,,Aug,78,172895,172973
,,,Sep,65,172858,172923
,,,Oct 1 – Oct 16,13,65695,65708
Virginia,Less than 15 Years,2025,Jan,10 or fewer,24558,24565
,,,Feb,10 or fewer,25398,25398
,,,Mar,10 or fewer,26546,26549
,,,Apr,10 or fewer,23495,23497
,,,May,10 or fewer,24015,24017
,,,Jun,10 or fewer,19702,19706
,,,Jul,10 or fewer,18273,18275
,,,Aug,10 or fewer,19952,19954
,,,Sep,10 or fewer,22578,22578
,,,Oct 1 – Oct 16,10 or fewer,8385,8385
,≥ 15 and < 25 Years,2025,Jan,25,20989,21014
,,,Feb,19,19183,19202
,,,Mar,24,20771,20795
,,,Apr,23,19395,19418
,,,May,24,19909,19933
,,,Jun,22,18698,18720
,,,Jul,29,19095,19124
,,,Aug,30,19563,19593
,,,Sep,20,20753,20773
,,,Oct 1 – Oct 16,10 or fewer,7593,7599
,≥ 25 and < 45 Years,2025,Jan,45,48634,48679
,,,Feb,29,44035,44064
,,,Mar,38,46905,46943
,,,Apr,31,45425,45456
,,,May,28,47143,47171
,,,Jun,31,46046,46077
,,,Jul,33,47670,47703
,,,Aug,23,47361,47384
,,,Sep,39,46937,46976
,,,Oct 1 – Oct 16,10 or fewer,16949,16955
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,40780,40786
,,,Feb,12,37690,37702
,,,Mar,10 or fewer,40254,40264
,,,Apr,10 or fewer,38468,38478
,,,May,10 or fewer,40366,40375
,,,Jun,10 or fewer,39982,39988
,,,Jul,10 or fewer,40505,40512
,,,Aug,23,40570,40593
,,,Sep,10 or fewer,39587,39596
,,,Oct 1 – Oct 16,10 or fewer,14252,14256
,65 Years or more,2025,Jan,10 or fewer,44459,44462
,,,Feb,10 or fewer,42007,42010
,,,Mar,10 or fewer,44917,44919
,,,Apr,10 or fewer,43547,43549
,,,May,10 or fewer,45266,45270
,,,Jun,10 or fewer,44804,44808
,,,Jul,10 or fewer,45076,45078
,,,Aug,10 or fewer,45676,45681
,,,Sep,10 or fewer,44468,44470
,,,Oct 1 – Oct 16,10 or fewer,15503,15504
,No value,2025,Jan,10 or fewer,4699,4705
,,,Feb,10 or fewer,4867,4871
,,,Mar,10 or fewer,4693,4695
,,,Apr,10 or fewer,4621,4625
,,,May,10 or fewer,4330,4336
,,,Jun,10 or fewer,4296,4298
,,,Jul,10 or fewer,4424,4425
,,,Aug,10 or fewer,4166,4168
,,,Sep,10 or fewer,4207,4211
,,,Oct 1 – Oct 16,10 or fewer,5307,5307
,"Total: Total includes all data under the Virginia bucket, including data from rows not currently displayed.",2025,Jan,92,184090,184182
,,,Feb,67,173157,173224
,,,Mar,78,184067,184145
,,,Apr,72,174930,175002
,,,May,73,181007,181080
,,,Jun,69,173505,173574
,,,Jul,74,175019,175093
,,,Aug,85,177262,177347
,,,Sep,74,178504,178578
,,,Oct 1 – Oct 16,17,67986,68003
Michigan,Less than 15 Years,2025,Jan,10 or fewer,23297,23300
,,,Feb,10 or fewer,22932,22933
,,,Mar,10 or fewer,22383,22384
,,,Apr,10 or fewer,20625,20627
,,,May,10 or fewer,21513,21514
,,,Jun,10 or fewer,18187,18189
,,,Jul,10 or fewer,16851,16852
,,,Aug,10 or fewer,17185,17187
,,,Sep,10 or fewer,19851,19857
,,,Oct 1 – Oct 16,10 or fewer,6709,6710
,≥ 15 and < 25 Years,2025,Jan,18,18647,18665
,,,Feb,14,16725,16739
,,,Mar,26,17972,17998
,,,Apr,16,17133,17149
,,,May,20,18035,18055
,,,Jun,37,17320,17357
,,,Jul,37,18079,18116
,,,Aug,22,17779,17801
,,,Sep,25,17772,17797
,,,Oct 1 – Oct 16,10 or fewer,5667,5671
,≥ 25 and < 45 Years,2025,Jan,36,42548,42584
,,,Feb,25,39098,39123
,,,Mar,21,41476,41497
,,,Apr,30,39729,39759
,,,May,34,41475,41509
,,,Jun,47,40949,40996
,,,Jul,55,43177,43232
,,,Aug,45,42266,42311
,,,Sep,39,40139,40178
,,,Oct 1 – Oct 16,10 or fewer,12612,12622
,≥ 45 and < 65 Years,2025,Jan,13,38227,38240
,,,Feb,11,35829,35840
,,,Mar,13,37499,37512
,,,Apr,17,35389,35406
,,,May,17,37174,37191
,,,Jun,13,36730,36743
,,,Jul,22,38444,38466
,,,Aug,23,37738,37761
,,,Sep,21,35484,35505
,,,Oct 1 – Oct 16,10 or fewer,10430,10431
,65 Years or more,2025,Jan,10 or fewer,44301,44305
,,,Feb,10 or fewer,41852,41860
,,,Mar,10 or fewer,44074,44082
,,,Apr,10 or fewer,42948,42952
,,,May,10 or fewer,45134,45139
,,,Jun,10 or fewer,44031,44038
,,,Jul,10 or fewer,44384,44388
,,,Aug,10 or fewer,44046,44055
,,,Sep,10 or fewer,41045,41047
,,,Oct 1 – Oct 16,10 or fewer,11323,11324
,No value,2025,Jan,10 or fewer,5143,5144
,,,Feb,10 or fewer,5258,5261
,,,Mar,10 or fewer,5091,5096
,,,Apr,10 or fewer,4832,4836
,,,May,10 or fewer,4801,4804
,,,Jun,10 or fewer,4684,4686
,,,Jul,10 or fewer,4742,4748
,,,Aug,10 or fewer,4463,4469
,,,Sep,10 or fewer,4594,4597
,,,Oct 1 – Oct 16,10 or fewer,4913,4914
,"Total: Total includes all data under the Michigan bucket, including data from rows not currently displayed.",2025,Jan,75,172143,172218
,,,Feb,62,161677,161739
,,,Mar,74,168472,168546
,,,Apr,73,160641,160714
,,,May,80,168114,168194
,,,Jun,108,161882,161990
,,,Jul,125,165656,165781
,,,Aug,107,163459,163566
,,,Sep,96,158867,158963
,,,Oct 1 – Oct 16,18,51653,51671
Illinois,Less than 15 Years,2025,Jan,10 or fewer,29020,29021
,,,Feb,10 or fewer,25475,25477
,,,Mar,10 or fewer,26887,26890
,,,Apr,10 or fewer,25277,25281
,,,May,10 or fewer,25682,25686
,,,Jun,10 or fewer,20328,20332
,,,Jul,10 or fewer,20109,20113
,,,Aug,10 or fewer,22927,22929
,,,Sep,10 or fewer,25084,25086
,,,Oct 1 – Oct 16,10 or fewer,8475,8475
,≥ 15 and < 25 Years,2025,Jan,22,18600,18622
,,,Feb,30,16735,16765
,,,Mar,35,17946,17981
,,,Apr,28,17672,17700
,,,May,18,17700,17718
,,,Jun,39,16501,16540
,,,Jul,37,16999,17036
,,,Aug,40,18106,18146
,,,Sep,21,18985,19006
,,,Oct 1 – Oct 16,10 or fewer,6430,6436
,≥ 25 and < 45 Years,2025,Jan,43,38086,38129
,,,Feb,33,34306,34339
,,,Mar,44,37442,37486
,,,Apr,34,36071,36105
,,,May,35,37275,37310
,,,Jun,43,36875,36918
,,,Jul,53,38222,38275
,,,Aug,44,38512,38556
,,,Sep,31,37628,37659
,,,Oct 1 – Oct 16,10 or fewer,12697,12706
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,34522,34532
,,,Feb,12,31648,31660
,,,Mar,10 or fewer,33586,33595
,,,Apr,13,32449,32462
,,,May,10 or fewer,33530,33537
,,,Jun,13,33059,33072
,,,Jul,10 or fewer,34129,34138
,,,Aug,14,34481,34495
,,,Sep,11,32973,32984
,,,Oct 1 – Oct 16,10 or fewer,10839,10841
,65 Years or more,2025,Jan,10 or fewer,41705,41709
,,,Feb,10 or fewer,38486,38486
,,,Mar,10 or fewer,40933,40937
,,,Apr,10 or fewer,39336,39345
,,,May,10 or fewer,41351,41352
,,,Jun,10 or fewer,40084,40086
,,,Jul,10 or fewer,40835,40839
,,,Aug,10 or fewer,40795,40798
,,,Sep,10 or fewer,40297,40300
,,,Oct 1 – Oct 16,10 or fewer,12448,12448
,No value,2025,Jan,10 or fewer,5185,5188
,,,Feb,10 or fewer,5267,5272
,,,Mar,10 or fewer,4720,4722
,,,Apr,10 or fewer,4806,4809
,,,May,10 or fewer,4656,4660
,,,Jun,10 or fewer,4585,4586
,,,Jul,10 or fewer,4521,4526
,,,Aug,10 or fewer,4304,4307
,,,Sep,10 or fewer,4654,4658
,,,Oct 1 – Oct 16,10 or fewer,5588,5588
,"Total: Total includes all data under the Illinois bucket, including data from rows not currently displayed.",2025,Jan,83,167104,167187
,,,Feb,82,151898,151980
,,,Mar,96,161496,161592
,,,Apr,91,155592,155683
,,,May,69,160184,160253
,,,Jun,102,151410,151512
,,,Jul,112,154792,154904
,,,Aug,106,159102,159208
,,,Sep,72,159604,159676
