Session Title,Number of ED Encounters by State of Residence (U.S.) and Age at Time of Visit Range,,,
Session Description,"All ED Enouncters as base,Slice by 53 states of residenceSlice by 6 age groups",,,
Session ID,2726769,,,
Data Model,ED Encounters,,,
Population Base,All ED Encounters,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,
Session Date Range,1/1/2023 - 12/30/2023 (Based On Arrival Date),,,
Measure,Number of ED Encounters,,,
Export User,Stephanie Perniciaro,,,
Date of Export,10/22/2025,,,
,,,,
,,,,
,,,,Number of ED Encounters
State of Residence (U.S.),Age at Time of Visit,Year,Week,
Florida,Less than 1 Years,2023,Jan 1 – Jan 7,2084
,,,Jan 8 – Jan 14,1714
,,,Jan 15 – Jan 21,1726
,,,Jan 22 – Jan 28,1722
,,,Jan 29 – Feb 4,1817
,,,Feb 5 – Feb 11,1832
,,,Feb 12 – Feb 18,1734
,,,Feb 19 – Feb 25,1776
,,,Feb 26 – Mar 4,1678
,,,Mar 5 – Mar 11,1811
,,,Mar 12 – Mar 18,1762
,,,Mar 19 – Mar 25,1728
,,,Mar 26 – Apr 1,1778
,,,Apr 2 – Apr 8,1717
,,,Apr 9 – Apr 15,1778
,,,Apr 16 – Apr 22,1691
,,,Apr 23 – Apr 29,1683
,,,Apr 30 – May 6,1624
,,,May 7 – May 13,1538
,,,May 14 – May 20,1661
,,,May 21 – May 27,1678
,,,May 28 – Jun 3,1808
,,,Jun 4 – Jun 10,1781
,,,Jun 11 – Jun 17,1600
,,,Jun 18 – Jun 24,1587
,,,Jun 25 – Jul 1,1549
,,,Jul 2 – Jul 8,1566
,,,Jul 9 – Jul 15,1494
,,,Jul 16 – Jul 22,1585
,,,Jul 23 – Jul 29,1669
,,,Jul 30 – Aug 5,1719
,,,Aug 6 – Aug 12,1810
,,,Aug 13 – Aug 19,1775
,,,Aug 20 – Aug 26,2170
,,,Aug 27 – Sep 2,2153
,,,Sep 3 – Sep 9,2093
,,,Sep 10 – Sep 16,1884
,,,Sep 17 – Sep 23,1893
,,,Sep 24 – Sep 30,2061
,,,Oct 1 – Oct 7,2103
,,,Oct 8 – Oct 14,2170
,,,Oct 15 – Oct 21,2236
,,,Oct 22 – Oct 28,2371
,,,Oct 29 – Nov 4,2286
,,,Nov 5 – Nov 11,2236
,,,Nov 12 – Nov 18,2142
,,,Nov 19 – Nov 25,2297
,,,Nov 26 – Dec 2,2162
,,,Dec 3 – Dec 9,1969
,,,Dec 10 – Dec 16,1986
,,,Dec 17 – Dec 23,2005
,,,Dec 24 – Dec 30,2168
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,5202
,,,Jan 8 – Jan 14,4560
,,,Jan 15 – Jan 21,4734
,,,Jan 22 – Jan 28,4924
,,,Jan 29 – Feb 4,5223
,,,Feb 5 – Feb 11,5396
,,,Feb 12 – Feb 18,5252
,,,Feb 19 – Feb 25,5387
,,,Feb 26 – Mar 4,5550
,,,Mar 5 – Mar 11,5606
,,,Mar 12 – Mar 18,5272
,,,Mar 19 – Mar 25,5076
,,,Mar 26 – Apr 1,5055
,,,Apr 2 – Apr 8,4980
,,,Apr 9 – Apr 15,4936
,,,Apr 16 – Apr 22,5217
,,,Apr 23 – Apr 29,5275
,,,Apr 30 – May 6,5081
,,,May 7 – May 13,5141
,,,May 14 – May 20,5152
,,,May 21 – May 27,5074
,,,May 28 – Jun 3,5177
,,,Jun 4 – Jun 10,4941
,,,Jun 11 – Jun 17,4461
,,,Jun 18 – Jun 24,4366
,,,Jun 25 – Jul 1,4283
,,,Jul 2 – Jul 8,4351
,,,Jul 9 – Jul 15,4172
,,,Jul 16 – Jul 22,4143
,,,Jul 23 – Jul 29,4034
,,,Jul 30 – Aug 5,4193
,,,Aug 6 – Aug 12,4085
,,,Aug 13 – Aug 19,4454
,,,Aug 20 – Aug 26,5004
,,,Aug 27 – Sep 2,5256
,,,Sep 3 – Sep 9,5366
,,,Sep 10 – Sep 16,5222
,,,Sep 17 – Sep 23,5264
,,,Sep 24 – Sep 30,5596
,,,Oct 1 – Oct 7,5932
,,,Oct 8 – Oct 14,6071
,,,Oct 15 – Oct 21,6182
,,,Oct 22 – Oct 28,6291
,,,Oct 29 – Nov 4,5951
,,,Nov 5 – Nov 11,6363
,,,Nov 12 – Nov 18,5897
,,,Nov 19 – Nov 25,5787
,,,Nov 26 – Dec 2,5207
,,,Dec 3 – Dec 9,5264
,,,Dec 10 – Dec 16,5376
,,,Dec 17 – Dec 23,5521
,,,Dec 24 – Dec 30,5541
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,7936
,,,Jan 8 – Jan 14,8521
,,,Jan 15 – Jan 21,8945
,,,Jan 22 – Jan 28,9999
,,,Jan 29 – Feb 4,10565
,,,Feb 5 – Feb 11,10670
,,,Feb 12 – Feb 18,10172
,,,Feb 19 – Feb 25,10389
,,,Feb 26 – Mar 4,11039
,,,Mar 5 – Mar 11,10841
,,,Mar 12 – Mar 18,8414
,,,Mar 19 – Mar 25,9200
,,,Mar 26 – Apr 1,9961
,,,Apr 2 – Apr 8,9949
,,,Apr 9 – Apr 15,9983
,,,Apr 16 – Apr 22,10689
,,,Apr 23 – Apr 29,10779
,,,Apr 30 – May 6,10614
,,,May 7 – May 13,10569
,,,May 14 – May 20,10051
,,,May 21 – May 27,9474
,,,May 28 – Jun 3,8807
,,,Jun 4 – Jun 10,7802
,,,Jun 11 – Jun 17,7224
,,,Jun 18 – Jun 24,6816
,,,Jun 25 – Jul 1,6855
,,,Jul 2 – Jul 8,6876
,,,Jul 9 – Jul 15,6703
,,,Jul 16 – Jul 22,6697
,,,Jul 23 – Jul 29,6298
,,,Jul 30 – Aug 5,6536
,,,Aug 6 – Aug 12,6625
,,,Aug 13 – Aug 19,8020
,,,Aug 20 – Aug 26,10396
,,,Aug 27 – Sep 2,9435
,,,Sep 3 – Sep 9,9758
,,,Sep 10 – Sep 16,9979
,,,Sep 17 – Sep 23,10114
,,,Sep 24 – Sep 30,10239
,,,Oct 1 – Oct 7,10978
,,,Oct 8 – Oct 14,11032
,,,Oct 15 – Oct 21,11083
,,,Oct 22 – Oct 28,11561
,,,Oct 29 – Nov 4,11862
,,,Nov 5 – Nov 11,12151
,,,Nov 12 – Nov 18,11506
,,,Nov 19 – Nov 25,8937
,,,Nov 26 – Dec 2,9824
,,,Dec 3 – Dec 9,10678
,,,Dec 10 – Dec 16,11081
,,,Dec 17 – Dec 23,10039
,,,Dec 24 – Dec 30,8149
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,30569
,,,Jan 8 – Jan 14,28713
,,,Jan 15 – Jan 21,28394
,,,Jan 22 – Jan 28,28929
,,,Jan 29 – Feb 4,29658
,,,Feb 5 – Feb 11,29728
,,,Feb 12 – Feb 18,28722
,,,Feb 19 – Feb 25,29634
,,,Feb 26 – Mar 4,29981
,,,Mar 5 – Mar 11,29826
,,,Mar 12 – Mar 18,29257
,,,Mar 19 – Mar 25,30048
,,,Mar 26 – Apr 1,30247
,,,Apr 2 – Apr 8,29691
,,,Apr 9 – Apr 15,29481
,,,Apr 16 – Apr 22,29973
,,,Apr 23 – Apr 29,30973
,,,Apr 30 – May 6,31250
,,,May 7 – May 13,31005
,,,May 14 – May 20,31013
,,,May 21 – May 27,30481
,,,May 28 – Jun 3,30953
,,,Jun 4 – Jun 10,31251
,,,Jun 11 – Jun 17,31220
,,,Jun 18 – Jun 24,30498
,,,Jun 25 – Jul 1,31524
,,,Jul 2 – Jul 8,30792
,,,Jul 9 – Jul 15,31459
,,,Jul 16 – Jul 22,31447
,,,Jul 23 – Jul 29,31447
,,,Jul 30 – Aug 5,31637
,,,Aug 6 – Aug 12,32421
,,,Aug 13 – Aug 19,31981
,,,Aug 20 – Aug 26,32255
,,,Aug 27 – Sep 2,30653
,,,Sep 3 – Sep 9,32557
,,,Sep 10 – Sep 16,31520
,,,Sep 17 – Sep 23,31336
,,,Sep 24 – Sep 30,31138
,,,Oct 1 – Oct 7,31414
,,,Oct 8 – Oct 14,31249
,,,Oct 15 – Oct 21,30524
,,,Oct 22 – Oct 28,31241
,,,Oct 29 – Nov 4,31272
,,,Nov 5 – Nov 11,31607
,,,Nov 12 – Nov 18,31853
,,,Nov 19 – Nov 25,29853
,,,Nov 26 – Dec 2,32648
,,,Dec 3 – Dec 9,32181
,,,Dec 10 – Dec 16,31526
,,,Dec 17 – Dec 23,30901
,,,Dec 24 – Dec 30,31776
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,13610
,,,Jan 8 – Jan 14,12250
,,,Jan 15 – Jan 21,12254
,,,Jan 22 – Jan 28,12630
,,,Jan 29 – Feb 4,12441
,,,Feb 5 – Feb 11,12759
,,,Feb 12 – Feb 18,12570
,,,Feb 19 – Feb 25,12941
,,,Feb 26 – Mar 4,12562
,,,Mar 5 – Mar 11,12875
,,,Mar 12 – Mar 18,12254
,,,Mar 19 – Mar 25,12754
,,,Mar 26 – Apr 1,12877
,,,Apr 2 – Apr 8,12779
,,,Apr 9 – Apr 15,12649
,,,Apr 16 – Apr 22,12867
,,,Apr 23 – Apr 29,13525
,,,Apr 30 – May 6,13344
,,,May 7 – May 13,13111
,,,May 14 – May 20,13388
,,,May 21 – May 27,13302
,,,May 28 – Jun 3,13277
,,,Jun 4 – Jun 10,13345
,,,Jun 11 – Jun 17,13508
,,,Jun 18 – Jun 24,13321
,,,Jun 25 – Jul 1,13580
,,,Jul 2 – Jul 8,13602
,,,Jul 9 – Jul 15,13749
,,,Jul 16 – Jul 22,13780
,,,Jul 23 – Jul 29,13606
,,,Jul 30 – Aug 5,13468
,,,Aug 6 – Aug 12,14175
,,,Aug 13 – Aug 19,13836
,,,Aug 20 – Aug 26,13753
,,,Aug 27 – Sep 2,13287
,,,Sep 3 – Sep 9,14156
,,,Sep 10 – Sep 16,13777
,,,Sep 17 – Sep 23,13509
,,,Sep 24 – Sep 30,13381
,,,Oct 1 – Oct 7,13594
,,,Oct 8 – Oct 14,13162
,,,Oct 15 – Oct 21,13097
,,,Oct 22 – Oct 28,13383
,,,Oct 29 – Nov 4,13322
