,,,≥ 15 and < 25 Years,10 or fewer,2320,2323
,,,≥ 25 and < 45 Years,10 or fewer,5144,5153
,,,≥ 45 and < 65 Years,10 or fewer,4671,4672
,,,65 Years or more,10 or fewer,2912,2912
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,18796,18809
,,Missouri,Less than 15 Years,10 or fewer,1210,1210
,,,≥ 15 and < 25 Years,10 or fewer,1979,1980
,,,≥ 25 and < 45 Years,10 or fewer,4699,4704
,,,≥ 45 and < 65 Years,10 or fewer,4385,4390
,,,65 Years or more,10 or fewer,4295,4296
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,16568,16580
,,Maine,Less than 15 Years,10 or fewer,1652,1652
,,,≥ 15 and < 25 Years,10 or fewer,1521,1522
,,,≥ 25 and < 45 Years,11,3663,3674
,,,≥ 45 and < 65 Years,10 or fewer,3947,3949
,,,65 Years or more,10 or fewer,4284,4284
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,15067,15081
,,Nebraska,Less than 15 Years,10 or fewer,2207,2207
,,,≥ 15 and < 25 Years,10 or fewer,2080,2080
,,,≥ 25 and < 45 Years,10 or fewer,4613,4613
,,,≥ 45 and < 65 Years,10 or fewer,3750,3751
,,,65 Years or more,10 or fewer,3036,3036
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,15686,15687
,,Kansas,Less than 15 Years,10 or fewer,1531,1531
,,,≥ 15 and < 25 Years,10 or fewer,1543,1543
,,,≥ 25 and < 45 Years,10 or fewer,3347,3350
,,,≥ 45 and < 65 Years,10 or fewer,3252,3259
,,,65 Years or more,10 or fewer,3325,3325
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,12998,13008
,,Delaware,Less than 15 Years,10 or fewer,3797,3797
,,,≥ 15 and < 25 Years,10 or fewer,1518,1520
,,,≥ 25 and < 45 Years,16,2608,2624
,,,≥ 45 and < 65 Years,10 or fewer,2210,2215
,,,65 Years or more,10 or fewer,2023,2024
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,24,12157,12181
,,Idaho,Less than 15 Years,10 or fewer,2043,2044
,,,≥ 15 and < 25 Years,10 or fewer,1471,1471
,,,≥ 25 and < 45 Years,10 or fewer,3096,3102
,,,≥ 45 and < 65 Years,10 or fewer,2846,2846
,,,65 Years or more,10 or fewer,3101,3101
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,12557,12564
,,North Dakota,Less than 15 Years,10 or fewer,1355,1355
,,,≥ 15 and < 25 Years,10 or fewer,1297,1298
,,,≥ 25 and < 45 Years,10 or fewer,2885,2885
,,,≥ 45 and < 65 Years,10 or fewer,2353,2353
,,,65 Years or more,10 or fewer,2242,2242
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,10132,10133
,,New Mexico,Less than 15 Years,10 or fewer,1071,1071
,,,≥ 15 and < 25 Years,10 or fewer,1194,1194
,,,≥ 25 and < 45 Years,10 or fewer,3005,3009
,,,≥ 45 and < 65 Years,10 or fewer,2202,2205
,,,65 Years or more,10 or fewer,1920,1921
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9392,9400
,,South Dakota,Less than 15 Years,10 or fewer,1113,1113
,,,≥ 15 and < 25 Years,10 or fewer,670,670
,,,≥ 25 and < 45 Years,10 or fewer,1375,1375
,,,≥ 45 and < 65 Years,10 or fewer,1281,1281
,,,65 Years or more,10 or fewer,1349,1349
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5788,5788
,,New Hampshire,Less than 15 Years,10 or fewer,354,354
,,,≥ 15 and < 25 Years,10 or fewer,456,456
,,,≥ 25 and < 45 Years,10 or fewer,816,820
,,,≥ 45 and < 65 Years,10 or fewer,1023,1025
,,,65 Years or more,10 or fewer,1089,1089
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3738,3744
,,Utah,Less than 15 Years,10 or fewer,177,177
,,,≥ 15 and < 25 Years,10 or fewer,685,685
,,,≥ 25 and < 45 Years,10 or fewer,1744,1744
,,,≥ 45 and < 65 Years,10 or fewer,1423,1423
,,,65 Years or more,10 or fewer,855,855
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4884,4884
,,Montana,Less than 15 Years,10 or fewer,607,607
,,,≥ 15 and < 25 Years,10 or fewer,579,579
,,,≥ 25 and < 45 Years,10 or fewer,957,957
,,,≥ 45 and < 65 Years,10 or fewer,796,796
,,,65 Years or more,10 or fewer,826,826
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3765,3765
,,Alabama,Less than 15 Years,10 or fewer,476,476
,,,≥ 15 and < 25 Years,10 or fewer,469,469
,,,≥ 25 and < 45 Years,10 or fewer,1100,1100
,,,≥ 45 and < 65 Years,10 or fewer,879,879
,,,65 Years or more,10 or fewer,567,567
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3491,3491
,,Wyoming,Less than 15 Years,10 or fewer,539,539
,,,≥ 15 and < 25 Years,10 or fewer,441,441
,,,≥ 25 and < 45 Years,10 or fewer,937,937
,,,≥ 45 and < 65 Years,10 or fewer,783,783
,,,65 Years or more,10 or fewer,666,666
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3366,3366
,,Vermont,Less than 15 Years,10 or fewer,128,128
,,,≥ 15 and < 25 Years,10 or fewer,162,162
,,,≥ 25 and < 45 Years,10 or fewer,263,265
,,,≥ 45 and < 65 Years,10 or fewer,372,372
,,,65 Years or more,10 or fewer,373,373
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1298,1300
,,District of Columbia,Less than 15 Years,10 or fewer,54,54
,,,≥ 15 and < 25 Years,10 or fewer,192,192
,,,≥ 25 and < 45 Years,10 or fewer,303,303
,,,≥ 45 and < 65 Years,10 or fewer,187,187
,,,65 Years or more,10 or fewer,67,67
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,803,803
,,Puerto Rico,Less than 15 Years,10 or fewer,19,19
,,,≥ 15 and < 25 Years,10 or fewer,30,30
,,,≥ 25 and < 45 Years,10 or fewer,40,40
,,,≥ 45 and < 65 Years,10 or fewer,63,63
,,,65 Years or more,10 or fewer,49,49
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,201,201
,,Alaska,Less than 15 Years,10 or fewer,21,21
,,,≥ 15 and < 25 Years,10 or fewer,23,23
,,,≥ 25 and < 45 Years,10 or fewer,52,52
,,,≥ 45 and < 65 Years,10 or fewer,59,59
,,,65 Years or more,10 or fewer,51,51
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,206,206
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,15,15
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,33,33
,,None of the above,Less than 15 Years,10 or fewer,5786,5786
,,,≥ 15 and < 25 Years,10 or fewer,5272,5280
,,,≥ 25 and < 45 Years,22,10874,10896
,,,≥ 45 and < 65 Years,12,8814,8826
,,,65 Years or more,10 or fewer,6496,6500
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,46,37242,37288
,,Total,Less than 15 Years,10 or fewer,420513,420521
,,,≥ 15 and < 25 Years,320,307183,307503
,,,≥ 25 and < 45 Years,1513,648298,649811
,,,≥ 45 and < 65 Years,655,575950,576605
,,,65 Years or more,131,493206,493337
,,,No value,10 or fewer,26,26
,,,Total,2627,2445176,2447803
,May,Ohio,Less than 15 Years,10 or fewer,40992,40992
,,,≥ 15 and < 25 Years,74,34646,34720
,,,≥ 25 and < 45 Years,411,78266,78677
,,,≥ 45 and < 65 Years,122,66257,66379
,,,65 Years or more,20,53591,53611
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,627,273753,274380
,,Texas,Less than 15 Years,10 or fewer,39498,39498
,,,≥ 15 and < 25 Years,10 or fewer,16919,16923
,,,≥ 25 and < 45 Years,18,34630,34648
,,,≥ 45 and < 65 Years,10 or fewer,31231,31238
,,,65 Years or more,10 or fewer,23030,23033
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,32,145308,145340
,,Pennsylvania,Less than 15 Years,10 or fewer,20621,20623
,,,≥ 15 and < 25 Years,28,18255,18283
,,,≥ 25 and < 45 Years,145,41030,41175
,,,≥ 45 and < 65 Years,50,37213,37263
,,,65 Years or more,10 or fewer,35183,35187
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,229,152307,152536
,,Virginia,Less than 15 Years,10 or fewer,20597,20597
,,,≥ 15 and < 25 Years,15,17506,17521
,,,≥ 25 and < 45 Years,76,40905,40981
,,,≥ 45 and < 65 Years,45,35665,35710
,,,65 Years or more,10 or fewer,31914,31922
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,144,146589,146733
,,North Carolina,Less than 15 Years,10 or fewer,20024,20024
,,,≥ 15 and < 25 Years,19,17854,17873
,,,≥ 25 and < 45 Years,75,38699,38774
,,,≥ 45 and < 65 Years,20,33737,33757
,,,65 Years or more,10 or fewer,29085,29095
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,124,139401,139525
,,Florida,Less than 15 Years,10 or fewer,23498,23499
,,,≥ 15 and < 25 Years,10 or fewer,12216,12220
,,,≥ 25 and < 45 Years,45,27606,27651
,,,≥ 45 and < 65 Years,12,25257,25269
,,,65 Years or more,10 or fewer,19253,19254
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,63,107832,107895
,,New York,Less than 15 Years,10 or fewer,16572,16572
,,,≥ 15 and < 25 Years,13,13474,13487
,,,≥ 25 and < 45 Years,72,28636,28708
,,,≥ 45 and < 65 Years,28,26919,26947
,,,65 Years or more,10 or fewer,24777,24781
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,117,110379,110496
,,Michigan,Less than 15 Years,10 or fewer,18229,18229
,,,≥ 15 and < 25 Years,20,15241,15261
,,,≥ 25 and < 45 Years,107,29818,29925
,,,≥ 45 and < 65 Years,50,26429,26479
,,,65 Years or more,17,22753,22770
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,194,112472,112666
,,Georgia,Less than 15 Years,10 or fewer,26871,26872
,,,≥ 15 and < 25 Years,10 or fewer,12935,12939
,,,≥ 25 and < 45 Years,31,27416,27447
,,,≥ 45 and < 65 Years,15,22407,22422
,,,65 Years or more,10 or fewer,14283,14289
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,57,103912,103969
,,Illinois,Less than 15 Years,10 or fewer,16420,16420
,,,≥ 15 and < 25 Years,10 or fewer,11115,11123
,,,≥ 25 and < 45 Years,36,22085,22121
,,,≥ 45 and < 65 Years,25,19471,19496
,,,65 Years or more,10 or fewer,18396,18403
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,76,87487,87563
,,California,Less than 15 Years,10 or fewer,8880,8880
,,,≥ 15 and < 25 Years,10 or fewer,9217,9222
,,,≥ 25 and < 45 Years,11,20748,20759
,,,≥ 45 and < 65 Years,10 or fewer,19213,19219
,,,65 Years or more,10 or fewer,17094,17098
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,26,75152,75178
,,Wisconsin,Less than 15 Years,10 or fewer,13237,13237
,,,≥ 15 and < 25 Years,10 or fewer,8724,8726
,,,≥ 25 and < 45 Years,25,17341,17366
,,,≥ 45 and < 65 Years,11,16062,16073
,,,65 Years or more,10 or fewer,14524,14526
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,40,69888,69928
,,Connecticut,Less than 15 Years,10 or fewer,12904,12905
,,,≥ 15 and < 25 Years,10 or fewer,8511,8520
,,,≥ 25 and < 45 Years,43,17489,17532
,,,≥ 45 and < 65 Years,23,16672,16695
,,,65 Years or more,10 or fewer,14135,14138
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,69711,69790
,,Colorado,Less than 15 Years,10 or fewer,18968,18968
,,,≥ 15 and < 25 Years,10 or fewer,8950,8954
,,,≥ 25 and < 45 Years,10 or fewer,17496,17505
,,,≥ 45 and < 65 Years,10 or fewer,11853,11854
,,,65 Years or more,10 or fewer,8489,8490
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,65758,65773
,,Indiana,Less than 15 Years,10 or fewer,9240,9242
,,,≥ 15 and < 25 Years,12,8199,8211
,,,≥ 25 and < 45 Years,78,18207,18285
,,,≥ 45 and < 65 Years,21,15399,15420
,,,65 Years or more,10 or fewer,12339,12342
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,116,63384,63500
,,Kentucky,Less than 15 Years,10 or fewer,11417,11417
,,,≥ 15 and < 25 Years,17,7295,7312
,,,≥ 25 and < 45 Years,111,15775,15886
,,,≥ 45 and < 65 Years,27,14816,14843
,,,65 Years or more,10 or fewer,13634,13639
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,160,62937,63097
,,Louisiana,Less than 15 Years,10 or fewer,8095,8096
,,,≥ 15 and < 25 Years,11,7362,7373
,,,≥ 25 and < 45 Years,52,17091,17143
,,,≥ 45 and < 65 Years,10 or fewer,13854,13863
,,,65 Years or more,10 or fewer,10492,10498
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,56894,56973
,,Minnesota,Less than 15 Years,10 or fewer,9214,9215
,,,≥ 15 and < 25 Years,10 or fewer,7418,7427
,,,≥ 25 and < 45 Years,18,15986,16004
,,,≥ 45 and < 65 Years,10 or fewer,13423,13429
,,,65 Years or more,10 or fewer,12351,12352
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,35,58396,58431
,,Massachusetts,Less than 15 Years,10 or fewer,8393,8393
,,,≥ 15 and < 25 Years,15,7085,7100
,,,≥ 25 and < 45 Years,82,15189,15271
,,,≥ 45 and < 65 Years,29,14131,14160
,,,65 Years or more,10 or fewer,13617,13624
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,133,58415,58548
,,Mississippi,Less than 15 Years,10 or fewer,9313,9313
,,,≥ 15 and < 25 Years,10 or fewer,6737,6738
,,,≥ 25 and < 45 Years,10 or fewer,15049,15056
,,,≥ 45 and < 65 Years,10 or fewer,13217,13226
,,,65 Years or more,10 or fewer,10305,10309
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,54621,54642
,,South Carolina,Less than 15 Years,10 or fewer,7365,7365
,,,≥ 15 and < 25 Years,10 or fewer,6198,6202
,,,≥ 25 and < 45 Years,25,13835,13860
,,,≥ 45 and < 65 Years,15,13182,13197
,,,65 Years or more,10 or fewer,10561,10566
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,49,51143,51192
,,Oregon,Less than 15 Years,10 or fewer,7458,7459
,,,≥ 15 and < 25 Years,10 or fewer,5493,5498
,,,≥ 25 and < 45 Years,32,11393,11425
,,,≥ 45 and < 65 Years,10 or fewer,10374,10383
,,,65 Years or more,10 or fewer,10686,10690
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,51,45404,45455
,,Maryland,Less than 15 Years,10 or fewer,4873,4873
,,,≥ 15 and < 25 Years,11,4437,4448
,,,≥ 25 and < 45 Years,47,9641,9688
,,,≥ 45 and < 65 Years,40,8815,8855
,,,65 Years or more,10 or fewer,6511,6519
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,106,34282,34388
,,Tennessee,Less than 15 Years,10 or fewer,6337,6338
,,,≥ 15 and < 25 Years,10 or fewer,4394,4396
,,,≥ 25 and < 45 Years,16,9759,9775
,,,≥ 45 and < 65 Years,10 or fewer,8680,8682
,,,65 Years or more,10 or fewer,6984,6986
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,36154,36177
,,Iowa,Less than 15 Years,10 or fewer,5754,5754
,,,≥ 15 and < 25 Years,10 or fewer,4233,4235
,,,≥ 25 and < 45 Years,10 or fewer,8400,8408
,,,≥ 45 and < 65 Years,10 or fewer,7383,7387
,,,65 Years or more,10 or fewer,7297,7297
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,33067,33081
,,New Jersey,Less than 15 Years,10 or fewer,5476,5476
,,,≥ 15 and < 25 Years,10 or fewer,3543,3549
,,,≥ 25 and < 45 Years,63,7966,8029
,,,≥ 45 and < 65 Years,35,7656,7691
,,,65 Years or more,10 or fewer,6933,6936
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,107,31574,31681
,,Arkansas,Less than 15 Years,10 or fewer,6550,6550
,,,≥ 15 and < 25 Years,11,3524,3535
,,,≥ 25 and < 45 Years,15,7235,7250
,,,≥ 45 and < 65 Years,10 or fewer,6241,6244
,,,65 Years or more,10 or fewer,5355,5355
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,29,28905,28934
,,Arizona,Less than 15 Years,10 or fewer,4375,4375
,,,≥ 15 and < 25 Years,10 or fewer,2936,2938
,,,≥ 25 and < 45 Years,10 or fewer,6941,6944
,,,≥ 45 and < 65 Years,10 or fewer,6646,6650
,,,65 Years or more,10 or fewer,6995,6997
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,27893,27904
,,Washington,Less than 15 Years,10 or fewer,3786,3786
,,,≥ 15 and < 25 Years,10 or fewer,3089,3095
,,,≥ 25 and < 45 Years,15,6942,6957
,,,≥ 45 and < 65 Years,11,5955,5966
,,,65 Years or more,10 or fewer,6284,6286
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,34,26056,26090
,,Oklahoma,Less than 15 Years,10 or fewer,4045,4045
,,,≥ 15 and < 25 Years,10 or fewer,2608,2611
,,,≥ 25 and < 45 Years,10 or fewer,5930,5935
,,,≥ 45 and < 65 Years,10 or fewer,5033,5037
,,,65 Years or more,10 or fewer,4897,4898
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,22513,22526
,,Hawaii,Less than 15 Years,10 or fewer,3952,3952
,,,≥ 15 and < 25 Years,10 or fewer,2272,2272
,,,≥ 25 and < 45 Years,10 or fewer,5559,5562
,,,≥ 45 and < 65 Years,10 or fewer,5577,5579
,,,65 Years or more,10 or fewer,5163,5164
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,22523,22529
,,West Virginia,Less than 15 Years,10 or fewer,2993,2993
,,,≥ 15 and < 25 Years,10 or fewer,2564,2565
,,,≥ 25 and < 45 Years,10 or fewer,5639,5643
,,,≥ 45 and < 65 Years,10 or fewer,5339,5340
,,,65 Years or more,10 or fewer,4397,4397
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,20932,20938
,,Rhode Island,Less than 15 Years,10 or fewer,4189,4189
,,,≥ 15 and < 25 Years,10 or fewer,2445,2449
,,,≥ 25 and < 45 Years,15,5008,5023
,,,≥ 45 and < 65 Years,10 or fewer,5218,5224
,,,65 Years or more,10 or fewer,4680,4680
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,25,21540,21565
,,Nevada,Less than 15 Years,10 or fewer,3872,3872
,,,≥ 15 and < 25 Years,10 or fewer,2372,2374
,,,≥ 25 and < 45 Years,10 or fewer,5331,5335
,,,≥ 45 and < 65 Years,10 or fewer,4822,4828
,,,65 Years or more,10 or fewer,3083,3084
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,19480,19493
,,Missouri,Less than 15 Years,10 or fewer,1390,1390
,,,≥ 15 and < 25 Years,10 or fewer,2065,2065
,,,≥ 25 and < 45 Years,10 or fewer,5053,5058
,,,≥ 45 and < 65 Years,10 or fewer,4776,4779
,,,65 Years or more,10 or fewer,4495,4495
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,17779,17787
,,Maine,Less than 15 Years,10 or fewer,2027,2027
,,,≥ 15 and < 25 Years,10 or fewer,1821,1823
,,,≥ 25 and < 45 Years,10 or fewer,4139,4149
,,,≥ 45 and < 65 Years,10 or fewer,4511,4516
,,,65 Years or more,10 or fewer,5155,5155
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,17653,17670
,,Nebraska,Less than 15 Years,10 or fewer,2378,2378
,,,≥ 15 and < 25 Years,10 or fewer,2355,2358
,,,≥ 25 and < 45 Years,10 or fewer,4986,4989
,,,≥ 45 and < 65 Years,10 or fewer,4076,4078
,,,65 Years or more,10 or fewer,3382,3382
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,17177,17185
,,Kansas,Less than 15 Years,10 or fewer,1769,1769
,,,≥ 15 and < 25 Years,10 or fewer,1727,1727
,,,≥ 25 and < 45 Years,10 or fewer,3808,3812
,,,≥ 45 and < 65 Years,10 or fewer,3615,3616
,,,65 Years or more,10 or fewer,3534,3534
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,14453,14458
,,Delaware,Less than 15 Years,10 or fewer,4267,4267
,,,≥ 15 and < 25 Years,10 or fewer,1579,1581
,,,≥ 25 and < 45 Years,16,2617,2633
,,,≥ 45 and < 65 Years,10 or fewer,2402,2406
,,,65 Years or more,10 or fewer,2114,2115
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,12979,13002
,,Idaho,Less than 15 Years,10 or fewer,2192,2192
,,,≥ 15 and < 25 Years,10 or fewer,1555,1559
,,,≥ 25 and < 45 Years,10 or fewer,3281,3283
,,,≥ 45 and < 65 Years,10 or fewer,3024,3025
,,,65 Years or more,10 or fewer,3090,3091
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,13142,13150
,,North Dakota,Less than 15 Years,10 or fewer,1496,1496
,,,≥ 15 and < 25 Years,10 or fewer,1362,1363
,,,≥ 25 and < 45 Years,10 or fewer,3163,3164
,,,≥ 45 and < 65 Years,10 or fewer,2415,2415
,,,65 Years or more,10 or fewer,2389,2389
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,10825,10827
,,New Mexico,Less than 15 Years,10 or fewer,1084,1084
,,,≥ 15 and < 25 Years,10 or fewer,1159,1160
,,,≥ 25 and < 45 Years,10 or fewer,3083,3090
,,,≥ 45 and < 65 Years,10 or fewer,2319,2325
,,,65 Years or more,10 or fewer,1990,1990
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,9635,9649
,,South Dakota,Less than 15 Years,10 or fewer,1253,1253
,,,≥ 15 and < 25 Years,10 or fewer,720,720
,,,≥ 25 and < 45 Years,10 or fewer,1565,1565
,,,≥ 45 and < 65 Years,10 or fewer,1337,1337
,,,65 Years or more,10 or fewer,1414,1414
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6289,6289
,,New Hampshire,Less than 15 Years,10 or fewer,498,498
,,,≥ 15 and < 25 Years,10 or fewer,549,550
,,,≥ 25 and < 45 Years,10 or fewer,1050,1060
,,,≥ 45 and < 65 Years,10 or fewer,1393,1394
,,,65 Years or more,10 or fewer,1561,1561
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,5051,5063
,,Utah,Less than 15 Years,10 or fewer,205,205
,,,≥ 15 and < 25 Years,10 or fewer,693,693
,,,≥ 25 and < 45 Years,10 or fewer,1847,1847
,,,≥ 45 and < 65 Years,10 or fewer,1457,1457
,,,65 Years or more,10 or fewer,977,979
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5179,5181
,,Montana,Less than 15 Years,10 or fewer,630,630
,,,≥ 15 and < 25 Years,10 or fewer,597,597
,,,≥ 25 and < 45 Years,10 or fewer,1074,1075
,,,≥ 45 and < 65 Years,10 or fewer,788,788
,,,65 Years or more,10 or fewer,765,766
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3855,3857
,,Alabama,Less than 15 Years,10 or fewer,492,492
,,,≥ 15 and < 25 Years,10 or fewer,451,451
,,,≥ 25 and < 45 Years,10 or fewer,1160,1161
,,,≥ 45 and < 65 Years,10 or fewer,1008,1009
,,,65 Years or more,10 or fewer,582,582
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3693,3695
,,Wyoming,Less than 15 Years,10 or fewer,540,540
,,,≥ 15 and < 25 Years,10 or fewer,445,445
,,,≥ 25 and < 45 Years,10 or fewer,985,988
,,,≥ 45 and < 65 Years,10 or fewer,819,820
,,,65 Years or more,10 or fewer,747,747
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3536,3540
,,Vermont,Less than 15 Years,10 or fewer,148,148
,,,≥ 15 and < 25 Years,10 or fewer,181,181
,,,≥ 25 and < 45 Years,10 or fewer,280,281
,,,≥ 45 and < 65 Years,10 or fewer,378,378
,,,65 Years or more,10 or fewer,376,376
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1363,1364
,,District of Columbia,Less than 15 Years,10 or fewer,85,85
,,,≥ 15 and < 25 Years,10 or fewer,171,171
,,,≥ 25 and < 45 Years,10 or fewer,413,413
,,,≥ 45 and < 65 Years,10 or fewer,238,238
,,,65 Years or more,10 or fewer,99,99
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1006,1006
,,Puerto Rico,Less than 15 Years,10 or fewer,25,25
,,,≥ 15 and < 25 Years,10 or fewer,20,20
,,,≥ 25 and < 45 Years,10 or fewer,58,58
,,,≥ 45 and < 65 Years,10 or fewer,62,62
,,,65 Years or more,10 or fewer,53,53
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,218,218
,,Alaska,Less than 15 Years,10 or fewer,35,35
,,,≥ 15 and < 25 Years,10 or fewer,17,17
,,,≥ 25 and < 45 Years,10 or fewer,54,54
,,,≥ 45 and < 65 Years,10 or fewer,42,42
,,,65 Years or more,10 or fewer,48,48
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,196,196
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,14,14
,,,65 Years or more,10 or fewer,12,12
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,31,31
,,None of the above,Less than 15 Years,10 or fewer,5597,5597
,,,≥ 15 and < 25 Years,10 or fewer,5301,5305
,,,≥ 25 and < 45 Years,39,11463,11502
,,,≥ 45 and < 65 Years,10 or fewer,9193,9203
,,,65 Years or more,10 or fewer,7018,7020
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,55,38573,38628
,,Total,Less than 15 Years,11,450120,450131
,,,≥ 15 and < 25 Years,351,322536,322887
,,,≥ 25 and < 45 Years,1810,699123,700933
,,,≥ 45 and < 65 Years,693,618014,618707
,,,65 Years or more,152,528872,529024
,,,No value,10 or fewer,30,30
,,,Total,3017,2618695,2621712
,Jun,Ohio,Less than 15 Years,10 or fewer,33811,33811
,,,≥ 15 and < 25 Years,59,33182,33241
,,,≥ 25 and < 45 Years,407,76115,76522
,,,≥ 45 and < 65 Years,132,64941,65073
,,,65 Years or more,15,51875,51890
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,613,259925,260538
,,Texas,Less than 15 Years,10 or fewer,33477,33479
,,,≥ 15 and < 25 Years,10 or fewer,15751,15758
