Session Title,Number of Patients by Diagnosis (Encounter) and State of Residence (U.S.) and Age at Encounter in Years Range,,,,,
Session ID,2770886,,,,,
Data Model,Patients,,,,,
Population Base,All Patients,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Encounter Type: Emergency, Emergency to Inpatient",,,,,
Session Date Range,1/1/2023 - 12/31/2023,,,,,
Measure,Number of Patients,,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,10/29/2025,,,,,
,,,,,,
,,,,,,
,,,Diagnosis (Encounter),Heat,None of the above,"Total: Total includes all data, including data from columns not currently displayed."
State of Residence (U.S.),Age at Encounter in Years,Year,Month,,,
,,,Dec,10 or fewer,199268,199271
Virginia,Less than 15 Years,2023,Jan,10 or fewer,21013,21013
,,,Feb,10 or fewer,21902,21903
,,,Mar,10 or fewer,25269,25270
,,,Apr,10 or fewer,22990,22994
,,,May,10 or fewer,25469,25471
,,,Jun,10 or fewer,20813,20816
,,,Jul,29,18405,18434
,,,Aug,18,19123,19141
,,,Sep,10 or fewer,23018,23023
,,,Oct,10 or fewer,26738,26739
,,,Nov,10 or fewer,27664,27664
,,,Dec,10 or fewer,30169,30170
,≥ 15 and < 25 Years,2023,Jan,10 or fewer,18071,18072
,,,Feb,10 or fewer,16554,16555
,,,Mar,10 or fewer,18315,18318
,,,Apr,10 or fewer,17778,17784
,,,May,10 or fewer,18532,18536
,,,Jun,24,17553,17577
,,,Jul,70,18144,18214
,,,Aug,46,18830,18876
,,,Sep,15,19577,19592
,,,Oct,10 or fewer,19911,19914
,,,Nov,10 or fewer,19407,19408
,,,Dec,10 or fewer,20436,20436
,≥ 25 and < 45 Years,2023,Jan,10 or fewer,41468,41469
,,,Feb,10 or fewer,38067,38068
,,,Mar,10 or fewer,41630,41630
,,,Apr,10 or fewer,39962,39972
,,,May,17,42764,42781
,,,Jun,46,42582,42628
,,,Jul,191,44292,44483
,,,Aug,82,44401,44483
,,,Sep,51,43017,43068
,,,Oct,10 or fewer,43409,43414
,,,Nov,10 or fewer,43282,43283
,,,Dec,10 or fewer,47756,47756
,≥ 45 and < 65 Years,2023,Jan,10 or fewer,35955,35956
,,,Feb,10 or fewer,32062,32067
,,,Mar,10 or fewer,34939,34940
,,,Apr,11,33975,33986
,,,May,10 or fewer,36190,36199
,,,Jun,34,35897,35931
,,,Jul,154,37239,37393
,,,Aug,64,37862,37926
,,,Sep,53,36472,36525
,,,Oct,10 or fewer,36689,36697
,,,Nov,10 or fewer,37148,37149
,,,Dec,10 or fewer,41295,41296
,65 Years or more,2023,Jan,10 or fewer,35792,35792
,,,Feb,10 or fewer,32169,32172
,,,Mar,10 or fewer,35421,35426
