,,65 Years or more,12
,,No value,10 or fewer
,,Total,827
,Michigan,Less than 18 Years,79
,,≥ 18 and < 25 Years,224
,,≥ 25 and < 35 Years,208
,,≥ 35 and < 45 Years,146
,,≥ 45 and < 55 Years,56
,,≥ 55 and < 65 Years,45
,,65 Years or more,24
,,No value,10 or fewer
,,Total,782
,Virginia,Less than 18 Years,88
,,≥ 18 and < 25 Years,264
,,≥ 25 and < 35 Years,220
,,≥ 35 and < 45 Years,137
,,≥ 45 and < 55 Years,58
,,≥ 55 and < 65 Years,45
,,65 Years or more,27
,,No value,10 or fewer
,,Total,839
,California,Less than 18 Years,77
,,≥ 18 and < 25 Years,169
,,≥ 25 and < 35 Years,236
,,≥ 35 and < 45 Years,161
,,≥ 45 and < 55 Years,84
,,≥ 55 and < 65 Years,36
,,65 Years or more,14
,,No value,10 or fewer
,,Total,777
,New York,Less than 18 Years,38
,,≥ 18 and < 25 Years,137
,,≥ 25 and < 35 Years,168
,,≥ 35 and < 45 Years,87
,,≥ 45 and < 55 Years,46
,,≥ 55 and < 65 Years,19
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,504
,Georgia,Less than 18 Years,95
,,≥ 18 and < 25 Years,111
,,≥ 25 and < 35 Years,115
,,≥ 35 and < 45 Years,80
,,≥ 45 and < 55 Years,33
,,≥ 55 and < 65 Years,18
,,65 Years or more,16
,,No value,10 or fewer
,,Total,468
,Indiana,Less than 18 Years,49
,,≥ 18 and < 25 Years,150
,,≥ 25 and < 35 Years,127
,,≥ 35 and < 45 Years,61
,,≥ 45 and < 55 Years,38
,,≥ 55 and < 65 Years,18
,,65 Years or more,23
,,No value,10 or fewer
,,Total,466
,Colorado,Less than 18 Years,50
,,≥ 18 and < 25 Years,140
,,≥ 25 and < 35 Years,128
,,≥ 35 and < 45 Years,87
,,≥ 45 and < 55 Years,48
,,≥ 55 and < 65 Years,15
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,475
,Oklahoma,Less than 18 Years,59
,,≥ 18 and < 25 Years,61
,,≥ 25 and < 35 Years,51
,,≥ 35 and < 45 Years,53
,,≥ 45 and < 55 Years,37
,,≥ 55 and < 65 Years,18
,,65 Years or more,12
,,No value,10 or fewer
,,Total,291
,Tennessee,Less than 18 Years,25
,,≥ 18 and < 25 Years,67
,,≥ 25 and < 35 Years,67
,,≥ 35 and < 45 Years,39
,,≥ 45 and < 55 Years,30
,,≥ 55 and < 65 Years,13
,,65 Years or more,16
,,No value,10 or fewer
,,Total,257
,Wisconsin,Less than 18 Years,113
,,≥ 18 and < 25 Years,50
,,≥ 25 and < 35 Years,54
,,≥ 35 and < 45 Years,18
,,≥ 45 and < 55 Years,13
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,263
,Minnesota,Less than 18 Years,44
,,≥ 18 and < 25 Years,70
,,≥ 25 and < 35 Years,69
,,≥ 35 and < 45 Years,44
,,≥ 45 and < 55 Years,22
,,≥ 55 and < 65 Years,12
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,270
,Arkansas,Less than 18 Years,25
,,≥ 18 and < 25 Years,79
,,≥ 25 and < 35 Years,81
,,≥ 35 and < 45 Years,44
,,≥ 45 and < 55 Years,16
,,≥ 55 and < 65 Years,17
,,65 Years or more,14
,,No value,10 or fewer
,,Total,276
,Maryland,Less than 18 Years,45
,,≥ 18 and < 25 Years,93
,,≥ 25 and < 35 Years,92
,,≥ 35 and < 45 Years,49
,,≥ 45 and < 55 Years,24
,,≥ 55 and < 65 Years,16
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,323
,Connecticut,Less than 18 Years,19
,,≥ 18 and < 25 Years,58
,,≥ 25 and < 35 Years,78
,,≥ 35 and < 45 Years,40
,,≥ 45 and < 55 Years,24
,,≥ 55 and < 65 Years,17
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,243
,Kentucky,Less than 18 Years,33
,,≥ 18 and < 25 Years,62
,,≥ 25 and < 35 Years,42
,,≥ 35 and < 45 Years,39
,,≥ 45 and < 55 Years,25
,,≥ 55 and < 65 Years,20
,,65 Years or more,17
,,No value,10 or fewer
,,Total,238
,Arizona,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,30
,,≥ 25 and < 35 Years,57
,,≥ 35 and < 45 Years,33
,,≥ 45 and < 55 Years,16
,,≥ 55 and < 65 Years,13
,,65 Years or more,19
,,No value,10 or fewer
,,Total,175
,Kansas,Less than 18 Years,16
,,≥ 18 and < 25 Years,48
,,≥ 25 and < 35 Years,35
,,≥ 35 and < 45 Years,31
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,152
,New Jersey,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,37
,,≥ 25 and < 35 Years,45
,,≥ 35 and < 45 Years,17
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,115
,Missouri,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,38
,,≥ 25 and < 35 Years,40
,,≥ 35 and < 45 Years,20
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,119
,Nevada,Less than 18 Years,17
,,≥ 18 and < 25 Years,38
,,≥ 25 and < 35 Years,28
,,≥ 35 and < 45 Years,18
,,≥ 45 and < 55 Years,12
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,122
,Massachusetts,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,39
,,≥ 25 and < 35 Years,46
,,≥ 35 and < 45 Years,12
,,≥ 45 and < 55 Years,11
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,127
,Oregon,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,20
,,≥ 25 and < 35 Years,20
,,≥ 35 and < 45 Years,37
,,≥ 45 and < 55 Years,14
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,115
,Nebraska,Less than 18 Years,20
,,≥ 18 and < 25 Years,24
,,≥ 25 and < 35 Years,22
,,≥ 35 and < 45 Years,21
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,102
,West Virginia,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,17
,,≥ 25 and < 35 Years,27
,,≥ 35 and < 45 Years,23
,,≥ 45 and < 55 Years,17
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,15
,,No value,10 or fewer
,,Total,110
,Alabama,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,25
,,≥ 25 and < 35 Years,22
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,12
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,81
,Iowa,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,14
,,≥ 25 and < 35 Years,24
,,≥ 35 and < 45 Years,11
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,70
,Washington,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,28
,,≥ 25 and < 35 Years,14
,,≥ 35 and < 45 Years,13
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,74
,Delaware,Less than 18 Years,15
,,≥ 18 and < 25 Years,13
,,≥ 25 and < 35 Years,13
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,53
,Idaho,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,15
,,≥ 25 and < 35 Years,12
,,≥ 35 and < 45 Years,11
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,58
,Hawaii,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,32
,South Dakota,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,12
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,31
,North Dakota,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,29
,Maine,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,11
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,28
,New Mexico,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,16
,Utah,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,19
,District of Columbia,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,18
,Vermont,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,21
,New Hampshire,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,10 or fewer
,Montana,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,10 or fewer
,Wyoming,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,12
,Alaska,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,10 or fewer
,Virgin Islands,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,10 or fewer
,Puerto Rico,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,10 or fewer
,Rhode Island,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,10 or fewer
,,≥ 25 and < 35 Years,10 or fewer
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,10 or fewer
,None of the above,Less than 18 Years,30
,,≥ 18 and < 25 Years,68
,,≥ 25 and < 35 Years,114
,,≥ 35 and < 45 Years,51
,,≥ 45 and < 55 Years,37
,,≥ 55 and < 65 Years,15
,,65 Years or more,31
,,No value,10 or fewer
,,Total,346
,Total,Less than 18 Years,2572
,,≥ 18 and < 25 Years,5518
,,≥ 25 and < 35 Years,5474
,,≥ 35 and < 45 Years,3304
,,≥ 45 and < 55 Years,1621
,,≥ 55 and < 65 Years,975
,,65 Years or more,738
,,No value,10 or fewer
,,Total,20202
Jan 1 – Dec 31 2024,Ohio,Less than 18 Years,256
,,≥ 18 and < 25 Years,548
,,≥ 25 and < 35 Years,640
,,≥ 35 and < 45 Years,425
,,≥ 45 and < 55 Years,217
,,≥ 55 and < 65 Years,117
,,65 Years or more,99
,,No value,10 or fewer
,,Total,2302
,Texas,Less than 18 Years,227
,,≥ 18 and < 25 Years,492
,,≥ 25 and < 35 Years,409
,,≥ 35 and < 45 Years,289
,,≥ 45 and < 55 Years,104
,,≥ 55 and < 65 Years,81
,,65 Years or more,72
,,No value,10 or fewer
,,Total,1674
,North Carolina,Less than 18 Years,147
,,≥ 18 and < 25 Years,413
,,≥ 25 and < 35 Years,370
,,≥ 35 and < 45 Years,290
,,≥ 45 and < 55 Years,112
,,≥ 55 and < 65 Years,80
,,65 Years or more,53
,,No value,10 or fewer
,,Total,1465
,Florida,Less than 18 Years,133
,,≥ 18 and < 25 Years,297
,,≥ 25 and < 35 Years,276
,,≥ 35 and < 45 Years,203
,,≥ 45 and < 55 Years,102
,,≥ 55 and < 65 Years,53
,,65 Years or more,57
,,No value,10 or fewer
,,Total,1121
,Mississippi,Less than 18 Years,142
,,≥ 18 and < 25 Years,335
,,≥ 25 and < 35 Years,263
,,≥ 35 and < 45 Years,144
,,≥ 45 and < 55 Years,108
,,≥ 55 and < 65 Years,44
,,65 Years or more,42
,,No value,10 or fewer
,,Total,1078
,South Carolina,Less than 18 Years,179
,,≥ 18 and < 25 Years,304
,,≥ 25 and < 35 Years,239
,,≥ 35 and < 45 Years,156
,,≥ 45 and < 55 Years,84
,,≥ 55 and < 65 Years,41
,,65 Years or more,45
,,No value,10 or fewer
,,Total,1048
,Louisiana,Less than 18 Years,145
,,≥ 18 and < 25 Years,273
,,≥ 25 and < 35 Years,200
,,≥ 35 and < 45 Years,110
,,≥ 45 and < 55 Years,55
,,≥ 55 and < 65 Years,35
,,65 Years or more,37
,,No value,10 or fewer
,,Total,855
,Pennsylvania,Less than 18 Years,97
,,≥ 18 and < 25 Years,167
,,≥ 25 and < 35 Years,235
,,≥ 35 and < 45 Years,133
,,≥ 45 and < 55 Years,58
,,≥ 55 and < 65 Years,33
,,65 Years or more,51
,,No value,10 or fewer
,,Total,774
,Illinois,Less than 18 Years,93
,,≥ 18 and < 25 Years,228
,,≥ 25 and < 35 Years,228
,,≥ 35 and < 45 Years,119
,,≥ 45 and < 55 Years,66
,,≥ 55 and < 65 Years,40
,,65 Years or more,21
,,No value,10 or fewer
,,Total,795
,Michigan,Less than 18 Years,98
,,≥ 18 and < 25 Years,172
,,≥ 25 and < 35 Years,206
,,≥ 35 and < 45 Years,104
,,≥ 45 and < 55 Years,71
,,≥ 55 and < 65 Years,41
,,65 Years or more,30
,,No value,10 or fewer
,,Total,722
,Virginia,Less than 18 Years,78
,,≥ 18 and < 25 Years,163
,,≥ 25 and < 35 Years,220
,,≥ 35 and < 45 Years,121
,,≥ 45 and < 55 Years,41
,,≥ 55 and < 65 Years,37
,,65 Years or more,39
,,No value,10 or fewer
,,Total,699
,California,Less than 18 Years,86
,,≥ 18 and < 25 Years,146
,,≥ 25 and < 35 Years,208
,,≥ 35 and < 45 Years,133
,,≥ 45 and < 55 Years,53
,,≥ 55 and < 65 Years,26
,,65 Years or more,16
,,No value,10 or fewer
,,Total,668
,New York,Less than 18 Years,52
,,≥ 18 and < 25 Years,139
,,≥ 25 and < 35 Years,146
,,≥ 35 and < 45 Years,92
,,≥ 45 and < 55 Years,56
,,≥ 55 and < 65 Years,18
,,65 Years or more,18
,,No value,10 or fewer
,,Total,521
,Georgia,Less than 18 Years,71
,,≥ 18 and < 25 Years,94
,,≥ 25 and < 35 Years,130
,,≥ 35 and < 45 Years,86
,,≥ 45 and < 55 Years,39
,,≥ 55 and < 65 Years,28
,,65 Years or more,25
,,No value,10 or fewer
,,Total,473
,Indiana,Less than 18 Years,54
,,≥ 18 and < 25 Years,133
,,≥ 25 and < 35 Years,103
,,≥ 35 and < 45 Years,64
,,≥ 45 and < 55 Years,29
,,≥ 55 and < 65 Years,15
,,65 Years or more,18
,,No value,10 or fewer
,,Total,416
,Colorado,Less than 18 Years,57
,,≥ 18 and < 25 Years,105
,,≥ 25 and < 35 Years,128
,,≥ 35 and < 45 Years,92
,,≥ 45 and < 55 Years,27
,,≥ 55 and < 65 Years,16
,,65 Years or more,14
,,No value,10 or fewer
,,Total,439
,Oklahoma,Less than 18 Years,45
,,≥ 18 and < 25 Years,85
,,≥ 25 and < 35 Years,77
,,≥ 35 and < 45 Years,63
,,≥ 45 and < 55 Years,32
,,≥ 55 and < 65 Years,21
,,65 Years or more,12
,,No value,10 or fewer
,,Total,335
,Tennessee,Less than 18 Years,33
,,≥ 18 and < 25 Years,83
,,≥ 25 and < 35 Years,63
,,≥ 35 and < 45 Years,46
,,≥ 45 and < 55 Years,24
,,≥ 55 and < 65 Years,18
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,276
,Wisconsin,Less than 18 Years,109
,,≥ 18 and < 25 Years,42
,,≥ 25 and < 35 Years,45
,,≥ 35 and < 45 Years,27
,,≥ 45 and < 55 Years,14
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,248
,Minnesota,Less than 18 Years,35
,,≥ 18 and < 25 Years,65
,,≥ 25 and < 35 Years,74
,,≥ 35 and < 45 Years,48
,,≥ 45 and < 55 Years,18
,,≥ 55 and < 65 Years,15
,,65 Years or more,15
,,No value,10 or fewer
,,Total,270
,Arkansas,Less than 18 Years,30
,,≥ 18 and < 25 Years,60
,,≥ 25 and < 35 Years,44
,,≥ 35 and < 45 Years,41
,,≥ 45 and < 55 Years,19
,,≥ 55 and < 65 Years,12
,,65 Years or more,15
,,No value,10 or fewer
,,Total,221
,Maryland,Less than 18 Years,16
,,≥ 18 and < 25 Years,54
,,≥ 25 and < 35 Years,64
,,≥ 35 and < 45 Years,37
,,≥ 45 and < 55 Years,15
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,199
,Connecticut,Less than 18 Years,20
,,≥ 18 and < 25 Years,68
,,≥ 25 and < 35 Years,67
,,≥ 35 and < 45 Years,32
,,≥ 45 and < 55 Years,14
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,215
,Kentucky,Less than 18 Years,32
,,≥ 18 and < 25 Years,37
,,≥ 25 and < 35 Years,39
,,≥ 35 and < 45 Years,36
,,≥ 45 and < 55 Years,27
,,≥ 55 and < 65 Years,16
,,65 Years or more,16
,,No value,10 or fewer
,,Total,203
,Arizona,Less than 18 Years,17
,,≥ 18 and < 25 Years,34
,,≥ 25 and < 35 Years,39
,,≥ 35 and < 45 Years,39
,,≥ 45 and < 55 Years,16
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,12
,,No value,10 or fewer
,,Total,167
,Kansas,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,33
,,≥ 25 and < 35 Years,35
,,≥ 35 and < 45 Years,30
,,≥ 45 and < 55 Years,16
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,137
,New Jersey,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,39
,,≥ 25 and < 35 Years,58
,,≥ 35 and < 45 Years,25
,,≥ 45 and < 55 Years,12
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,149
,Missouri,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,40
,,≥ 25 and < 35 Years,28
,,≥ 35 and < 45 Years,23
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,115
,Nevada,Less than 18 Years,13
,,≥ 18 and < 25 Years,23
,,≥ 25 and < 35 Years,24
,,≥ 35 and < 45 Years,18
,,≥ 45 and < 55 Years,15
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,101
,Massachusetts,Less than 18 Years,12
,,≥ 18 and < 25 Years,29
,,≥ 25 and < 35 Years,18
,,≥ 35 and < 45 Years,16
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,91
,Oregon,Less than 18 Years,13
,,≥ 18 and < 25 Years,20
,,≥ 25 and < 35 Years,25
,,≥ 35 and < 45 Years,21
,,≥ 45 and < 55 Years,16
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,108
,Nebraska,Less than 18 Years,16
,,≥ 18 and < 25 Years,26
,,≥ 25 and < 35 Years,17
,,≥ 35 and < 45 Years,17
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,87
,West Virginia,Less than 18 Years,12
,,≥ 18 and < 25 Years,18
,,≥ 25 and < 35 Years,16
,,≥ 35 and < 45 Years,14
,,≥ 45 and < 55 Years,13
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,88
,Alabama,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,21
,,≥ 25 and < 35 Years,27
,,≥ 35 and < 45 Years,13
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,88
,Iowa,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,20
,,≥ 25 and < 35 Years,18
,,≥ 35 and < 45 Years,14
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,81
,Washington,Less than 18 Years,10 or fewer
,,≥ 18 and < 25 Years,23
,,≥ 25 and < 35 Years,17
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,65
,Delaware,Less than 18 Years,11
,,≥ 18 and < 25 Years,20
,,≥ 25 and < 35 Years,16
,,≥ 35 and < 45 Years,10 or fewer
,,≥ 45 and < 55 Years,10 or fewer
,,≥ 55 and < 65 Years,10 or fewer
,,65 Years or more,10 or fewer
,,No value,10 or fewer
,,Total,64
