Session Title,HA1C 6.5+ and Percentage w/BMI 30.0+ by BRFSS Age and County,,,
Session Description,"commercial, medicare and medicaid for states WA-WY",,,
Session ID,2732946,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): Washington, West Virginia, Wisconsin, Wyoming",Base Patient,,
Session Date Range,1/1/2023 12:00 AM - 7/17/2025 12:00 AM,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"WHITMAN, WA",353,-,-
,"ONEIDA, WI",312,-,4.2%
,"PLATTE, WY",390,-,4.6%
,"LANGLADE, WI",460,-,4.3%
,"CROOK, WY",453,-,3.5%
,"SUMMERS, WV",304,-,5.9%
,"WESTON, WY",550,-,3.6%
,"PRICE, WI",239,-,-
,"MASON, WA",124,-,-
,"WAHKIAKUM, WA",283,-,7.8%
,"CLALLAM, WA",65,-,-
,"GRAYS HARBOR, WA",94,-,-
,"BIG HORN, WY",367,-,5.2%
,"LINCOLN, WI",435,-,3.9%
,"VILAS, WI",149,-,-
,"IRON, WI",317,-,6.3%
,"FOREST, WI",288,-,5.2%
,"SHERIDAN, WY",333,-,3.9%
,"FRANKLIN, WA",195,-,5.6%
,"TAYLOR, WI",232,-,-
,"SUBLETTE, WY",150,-,-
,"WALLA WALLA, WA",108,-,-
,"JEFFERSON, WA",29,-,-
,"CONVERSE, WY",215,-,-
,"WASHAKIE, WY",137,-,-
,"ASOTIN, WA",82,-,-
,"LINCOLN, WA",80,-,-
,"FERRY, WA",56,-,-
,"STEVENS, WA",42,-,-
,"JOHNSON, WY",85,-,-
,"HOT SPRINGS, WY",65,-,-
,"NIOBRARA, WY",34,-,-
,"PEND OREILLE, WA",11,-,-
,"COLUMBIA, WA",10 or fewer,-,-
,"GARFIELD, WA",10 or fewer,-,-
,None of the above,70222,0.13%,4.5%
,Total,1346667,0.284%,5.1%
≥ 18 and < 25,"KING, WA",59770,0.495%,15.5%
,"MILWAUKEE, WI",61409,1.2%,28.9%
,"DANE, WI",39514,0.797%,12.6%
,"BROWN, WI",27829,0.629%,21.8%
,"CLARK, WA",19252,1.3%,16.8%
,"WAUKESHA, WI",19764,1.2%,15.3%
,"SNOHOMISH, WA",12403,0.468%,20.6%
,"RACINE, WI",10704,1.2%,26.3%
,"BERKELEY, WV",9887,1.1%,34.2%
,"KENOSHA, WI",10781,1.1%,26.9%
,"ROCK, WI",9818,1.2%,24.2%
,"SHEBOYGAN, WI",8681,0.829%,24.7%
,"SKAGIT, WA",7476,0.803%,32.8%
,"WINNEBAGO, WI",8212,0.95%,25%
,"LA CROSSE, WI",8564,0.631%,16.5%
,"WALWORTH, WI",7144,0.826%,24.3%
,"WASHINGTON, WI",7432,0.902%,16.7%
,"MONONGALIA, WV",8019,0.736%,27.6%
,"OUTAGAMIE, WI",7748,1.2%,21%
,"LARAMIE, WY",5904,1.1%,27.5%
,"WOOD, WV",5433,1.4%,37.3%
,"KANAWHA, WV",4363,1.7%,32.8%
,"CHELAN, WA",5381,0.613%,24.8%
,"MANITOWOC, WI",5166,1.1%,27.3%
,"HARRISON, WV",5339,0.993%,35.3%
,"OZAUKEE, WI",5586,0.77%,13.6%
,"GRANT, WA",4872,0.862%,28.5%
,"PIERCE, WA",4598,0.283%,16%
,"JEFFERSON, WV",4505,0.844%,29.1%
,"MARION, WV",4144,0.965%,35.5%
,"MARINETTE, WI",3598,0.862%,27.6%
,"COWLITZ, WA",3722,1.6%,24.3%
,"EAU CLAIRE, WI",4303,0.744%,21.9%
,"FOND DU LAC, WI",3814,1.5%,25.4%
