Session Title,Number of ED Encounters by State of Residence (U.S.) and Age at Time of Visit Range,,,
Session Description,"All ED Enouncters as base,Slice by 53 states of residenceSlice by 6 age groups",,,
Session ID,2726769,,,
Data Model,ED Encounters,,,
Population Base,All ED Encounters,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,
Session Date Range,1/1/2023 - 12/30/2023 (Based On Arrival Date),,,
Measure,Number of ED Encounters,,,
Export User,Stephanie Perniciaro,,,
Date of Export,9/23/2025,,,
,,,,
,,,,
,,,,Number of ED Encounters
State of Residence (U.S.),Age at Time of Visit,Year,Week,
Florida,Less than 1 Years,2023,Jan 1 – Jan 7,2090
,,,Jan 8 – Jan 14,1724
,,,Jan 15 – Jan 21,1730
,,,Jan 22 – Jan 28,1722
,,,Jan 29 – Feb 4,1816
,,,Feb 5 – Feb 11,1837
,,,Feb 12 – Feb 18,1738
,,,Feb 19 – Feb 25,1776
,,,Feb 26 – Mar 4,1677
,,,Mar 5 – Mar 11,1813
,,,Mar 12 – Mar 18,1764
,,,Mar 19 – Mar 25,1726
,,,Mar 26 – Apr 1,1779
,,,Apr 2 – Apr 8,1716
,,,Apr 9 – Apr 15,1780
,,,Apr 16 – Apr 22,1696
,,,Apr 23 – Apr 29,1682
,,,Apr 30 – May 6,1623
,,,May 7 – May 13,1544
,,,May 14 – May 20,1666
,,,May 21 – May 27,1680
,,,May 28 – Jun 3,1810
,,,Jun 4 – Jun 10,1784
,,,Jun 11 – Jun 17,1604
,,,Jun 18 – Jun 24,1589
,,,Jun 25 – Jul 1,1550
,,,Jul 2 – Jul 8,1578
,,,Jul 9 – Jul 15,1494
,,,Jul 16 – Jul 22,1587
,,,Jul 23 – Jul 29,1674
,,,Jul 30 – Aug 5,1723
,,,Aug 6 – Aug 12,1818
,,,Aug 13 – Aug 19,1780
,,,Aug 20 – Aug 26,2174
,,,Aug 27 – Sep 2,2156
,,,Sep 3 – Sep 9,2095
,,,Sep 10 – Sep 16,1884
,,,Sep 17 – Sep 23,1891
,,,Sep 24 – Sep 30,2061
,,,Oct 1 – Oct 7,2107
,,,Oct 8 – Oct 14,2171
,,,Oct 15 – Oct 21,2237
,,,Oct 22 – Oct 28,2370
,,,Oct 29 – Nov 4,2292
,,,Nov 5 – Nov 11,2237
,,,Nov 12 – Nov 18,2145
,,,Nov 19 – Nov 25,2297
,,,Nov 26 – Dec 2,2165
,,,Dec 3 – Dec 9,1973
,,,Dec 10 – Dec 16,1989
,,,Dec 17 – Dec 23,2005
,,,Dec 24 – Dec 30,2170
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,5212
,,,Jan 8 – Jan 14,4578
,,,Jan 15 – Jan 21,4746
,,,Jan 22 – Jan 28,4935
,,,Jan 29 – Feb 4,5230
,,,Feb 5 – Feb 11,5400
,,,Feb 12 – Feb 18,5256
,,,Feb 19 – Feb 25,5389
,,,Feb 26 – Mar 4,5548
,,,Mar 5 – Mar 11,5605
,,,Mar 12 – Mar 18,5275
,,,Mar 19 – Mar 25,5086
,,,Mar 26 – Apr 1,5060
,,,Apr 2 – Apr 8,4988
,,,Apr 9 – Apr 15,4947
,,,Apr 16 – Apr 22,5227
,,,Apr 23 – Apr 29,5288
,,,Apr 30 – May 6,5092
,,,May 7 – May 13,5148
,,,May 14 – May 20,5152
,,,May 21 – May 27,5080
,,,May 28 – Jun 3,5190
,,,Jun 4 – Jun 10,4944
,,,Jun 11 – Jun 17,4465
,,,Jun 18 – Jun 24,4375
,,,Jun 25 – Jul 1,4281
,,,Jul 2 – Jul 8,4351
,,,Jul 9 – Jul 15,4174
,,,Jul 16 – Jul 22,4150
,,,Jul 23 – Jul 29,4039
,,,Jul 30 – Aug 5,4195
,,,Aug 6 – Aug 12,4083
,,,Aug 13 – Aug 19,4453
,,,Aug 20 – Aug 26,5006
,,,Aug 27 – Sep 2,5265
,,,Sep 3 – Sep 9,5370
,,,Sep 10 – Sep 16,5228
,,,Sep 17 – Sep 23,5264
,,,Sep 24 – Sep 30,5600
,,,Oct 1 – Oct 7,5936
,,,Oct 8 – Oct 14,6069
,,,Oct 15 – Oct 21,6180
,,,Oct 22 – Oct 28,6298
,,,Oct 29 – Nov 4,5956
,,,Nov 5 – Nov 11,6373
,,,Nov 12 – Nov 18,5899
,,,Nov 19 – Nov 25,5793
,,,Nov 26 – Dec 2,5208
,,,Dec 3 – Dec 9,5269
,,,Dec 10 – Dec 16,5384
,,,Dec 17 – Dec 23,5525
,,,Dec 24 – Dec 30,5546
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,7944
,,,Jan 8 – Jan 14,8527
,,,Jan 15 – Jan 21,8952
,,,Jan 22 – Jan 28,10009
,,,Jan 29 – Feb 4,10557
,,,Feb 5 – Feb 11,10683
,,,Feb 12 – Feb 18,10179
,,,Feb 19 – Feb 25,10393
,,,Feb 26 – Mar 4,11042
,,,Mar 5 – Mar 11,10849
,,,Mar 12 – Mar 18,8417
,,,Mar 19 – Mar 25,9203
,,,Mar 26 – Apr 1,9970
,,,Apr 2 – Apr 8,9962
,,,Apr 9 – Apr 15,9990
,,,Apr 16 – Apr 22,10694
,,,Apr 23 – Apr 29,10779
,,,Apr 30 – May 6,10621
,,,May 7 – May 13,10578
,,,May 14 – May 20,10047
,,,May 21 – May 27,9479
,,,May 28 – Jun 3,8813
,,,Jun 4 – Jun 10,7811
,,,Jun 11 – Jun 17,7232
,,,Jun 18 – Jun 24,6815
,,,Jun 25 – Jul 1,6855
,,,Jul 2 – Jul 8,6888
,,,Jul 9 – Jul 15,6707
,,,Jul 16 – Jul 22,6702
,,,Jul 23 – Jul 29,6306
,,,Jul 30 – Aug 5,6535
,,,Aug 6 – Aug 12,6632
,,,Aug 13 – Aug 19,8018
,,,Aug 20 – Aug 26,10403
,,,Aug 27 – Sep 2,9445
,,,Sep 3 – Sep 9,9756
,,,Sep 10 – Sep 16,9987
,,,Sep 17 – Sep 23,10122
,,,Sep 24 – Sep 30,10243
,,,Oct 1 – Oct 7,10976
,,,Oct 8 – Oct 14,11036
,,,Oct 15 – Oct 21,11089
,,,Oct 22 – Oct 28,11581
,,,Oct 29 – Nov 4,11870
,,,Nov 5 – Nov 11,12159
,,,Nov 12 – Nov 18,11509
,,,Nov 19 – Nov 25,8944
,,,Nov 26 – Dec 2,9817
,,,Dec 3 – Dec 9,10686
,,,Dec 10 – Dec 16,11084
,,,Dec 17 – Dec 23,10049
,,,Dec 24 – Dec 30,8159
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,30593
,,,Jan 8 – Jan 14,28745
,,,Jan 15 – Jan 21,28446
,,,Jan 22 – Jan 28,28984
,,,Jan 29 – Feb 4,29689
,,,Feb 5 – Feb 11,29763
,,,Feb 12 – Feb 18,28742
,,,Feb 19 – Feb 25,29667
,,,Feb 26 – Mar 4,30014
,,,Mar 5 – Mar 11,29872
,,,Mar 12 – Mar 18,29289
,,,Mar 19 – Mar 25,30058
,,,Mar 26 – Apr 1,30267
,,,Apr 2 – Apr 8,29728
,,,Apr 9 – Apr 15,29514
,,,Apr 16 – Apr 22,30023
,,,Apr 23 – Apr 29,31023
,,,Apr 30 – May 6,31277
,,,May 7 – May 13,31043
,,,May 14 – May 20,31053
,,,May 21 – May 27,30522
,,,May 28 – Jun 3,30981
,,,Jun 4 – Jun 10,31280
,,,Jun 11 – Jun 17,31230
,,,Jun 18 – Jun 24,30534
,,,Jun 25 – Jul 1,31582
,,,Jul 2 – Jul 8,30824
,,,Jul 9 – Jul 15,31475
,,,Jul 16 – Jul 22,31475
,,,Jul 23 – Jul 29,31462
,,,Jul 30 – Aug 5,31650
,,,Aug 6 – Aug 12,32443
,,,Aug 13 – Aug 19,32035
,,,Aug 20 – Aug 26,32300
,,,Aug 27 – Sep 2,30676
,,,Sep 3 – Sep 9,32563
,,,Sep 10 – Sep 16,31562
,,,Sep 17 – Sep 23,31339
,,,Sep 24 – Sep 30,31173
,,,Oct 1 – Oct 7,31429
,,,Oct 8 – Oct 14,31275
,,,Oct 15 – Oct 21,30554
,,,Oct 22 – Oct 28,31277
,,,Oct 29 – Nov 4,31298
,,,Nov 5 – Nov 11,31653
,,,Nov 12 – Nov 18,31870
,,,Nov 19 – Nov 25,29893
,,,Nov 26 – Dec 2,32691
,,,Dec 3 – Dec 9,32226
,,,Dec 10 – Dec 16,31545
,,,Dec 17 – Dec 23,30920
,,,Dec 24 – Dec 30,31799
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,13605
,,,Jan 8 – Jan 14,12248
,,,Jan 15 – Jan 21,12234
,,,Jan 22 – Jan 28,12647
,,,Jan 29 – Feb 4,12456
,,,Feb 5 – Feb 11,12776
,,,Feb 12 – Feb 18,12577
,,,Feb 19 – Feb 25,12949
,,,Feb 26 – Mar 4,12585
,,,Mar 5 – Mar 11,12882
,,,Mar 12 – Mar 18,12278
,,,Mar 19 – Mar 25,12768
,,,Mar 26 – Apr 1,12856
,,,Apr 2 – Apr 8,12796
,,,Apr 9 – Apr 15,12662
,,,Apr 16 – Apr 22,12884
,,,Apr 23 – Apr 29,13529
,,,Apr 30 – May 6,13357
,,,May 7 – May 13,13129
,,,May 14 – May 20,13418
,,,May 21 – May 27,13310
,,,May 28 – Jun 3,13293
,,,Jun 4 – Jun 10,13339
,,,Jun 11 – Jun 17,13520
,,,Jun 18 – Jun 24,13341
,,,Jun 25 – Jul 1,13591
,,,Jul 2 – Jul 8,13598
,,,Jul 9 – Jul 15,13745
,,,Jul 16 – Jul 22,13772
,,,Jul 23 – Jul 29,13602
,,,Jul 30 – Aug 5,13477
,,,Aug 6 – Aug 12,14194
,,,Aug 13 – Aug 19,13831
,,,Aug 20 – Aug 26,13774
,,,Aug 27 – Sep 2,13317
,,,Sep 3 – Sep 9,14158
,,,Sep 10 – Sep 16,13762
,,,Sep 17 – Sep 23,13499
,,,Sep 24 – Sep 30,13369
,,,Oct 1 – Oct 7,13594
,,,Oct 8 – Oct 14,13157
,,,Oct 15 – Oct 21,13106
,,,Oct 22 – Oct 28,13367
,,,Oct 29 – Nov 4,13341
