,≥ 15 and < 25 Years,2025,Jan,10 or fewer,42753,42758
,,,Feb,10 or fewer,38098,38101
,,,Mar,10 or fewer,41673,41682
,,,Apr,21,41398,41419
,,,May,60,41214,41274
,,,Jun,143,37976,38119
,,,Jul,185,39199,39384
,,,Aug,167,41455,41622
,,,Sep,75,42818,42893
,,,Oct 1 – Oct 16,20,12945,12965
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,92120,92122
,,,Feb,10 or fewer,81815,81825
,,,Mar,22,90191,90213
,,,Apr,45,88583,88628
,,,May,137,91285,91422
,,,Jun,337,88884,89221
,,,Jul,407,91641,92048
,,,Aug,343,91870,92213
,,,Sep,161,91186,91347
,,,Oct 1 – Oct 16,21,26931,26952
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,75134,75140
,,,Feb,10 or fewer,68773,68777
,,,Mar,23,75330,75353
,,,Apr,21,73713,73734
,,,May,106,76280,76386
,,,Jun,272,74082,74354
,,,Jul,280,75708,75988
,,,Aug,314,75817,76131
,,,Sep,114,74455,74569
,,,Oct 1 – Oct 16,12,21413,21425
,65 Years or more,2025,Jan,13,77735,77748
,,,Feb,13,71499,71512
,,,Mar,16,78701,78717
,,,Apr,28,75526,75554
,,,May,94,78783,78877
,,,Jun,175,75320,75495
,,,Jul,223,76140,76363
,,,Aug,225,77217,77442
,,,Sep,88,74959,75047
,,,Oct 1 – Oct 16,13,19800,19813
,No value,2025,Jan,10 or fewer,11164,11164
,,,Feb,10 or fewer,12047,12047
,,,Mar,10 or fewer,11139,11139
,,,Apr,10 or fewer,11495,11496
,,,May,10 or fewer,10877,10877
,,,Jun,10 or fewer,10587,10588
,,,Jul,10 or fewer,10489,10491
,,,Aug,10 or fewer,10025,10029
,,,Sep,10 or fewer,10004,10004
,,,Oct 1 – Oct 16,10 or fewer,12442,12442
,"Total: Total includes all data under the Texas bucket, including data from rows not currently displayed.",2025,Jan,30,371210,371240
,,,Feb,31,337790,337821
,,,Mar,77,365358,365435
,,,Apr,130,359966,360096
,,,May,434,366353,366787
,,,Jun,970,339197,340167
,,,Jul,1136,342442,343578
,,,Aug,1100,356190,357290
,,,Sep,467,358776,359243
,,,Oct 1 – Oct 16,74,115745,115819
Ohio,Less than 15 Years,2025,Jan,10 or fewer,42074,42075
,,,Feb,10 or fewer,47438,47441
,,,Mar,10 or fewer,44308,44309
,,,Apr,10 or fewer,42030,42034
,,,May,10 or fewer,40916,40920
,,,Jun,49,33234,33283
,,,Jul,33,33876,33909
,,,Aug,17,36235,36252
,,,Sep,10 or fewer,41947,41956
,,,Oct 1 – Oct 16,10 or fewer,15460,15460
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,39446,39449
,,,Feb,10 or fewer,38482,38484
,,,Mar,10 or fewer,38737,38740
,,,Apr,10 or fewer,37943,37948
,,,May,13,38618,38631
,,,Jun,145,37084,37229
,,,Jul,111,38460,38571
,,,Aug,52,39553,39605
,,,Sep,25,41281,41306
,,,Oct 1 – Oct 16,10 or fewer,14433,14434
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,86607,86613
,,,Feb,10 or fewer,83356,83358
,,,Mar,10 or fewer,86351,86354
,,,Apr,16,83829,83845
,,,May,22,87187,87209
,,,Jun,300,86050,86350
,,,Jul,236,89800,90036
,,,Aug,95,89511,89606
,,,Sep,27,88515,88542
,,,Oct 1 – Oct 16,10 or fewer,31396,31402
,≥ 45 and < 65 Years,2025,Jan,11,75035,75046
,,,Feb,10 or fewer,74264,74274
,,,Mar,12,74482,74494
,,,Apr,10 or fewer,72175,72183
,,,May,18,74590,74608
,,,Jun,257,74592,74849
,,,Jul,193,77095,77288
,,,Aug,95,77238,77333
,,,Sep,25,75280,75305
,,,Oct 1 – Oct 16,10 or fewer,25771,25778
,65 Years or more,2025,Jan,21,81152,81173
,,,Feb,23,79963,79986
,,,Mar,25,83654,83679
,,,Apr,32,80298,80330
,,,May,39,83731,83770
,,,Jun,219,82127,82346
,,,Jul,202,84223,84425
,,,Aug,114,84127,84241
,,,Sep,47,81433,81480
,,,Oct 1 – Oct 16,11,26518,26529
,No value,2025,Jan,10 or fewer,8640,8640
,,,Feb,10 or fewer,9000,9000
,,,Mar,10 or fewer,8796,8796
,,,Apr,10 or fewer,8190,8190
,,,May,10 or fewer,8044,8044
,,,Jun,10 or fewer,7872,7873
,,,Jul,10 or fewer,7880,7881
,,,Aug,10 or fewer,7565,7566
,,,Sep,10 or fewer,7833,7834
,,,Oct 1 – Oct 16,10 or fewer,9630,9630
,"Total: Total includes all data under the Ohio bucket, including data from rows not currently displayed.",2025,Jan,42,332917,332959
,,,Feb,40,332454,332494
,,,Mar,44,336277,336321
,,,Apr,65,324419,324484
,,,May,96,333052,333148
,,,Jun,971,320911,321882
,,,Jul,776,331278,332054
,,,Aug,374,334169,334543
,,,Sep,134,336234,336368
,,,Oct 1 – Oct 16,25,123207,123232
Pennsylvania,Less than 15 Years,2025,Jan,10 or fewer,27493,27494
,,,Feb,10 or fewer,24558,24558
,,,Mar,10 or fewer,26232,26232
,,,Apr,10 or fewer,24572,24574
,,,May,10 or fewer,24608,24612
,,,Jun,31,20567,20598
,,,Jul,20,19631,19651
,,,Aug,10 or fewer,19814,19822
,,,Sep,10 or fewer,22569,22572
,,,Oct 1 – Oct 16,10 or fewer,6188,6188
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,22624,22624
,,,Feb,10 or fewer,20182,20184
,,,Mar,10 or fewer,22037,22038
,,,Apr,10 or fewer,21495,21498
,,,May,10 or fewer,22195,22200
,,,Jun,83,20962,21045
,,,Jul,58,22078,22136
,,,Aug,28,22036,22064
,,,Sep,12,22639,22651
,,,Oct 1 – Oct 16,10 or fewer,6422,6424
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,52802,52804
,,,Feb,10 or fewer,47953,47953
,,,Mar,10 or fewer,52734,52739
,,,Apr,10 or fewer,51881,51885
,,,May,10 or fewer,54666,54673
,,,Jun,186,53244,53430
,,,Jul,136,56253,56389
,,,Aug,34,55851,55885
,,,Sep,10 or fewer,53014,53023
,,,Oct 1 – Oct 16,10 or fewer,14792,14794
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,47709,47713
,,,Feb,10 or fewer,44488,44491
,,,Mar,10 or fewer,47672,47676
,,,Apr,10 or fewer,46498,46501
,,,May,10 or fewer,49021,49031
,,,Jun,118,48811,48929
,,,Jul,127,50421,50548
,,,Aug,34,50196,50230
,,,Sep,10 or fewer,47336,47343
,,,Oct 1 – Oct 16,10 or fewer,12675,12678
,65 Years or more,2025,Jan,10 or fewer,58552,58556
,,,Feb,10 or fewer,54845,54848
,,,Mar,10 or fewer,58604,58614
,,,Apr,10 or fewer,56877,56887
,,,May,13,58747,58760
,,,Jun,164,58646,58810
,,,Jul,101,60001,60102
,,,Aug,44,60003,60047
,,,Sep,24,55876,55900
,,,Oct 1 – Oct 16,10 or fewer,14356,14359
,No value,2025,Jan,10 or fewer,7503,7503
,,,Feb,10 or fewer,7610,7610
,,,Mar,10 or fewer,7194,7195
,,,Apr,10 or fewer,7008,7008
,,,May,10 or fewer,6763,6763
,,,Jun,10 or fewer,6665,6665
,,,Jul,10 or fewer,6773,6774
,,,Aug,10 or fewer,6334,6334
,,,Sep,10 or fewer,6342,6342
,,,Oct 1 – Oct 16,10 or fewer,6818,6818
,"Total: Total includes all data under the Pennsylvania bucket, including data from rows not currently displayed.",2025,Jan,11,216663,216674
,,,Feb,10 or fewer,199615,199623
,,,Mar,21,214455,214476
,,,Apr,22,208315,208337
,,,May,39,215982,216021
,,,Jun,582,208877,209459
,,,Jul,443,215126,215569
,,,Aug,148,214204,214352
,,,Sep,55,207750,207805
,,,Oct 1 – Oct 16,10 or fewer,61248,61258
New York,Less than 15 Years,2025,Jan,10 or fewer,25443,25444
,,,Feb,10 or fewer,21068,21068
,,,Mar,10 or fewer,23756,23757
,,,Apr,10 or fewer,22485,22486
,,,May,10 or fewer,22789,22790
,,,Jun,32,21197,21229
,,,Jul,20,20270,20290
,,,Aug,13,18613,18626
,,,Sep,10 or fewer,20861,20861
,,,Oct 1 – Oct 16,10 or fewer,7326,7326
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,20878,20883
,,,Feb,10 or fewer,18807,18809
,,,Mar,10 or fewer,21028,21030
,,,Apr,10 or fewer,20833,20839
,,,May,11,20975,20986
,,,Jun,53,19582,19635
,,,Jul,46,20660,20706
,,,Aug,22,20214,20236
,,,Sep,10 or fewer,21913,21919
,,,Oct 1 – Oct 16,10 or fewer,7487,7491
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,49386,49392
,,,Feb,10 or fewer,44290,44292
,,,Mar,10 or fewer,48634,48639
,,,Apr,10 or fewer,47886,47889
,,,May,13,49354,49367
,,,Jun,138,49067,49205
,,,Jul,119,51714,51833
,,,Aug,42,50703,50745
,,,Sep,10 or fewer,48942,48950
,,,Oct 1 – Oct 16,10 or fewer,16197,16202
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,43380,43387
,,,Feb,10 or fewer,39771,39777
,,,Mar,10 or fewer,43037,43039
,,,Apr,10 or fewer,42682,42691
,,,May,10 or fewer,44113,44123
,,,Jun,100,43841,43941
,,,Jul,115,45695,45810
,,,Aug,38,44324,44362
,,,Sep,10 or fewer,42993,42996
,,,Oct 1 – Oct 16,10 or fewer,13797,13798
,65 Years or more,2025,Jan,13,50120,50133
,,,Feb,17,46369,46386
,,,Mar,14,49862,49876
,,,Apr,22,50670,50692
,,,May,27,52755,52782
,,,Jun,125,51823,51948
,,,Jul,121,52838,52959
,,,Aug,47,51899,51946
,,,Sep,23,49369,49392
,,,Oct 1 – Oct 16,10 or fewer,15245,15253
,No value,2025,Jan,10 or fewer,7295,7295
,,,Feb,10 or fewer,7552,7552
,,,Mar,10 or fewer,7337,7338
,,,Apr,10 or fewer,7355,7355
,,,May,10 or fewer,7045,7045
,,,Jun,10 or fewer,6915,6917
,,,Jul,10 or fewer,7111,7112
,,,Aug,10 or fewer,6581,6581
,,,Sep,10 or fewer,6952,6953
,,,Oct 1 – Oct 16,10 or fewer,8109,8110
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2025,Jan,32,196489,196521
,,,Feb,27,177846,177873
,,,Mar,25,193633,193658
,,,Apr,41,191888,191929
,,,May,62,197014,197076
,,,Jun,450,192401,192851
,,,Jul,422,198266,198688
,,,Aug,162,192311,192473
,,,Sep,41,191004,191045
,,,Oct 1 – Oct 16,19,68161,68180
North Carolina,Less than 15 Years,2025,Jan,10 or fewer,30659,30659
,,,Feb,10 or fewer,27264,27265
,,,Mar,10 or fewer,26640,26642
,,,Apr,10 or fewer,24432,24436
,,,May,10 or fewer,24894,24904
,,,Jun,22,21035,21057
,,,Jul,13,19553,19566
,,,Aug,10 or fewer,21514,21521
,,,Sep,10 or fewer,25072,25076
,,,Oct 1 – Oct 16,10 or fewer,8967,8967
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,22998,22998
,,,Feb,10 or fewer,20683,20685
,,,Mar,10 or fewer,22036,22042
,,,Apr,13,21325,21338
,,,May,14,21620,21634
,,,Jun,98,20413,20511
,,,Jul,121,20879,21000
,,,Aug,18,21399,21417
,,,Sep,17,23165,23182
,,,Oct 1 – Oct 16,10 or fewer,8197,8198
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,51696,51699
,,,Feb,10 or fewer,45952,45953
,,,Mar,10 or fewer,48407,48413
,,,Apr,17,47520,47537
,,,May,24,50043,50067
,,,Jun,249,49355,49604
,,,Jul,246,51572,51818
,,,Aug,43,51123,51166
,,,Sep,19,50955,50974
,,,Oct 1 – Oct 16,10 or fewer,18053,18055
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,44727,44727
,,,Feb,10 or fewer,41332,41335
,,,Mar,10 or fewer,43512,43514
,,,Apr,14,42392,42406
,,,May,16,43987,44003
,,,Jun,206,43604,43810
,,,Jul,240,45186,45426
,,,Aug,38,44773,44811
,,,Sep,20,43868,43888
,,,Oct 1 – Oct 16,10 or fewer,15167,15167
,65 Years or more,2025,Jan,10 or fewer,48833,48840
,,,Feb,10 or fewer,45729,45735
,,,Mar,10 or fewer,49209,49217
,,,Apr,24,47273,47297
,,,May,24,49020,49044
,,,Jun,166,47561,47727
,,,Jul,178,49233,49411
,,,Aug,41,49498,49539
,,,Sep,24,48360,48384
,,,Oct 1 – Oct 16,10 or fewer,16039,16039
,No value,2025,Jan,10 or fewer,6433,6433
,,,Feb,10 or fewer,6782,6782
,,,Mar,10 or fewer,6377,6377
,,,Apr,10 or fewer,6226,6227
,,,May,10 or fewer,5795,5795
,,,Jun,10 or fewer,5700,5700
,,,Jul,10 or fewer,5788,5792
,,,Aug,10 or fewer,5564,5564
,,,Sep,10 or fewer,5616,5616
,,,Oct 1 – Oct 16,10 or fewer,7029,7029
,"Total: Total includes all data under the North Carolina bucket, including data from rows not currently displayed.",2025,Jan,10 or fewer,205321,205331
,,,Feb,13,187721,187734
,,,Mar,24,196163,196187
,,,Apr,73,189152,189225
,,,May,88,195340,195428
,,,Jun,741,187642,188383
,,,Jul,802,192194,192996
,,,Aug,147,193845,193992
,,,Sep,84,197010,197094
,,,Oct 1 – Oct 16,10 or fewer,73451,73454
Virginia,Less than 15 Years,2025,Jan,10 or fewer,24565,24565
,,,Feb,10 or fewer,25398,25398
,,,Mar,10 or fewer,26548,26549
,,,Apr,10 or fewer,23495,23497
,,,May,10 or fewer,24014,24017
,,,Jun,24,19682,19706
,,,Jul,21,18254,18275
,,,Aug,10 or fewer,19951,19954
,,,Sep,10 or fewer,22571,22578
,,,Oct 1 – Oct 16,10 or fewer,8384,8385
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,21013,21014
,,,Feb,10 or fewer,19201,19202
,,,Mar,10 or fewer,20789,20795
,,,Apr,10 or fewer,19412,19418
,,,May,12,19921,19933
,,,Jun,105,18615,18720
,,,Jul,99,19025,19124
,,,Aug,24,19569,19593
,,,Sep,13,20760,20773
,,,Oct 1 – Oct 16,10 or fewer,7594,7599
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,48675,48679
,,,Feb,10 or fewer,44062,44064
,,,Mar,10 or fewer,46939,46943
,,,Apr,17,45439,45456
,,,May,13,47158,47171
,,,Jun,268,45809,46077
,,,Jul,246,47457,47703
,,,Aug,41,47343,47384
,,,Sep,18,46958,46976
,,,Oct 1 – Oct 16,10 or fewer,16954,16955
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,40784,40786
,,,Feb,10 or fewer,37698,37702
,,,Mar,10 or fewer,40257,40264
,,,Apr,10 or fewer,38468,38478
,,,May,20,40355,40375
,,,Jun,196,39792,39988
,,,Jul,191,40321,40512
,,,Aug,33,40560,40593
,,,Sep,11,39585,39596
,,,Oct 1 – Oct 16,10 or fewer,14254,14256
,65 Years or more,2025,Jan,10 or fewer,44456,44462
,,,Feb,11,41999,42010
,,,Mar,15,44904,44919
,,,Apr,19,43530,43549
,,,May,42,45228,45270
,,,Jun,192,44616,44808
,,,Jul,156,44922,45078
,,,Aug,37,45644,45681
,,,Sep,32,44438,44470
,,,Oct 1 – Oct 16,10 or fewer,15497,15504
,No value,2025,Jan,10 or fewer,4705,4705
,,,Feb,10 or fewer,4871,4871
,,,Mar,10 or fewer,4695,4695
,,,Apr,10 or fewer,4625,4625
,,,May,10 or fewer,4335,4336
,,,Jun,10 or fewer,4297,4298
,,,Jul,10 or fewer,4423,4425
,,,Aug,10 or fewer,4168,4168
,,,Sep,10 or fewer,4211,4211
,,,Oct 1 – Oct 16,10 or fewer,5307,5307
,"Total: Total includes all data under the Virginia bucket, including data from rows not currently displayed.",2025,Jan,13,184169,184182
,,,Feb,18,173206,173224
,,,Mar,33,184112,184145
,,,Apr,54,174948,175002
,,,May,91,180989,181080
,,,Jun,786,172788,173574
,,,Jul,715,174378,175093
,,,Aug,138,177209,177347
,,,Sep,81,178497,178578
,,,Oct 1 – Oct 16,16,67987,68003
Illinois,Less than 15 Years,2025,Jan,10 or fewer,29021,29021
,,,Feb,10 or fewer,25477,25477
,,,Mar,10 or fewer,26890,26890
,,,Apr,10 or fewer,25280,25281
,,,May,10 or fewer,25681,25686
,,,Jun,30,20302,20332
,,,Jul,26,20087,20113
,,,Aug,15,22914,22929
,,,Sep,10 or fewer,25078,25086
,,,Oct 1 – Oct 16,10 or fewer,8475,8475
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,18622,18622
,,,Feb,10 or fewer,16765,16765
,,,Mar,10 or fewer,17981,17981
,,,Apr,10 or fewer,17698,17700
,,,May,10 or fewer,17711,17718
,,,Jun,68,16472,16540
,,,Jul,51,16985,17036
,,,Aug,32,18114,18146
,,,Sep,13,18993,19006
,,,Oct 1 – Oct 16,10 or fewer,6432,6436
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,38128,38129
,,,Feb,10 or fewer,34336,34339
,,,Mar,10 or fewer,37486,37486
,,,Apr,10 or fewer,36104,36105
,,,May,13,37297,37310
,,,Jun,134,36784,36918
,,,Jul,139,38136,38275
,,,Aug,68,38488,38556
,,,Sep,18,37641,37659
,,,Oct 1 – Oct 16,10 or fewer,12704,12706
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,34532,34532
,,,Feb,10 or fewer,31658,31660
,,,Mar,10 or fewer,33592,33595
,,,Apr,10 or fewer,32459,32462
,,,May,10 or fewer,33527,33537
,,,Jun,124,32948,33072
,,,Jul,128,34010,34138
,,,Aug,55,34440,34495
,,,Sep,13,32971,32984
,,,Oct 1 – Oct 16,10 or fewer,10837,10841
,65 Years or more,2025,Jan,10 or fewer,41706,41709
,,,Feb,10 or fewer,38480,38486
,,,Mar,10 or fewer,40931,40937
,,,Apr,10 or fewer,39337,39345
,,,May,21,41331,41352
,,,Jun,129,39957,40086
,,,Jul,113,40726,40839
,,,Aug,58,40740,40798
,,,Sep,26,40274,40300
,,,Oct 1 – Oct 16,10 or fewer,12446,12448
,No value,2025,Jan,10 or fewer,5188,5188
,,,Feb,10 or fewer,5272,5272
,,,Mar,10 or fewer,4722,4722
,,,Apr,10 or fewer,4809,4809
,,,May,10 or fewer,4660,4660
,,,Jun,10 or fewer,4585,4586
,,,Jul,10 or fewer,4525,4526
,,,Aug,10 or fewer,4307,4307
,,,Sep,10 or fewer,4658,4658
,,,Oct 1 – Oct 16,10 or fewer,5588,5588
,"Total: Total includes all data under the Illinois bucket, including data from rows not currently displayed.",2025,Jan,10 or fewer,167183,167187
,,,Feb,11,151969,151980
,,,Mar,10 or fewer,161583,161592
,,,Apr,15,155668,155683
,,,May,56,160197,160253
,,,Jun,485,151027,151512
,,,Jul,458,154446,154904
,,,Aug,228,158980,159208
,,,Sep,78,159598,159676
,,,Oct 1 – Oct 16,12,56480,56492
California,Less than 15 Years,2025,Jan,10 or fewer,26011,26011
,,,Feb,10 or fewer,24754,24754
,,,Mar,10 or fewer,24771,24773
,,,Apr,10 or fewer,22765,22765
,,,May,10 or fewer,23703,23712
,,,Jun,12,19564,19576
,,,Jul,10 or fewer,18096,18103
,,,Aug,10 or fewer,20569,20579
,,,Sep,10 or fewer,22184,22189
,,,Oct 1 – Oct 16,10 or fewer,8279,8280
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,19821,19821
,,,Feb,10 or fewer,17708,17708
,,,Mar,10 or fewer,19246,19250
,,,Apr,10 or fewer,18650,18658
,,,May,13,19380,19393
,,,Jun,17,17495,17512
,,,Jul,23,18336,18359
,,,Aug,28,19400,19428
,,,Sep,16,19585,19601
,,,Oct 1 – Oct 16,10 or fewer,7240,7240
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,47231,47236
,,,Feb,10 or fewer,41707,41710
,,,Mar,10 or fewer,45615,45618
,,,Apr,10 or fewer,44714,44723
,,,May,26,47233,47259
,,,Jun,56,44922,44978
,,,Jul,46,46242,46288
,,,Aug,52,47024,47076
,,,Sep,27,46546,46573
,,,Oct 1 – Oct 16,10 or fewer,16551,16557
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,39809,39812
,,,Feb,10 or fewer,35703,35708
,,,Mar,10 or fewer,38032,38038
,,,Apr,10 or fewer,38026,38029
,,,May,23,39335,39358
,,,Jun,24,37821,37845
,,,Jul,49,38463,38512
,,,Aug,44,39294,39338
,,,Sep,21,38995,39016
,,,Oct 1 – Oct 16,10 or fewer,13595,13598
,65 Years or more,2025,Jan,10 or fewer,42744,42751
,,,Feb,10 or fewer,37183,37190
,,,Mar,10 or fewer,40244,40253
,,,Apr,11,39993,40004
,,,May,31,41551,41582
,,,Jun,28,39944,39972
,,,Jul,23,40767,40790
,,,Aug,46,41370,41416
,,,Sep,18,40160,40178
,,,Oct 1 – Oct 16,10 or fewer,13735,13736
,No value,2025,Jan,10 or fewer,5605,5605
,,,Feb,10 or fewer,6034,6034
,,,Mar,10 or fewer,5693,5693
,,,Apr,10 or fewer,5636,5636
,,,May,10 or fewer,5573,5574
,,,Jun,10 or fewer,5343,5343
,,,Jul,10 or fewer,5453,5453
,,,Aug,10 or fewer,5159,5160
,,,Sep,10 or fewer,5386,5387
,,,Oct 1 – Oct 16,10 or fewer,6300,6300
,"Total: Total includes all data under the California bucket, including data from rows not currently displayed.",2025,Jan,15,181198,181213
,,,Feb,15,163073,163088
,,,Mar,24,173583,173607
,,,Apr,31,169762,169793
,,,May,103,176758,176861
,,,Jun,137,165068,165205
,,,Jul,148,167334,167482
,,,Aug,181,172792,172973
,,,Sep,88,172835,172923
,,,Oct 1 – Oct 16,11,65697,65708
Michigan,Less than 15 Years,2025,Jan,10 or fewer,23299,23300
,,,Feb,10 or fewer,22932,22933
,,,Mar,10 or fewer,22384,22384
,,,Apr,10 or fewer,20625,20627
,,,May,10 or fewer,21513,21514
,,,Jun,24,18165,18189
,,,Jul,13,16839,16852
,,,Aug,10 or fewer,17179,17187
,,,Sep,10 or fewer,19857,19857
,,,Oct 1 – Oct 16,10 or fewer,6709,6710
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,18665,18665
,,,Feb,10 or fewer,16737,16739
,,,Mar,10 or fewer,17997,17998
,,,Apr,10 or fewer,17146,17149
,,,May,10 or fewer,18048,18055
,,,Jun,61,17296,17357
,,,Jul,34,18082,18116
,,,Aug,21,17780,17801
,,,Sep,10 or fewer,17792,17797
,,,Oct 1 – Oct 16,10 or fewer,5671,5671
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,42582,42584
,,,Feb,10 or fewer,39121,39123
,,,Mar,10 or fewer,41495,41497
,,,Apr,10 or fewer,39757,39759
,,,May,10 or fewer,41502,41509
,,,Jun,133,40863,40996
,,,Jul,95,43137,43232
,,,Aug,45,42266,42311
,,,Sep,11,40167,40178
,,,Oct 1 – Oct 16,10 or fewer,12621,12622
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,38237,38240
,,,Feb,10 or fewer,35836,35840
,,,Mar,10 or fewer,37507,37512
,,,Apr,10 or fewer,35401,35406
,,,May,10 or fewer,37182,37191
,,,Jun,95,36648,36743
,,,Jul,95,38371,38466
,,,Aug,28,37733,37761
,,,Sep,10 or fewer,35497,35505
,,,Oct 1 – Oct 16,10 or fewer,10431,10431
,65 Years or more,2025,Jan,10 or fewer,44297,44305
,,,Feb,10 or fewer,41851,41860
,,,Mar,11,44071,44082
,,,Apr,15,42937,42952
,,,May,17,45122,45139
,,,Jun,87,43951,44038
,,,Jul,66,44322,44388
,,,Aug,39,44016,44055
,,,Sep,12,41035,41047
,,,Oct 1 – Oct 16,10 or fewer,11321,11324
,No value,2025,Jan,10 or fewer,5144,5144
,,,Feb,10 or fewer,5261,5261
,,,Mar,10 or fewer,5096,5096
,,,Apr,10 or fewer,4835,4836
,,,May,10 or fewer,4804,4804
,,,Jun,10 or fewer,4686,4686
,,,Jul,10 or fewer,4747,4748
,,,Aug,10 or fewer,4468,4469
,,,Sep,10 or fewer,4597,4597
,,,Oct 1 – Oct 16,10 or fewer,4914,4914
,"Total: Total includes all data under the Michigan bucket, including data from rows not currently displayed.",2025,Jan,14,172204,172218
,,,Feb,18,161721,161739
,,,Mar,19,168527,168546
