Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2775282,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States KY_NC,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/11/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"OGEMAW, MI",10.78%,11.76%,102
,"SCOTT, MS",0.80%,1.03%,2513
,"WASHINGTON, LA",-,0.32%,4617
,"LAWRENCE, MS",0.92%,0.92%,1305
,"WEBSTER, KY",-,0.57%,2100
,"GENESEE, NY",0.39%,0.51%,7626
,"ROBESON, NC",0.63%,0.94%,12478
,"DELAWARE, NY",-,0.40%,6302
,"OCEANA, MI",-,0.38%,5214
,"PERSON, NC",0.63%,0.81%,3817
,"SCOTT, KY",1.05%,1.25%,2488
,"MONROE, NY",0.45%,0.53%,114100
,"ALLEGANY, NY",0.34%,0.47%,4708
,"LEAKE, MS",0.57%,0.57%,2788
,"HOPKINS, KY",0.27%,0.41%,7143
,"GENTRY, MO",-,-,580
,"ITASCA, MN",0.41%,0.47%,7639
,"BENTON, MO",-,-,25
,"REYNOLDS, MO",-,-,394
,"LIVINGSTON, MO",-,-,1939
,"HILLSDALE, MI",-,0.47%,3836
,"PRENTISS, MS",0.43%,0.58%,2759
,"FRANKLIN, ME",0.59%,0.75%,3198
,"NASH, NC",0.43%,0.68%,10508
,"HERKIMER, NY",0.22%,0.43%,7675
,"CARROLL, MS",-,-,1017
,"BOONE, KY",0.47%,0.58%,24460
,"MONTGOMERY, NY",-,-,1537
,"FRANKLIN, KY",0.38%,0.51%,7113
,"PISCATAQUIS, ME",-,-,186
,"MORGAN, MO",-,-,15
,"HARRISON, KY",-,-,721
,"LENAWEE, MI",0.25%,0.48%,12694
,"MONROE, MS",0.70%,1.03%,3010
,"WICOMICO, MD",0.93%,1.20%,7083
,"KENTON, KY",0.40%,0.57%,25004
,"JACKSON, MI",0.29%,0.46%,24925
,"HUMPHREYS, MS",-,-,499
,"PERSHING, NV",-,-,157
,"GREENE, NC",-,0.99%,1420
,"TYRRELL, NC",-,-,436
,"KOOCHICHING, MN",-,-,1808
,"HALIFAX, NC",0.39%,0.86%,5095
,"QUITMAN, MS",-,-,67
,"DEKALB, MO",-,-,413
,"LEE, KY",-,-,395
,"BERRIEN, MI",0.41%,0.57%,22270
,"HARNETT, NC",1.01%,1.30%,11735
,"BUTLER, MO",0.19%,0.39%,6966
,"BULLITT, KY",0.44%,0.56%,14926
,"BRACKEN, KY",-,-,800
,"WAYNE, MO",-,-,1576
,"OXFORD, ME",0.56%,0.60%,6479
,"COPIAH, MS",1.36%,1.72%,1399
,"ROCKINGHAM, NC",0.26%,0.58%,12127
,"PERQUIMANS, NC",-,-,1566
,"CARROLL, MO",-,-,120
,"RENSSELAER, NY",0.28%,0.54%,7804
,"MUSSELSHELL, MT",-,-,118
,"LAFAYETTE, MO",-,-,327
,"WOLFE, KY",-,-,114
,"MCKINLEY, NM",-,-,66
,"NODAWAY, MO",-,-,2293
,"MASON, MI",0.39%,0.45%,4674
,"LYON, KY",-,-,624
,"ANSON, NC",-,-,969
,"WASHINGTON, KY",-,-,397
,"FORSYTH, NC",0.12%,0.36%,50671
,"AROOSTOOK, ME",-,0.44%,2498
,"HENRY, MO",-,-,36
,"CHATHAM, NC",0.42%,0.58%,7702
,"DAVIESS, MO",-,-,319
,"NORMAN, MN",-,-,1187
,"PONTOTOC, MS",0.51%,0.69%,2761
,"NICHOLAS, KY",-,-,201
,"KITTSON, MN",-,-,753
,"KEYA PAHA, NE",-,-,13
,"DALLAS, MO",-,-,28
,"BRUNSWICK, NC",0.58%,0.77%,9035
,"ONTARIO, NY",0.43%,0.48%,15050
,"KENT, MD",-,-,1328
,"MEADE, KY",0.66%,0.85%,2713
,"FARIBAULT, MN",-,-,1441
,"TUNICA, MS",-,-,236
,"CAMPBELL, KY",0.40%,0.49%,13381
,"CASS, MI",0.34%,0.62%,4660
,"HARDIN, KY",0.41%,0.49%,20677
,"ITAWAMBA, MS",-,0.48%,2485
,"TRAVERSE, MN",-,-,585
,"MECOSTA, MI",0.51%,0.51%,5639
,"CALDWELL, KY",-,-,1012
,"LIVINGSTON, KY",-,-,1168
,"ELKO, NV",0.75%,0.89%,1459
,"BUCHANAN, MO",-,0.34%,7274
,"MUSKEGON, MI",0.45%,0.54%,29827
,"VERNON, MO",-,-,26
,"OZARK, MO",-,-,14
,"MONTGOMERY, NC",-,-,421
,"STONE, MS",-,0.53%,2256
,"JOHNSTON, NC",0.59%,0.81%,25426
,"SAINT CLAIR, MO",-,-,14
,"RANDOLPH, NC",0.56%,1.09%,5399
,"JEFFERSON, KY",0.44%,0.55%,109654
,"DORCHESTER, MD",0.47%,0.76%,4488
,"WEST BATON ROUGE, LA",0.25%,0.38%,5256
,"BELL, KY",1.60%,1.71%,875
,"HARRISON, MO",-,-,201
,"RANKIN, MS",0.64%,0.65%,14049
,"GLADWIN, MI",-,-,119
,"CAMDEN, NC",-,-,1147
,"SHERMAN, NE",-,-,16
,"CLINTON, MO",-,-,464
,"LOWNDES, MS",0.30%,0.61%,7235
,"GAGE, NE",-,0.35%,3749
,"AMITE, MS",-,-,460
,"HARDING, NM",-,-,10 or fewer
,"MINERAL, NV",-,-,90
,"STEUBEN, NY",0.38%,0.46%,15436
,"JONES, MS",0.90%,1.04%,4907
,"LAMAR, MS",0.50%,0.55%,9371
,"SIMPSON, MS",0.70%,0.86%,1861
,"CASS, MN",0.39%,0.59%,4102
,"COAHOMA, MS",-,-,173
,"TIOGA, NY",-,0.45%,6457
,"PIKE, MS",1.22%,1.31%,2208
,"WILKIN, MN",-,-,1285
,"GRENADA, MS",0.52%,0.71%,2679
,"CASS, NE",-,-,973
,"GARFIELD, NE",-,-,10 or fewer
,"JASPER, MS",-,1.22%,986
,"MONROE, MI",0.39%,0.57%,17648
,"NEWAYGO, MI",0.39%,0.45%,8201
,"SMITH, MS",-,-,1043
,"LINCOLN, KY",-,1.71%,644
,"LEWIS, KY",-,3.37%,326
,"EUREKA, NV",-,-,25
,"CAMDEN, NJ",0.44%,0.55%,55081
,"MILLE LACS, MN",0.51%,0.65%,3544
,"IOSCO, MI",12.24%,13.27%,98
,"BIG HORN, MT",-,-,481
,"MAHNOMEN, MN",-,-,1010
,"BRECKINRIDGE, KY",1.16%,1.22%,1645
,"PENNINGTON, MN",0.46%,0.83%,2403
,"RICHLAND, MT",-,-,1919
,"DADE, MO",-,-,10 or fewer
,"SAINT HELENA, LA",-,-,476
,"PETTIS, MO",-,-,48
,"COLUMBUS, NC",1.00%,1.35%,2007
,"TRIMBLE, KY",-,-,732
,"VAN BUREN, MI",0.31%,0.45%,14336
,"CLARKE, MS",-,-,1580
,"RICHMOND, NC",3.65%,3.94%,685
,"CEDAR, MO",-,-,10 or fewer
,"FORREST, MS",0.34%,0.41%,20052
,"CUMBERLAND, NC",0.81%,1.06%,31266
,"COLFAX, NE",-,-,128
,"BRANCH, MI",0.33%,0.54%,5729
,"PENOBSCOT, ME",-,0.42%,2876
,"YORK, ME",0.45%,0.52%,21105
,"SAINT JAMES, LA",-,-,1723
,"TISHOMINGO, MS",-,0.54%,2231
,"TRIGG, KY",-,-,257
,"MONTGOMERY, KY",1.59%,2.02%,693
,"LEFLORE, MS",0.81%,0.87%,2974
,"FREEBORN, MN",-,-,136
,"STANTON, NE",-,-,307
,"JACKSON, MO",0.09%,0.30%,14075
,"WALDO, ME",0.33%,0.42%,3354
,"DUNKLIN, MO",-,-,1088
,"QUEEN ANNES, MD",0.57%,0.73%,2468
,"HOLT, MO",-,-,573
,"COTTONWOOD, MN",-,-,1636
,"REDWOOD, MN",-,-,2365
,"HUBBARD, MN",0.39%,0.50%,3621
,"KNOTT, KY",-,1.64%,1161
,"MONTCALM, MI",0.45%,0.55%,9561
,"MADISON, KY",0.67%,1.02%,9060
,"CARTER, MO",-,-,848
,"PIKE, KY",0.65%,0.82%,7408
,"WABASHA, MN",-,-,329
,"MENIFEE, KY",-,-,226
,"NOBLES, MN",0.33%,0.41%,3656
,"BALLARD, KY",-,-,924
,"KNOX, ME",0.28%,0.32%,5688
,"GARRARD, KY",1.20%,1.50%,1994
,"CALHOUN, MI",0.52%,0.77%,13755
,"MASON, KY",2.31%,2.64%,606
,"SALINE, NE",-,-,2344
,"GLOUCESTER, NJ",0.48%,0.56%,19876
,"HOKE, NC",1.22%,1.54%,3700
,"ANDREW, MO",-,-,1471
,"LAUDERDALE, MS",0.58%,0.66%,7612
,"JOHNSON, MO",-,-,568
,"ALBANY, NY",0.25%,0.36%,13565
,"BECKER, MN",0.47%,0.58%,6545
,"CLAY, KY",1.14%,1.38%,3848
,"MADISON, MO",-,-,186
,"WEBSTER, NE",-,-,268
,"WOODFORD, KY",0.87%,1.26%,1270
,"WAYNE, MS",-,1.29%,854
,"BURLINGTON, NJ",0.34%,0.42%,38789
,"SHELBY, KY",0.32%,0.45%,7921
,"DUPLIN, NC",0.34%,0.74%,5303
,"WINSTON, MS",-,1.60%,686
,"HOWARD, NE",-,-,75
,"MCCRACKEN, KY",0.14%,0.28%,11932
,"ROBERTSON, KY",-,-,100
,"HARFORD, MD",0.97%,1.19%,12057
,"ASCENSION, LA",0.26%,0.29%,27263
,"STANLY, NC",-,-,2134
,"CALHOUN, MS",-,0.70%,1568
,"CALDWELL, MO",-,-,260
,"SAINT MARTIN, LA",0.33%,0.53%,5455
,"KANDIYOHI, MN",0.33%,0.55%,8979
,"HENRY, KY",0.51%,0.64%,3146
,"LEE, MS",0.29%,0.43%,12221
,"SENECA, NY",0.36%,0.46%,3035
,"SUFFOLK, MA",0.26%,0.50%,51492
,"SAINT LOUIS, MN",0.42%,0.53%,25763
,"THURSTON, NE",-,-,214
,"TATE, MS",-,-,306
,"EAST FELICIANA, LA",-,0.59%,2050
,"LEE, NC",1.14%,1.48%,3845
,"MORGAN, KY",-,-,225
,"CASS, MO",-,-,2254
,"LINN, MO",-,-,454
,"RICHARDSON, NE",-,-,118
,"FILLMORE, MN",-,-,736
,"IONIA, MI",0.50%,0.62%,7061
,"JACKSON, MN",-,-,1302
,"PENDER, NC",1.60%,2.07%,1936
,"DESOTO, MS",1.15%,1.35%,4531
,"CROW WING, MN",0.22%,0.33%,9407
