"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Connecticut population data for 2022-2024 are reported in the ""Unidentified counties"" row because population estimates for"
"Connecticut legacy counties are not available for 2022-2024. Birth and Fertility rate are not available for 2022-2024 because"
"legacy Connecticut counties population estimates are not available."
