"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Ascension Parish, LA","22005","Female","F",828
,"Ascension Parish, LA","22005","Male","M",842
,"Bossier Parish, LA","22015","Female","F",748
,"Bossier Parish, LA","22015","Male","M",813
,"Caddo Parish, LA","22017","Female","F",1375
,"Caddo Parish, LA","22017","Male","M",1392
,"Calcasieu Parish, LA","22019","Female","F",1230
,"Calcasieu Parish, LA","22019","Male","M",1295
,"East Baton Rouge Parish, LA","22033","Female","F",2642
,"East Baton Rouge Parish, LA","22033","Male","M",2742
,"Jefferson Parish, LA","22051","Female","F",2508
,"Jefferson Parish, LA","22051","Male","M",2561
,"Lafayette Parish, LA","22055","Female","F",1610
,"Lafayette Parish, LA","22055","Male","M",1674
,"Livingston Parish, LA","22063","Female","F",894
,"Livingston Parish, LA","22063","Male","M",947
,"Orleans Parish, LA","22071","Female","F",1871
,"Orleans Parish, LA","22071","Male","M",1951
,"Ouachita Parish, LA","22073","Female","F",969
,"Ouachita Parish, LA","22073","Male","M",1008
,"Rapides Parish, LA","22079","Female","F",762
,"Rapides Parish, LA","22079","Male","M",796
,"St. Tammany Parish, LA","22103","Female","F",1386
,"St. Tammany Parish, LA","22103","Male","M",1424
,"Tangipahoa Parish, LA","22105","Female","F",937
,"Tangipahoa Parish, LA","22105","Male","M",1015
,"Terrebonne Parish, LA","22109","Female","F",639
,"Terrebonne Parish, LA","22109","Male","M",599
,"Unidentified Counties, LA","22999","Female","F",8501
,"Unidentified Counties, LA","22999","Male","M",8968
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2023"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 8:45:10 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 8:45:10 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
