"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Merced County, CA","06047","Hispanic or Latino","2135-2",2605
,"Merced County, CA","06047","Not Hispanic or Latino","2186-5",1031
,"Merced County, CA","06047","Unknown or Not Stated","9",21
,"Monterey County, CA","06053","Hispanic or Latino","2135-2",4160
,"Monterey County, CA","06053","Not Hispanic or Latino","2186-5",1095
,"Monterey County, CA","06053","Unknown or Not Stated","9",88
,"Napa County, CA","06055","Hispanic or Latino","2135-2",646
,"Napa County, CA","06055","Not Hispanic or Latino","2186-5",587
,"Napa County, CA","06055","Unknown or Not Stated","9",22
,"Orange County, CA","06059","Hispanic or Latino","2135-2",12380
,"Orange County, CA","06059","Not Hispanic or Latino","2186-5",16584
,"Orange County, CA","06059","Unknown or Not Stated","9",1030
,"Placer County, CA","06061","Hispanic or Latino","2135-2",712
,"Placer County, CA","06061","Not Hispanic or Latino","2186-5",2940
,"Placer County, CA","06061","Unknown or Not Stated","9",123
,"Riverside County, CA","06065","Hispanic or Latino","2135-2",16819
,"Riverside County, CA","06065","Not Hispanic or Latino","2186-5",8988
,"Riverside County, CA","06065","Unknown or Not Stated","9",594
,"Sacramento County, CA","06067","Hispanic or Latino","2135-2",4975
,"Sacramento County, CA","06067","Not Hispanic or Latino","2186-5",11919
,"Sacramento County, CA","06067","Unknown or Not Stated","9",498
,"San Bernardino County, CA","06071","Hispanic or Latino","2135-2",15623
,"San Bernardino County, CA","06071","Not Hispanic or Latino","2186-5",8677
,"San Bernardino County, CA","06071","Unknown or Not Stated","9",466
,"San Diego County, CA","06073","Hispanic or Latino","2135-2",14343
,"San Diego County, CA","06073","Not Hispanic or Latino","2186-5",16965
,"San Diego County, CA","06073","Unknown or Not Stated","9",4286
,"San Francisco County, CA","06075","Hispanic or Latino","2135-2",1593
,"San Francisco County, CA","06075","Not Hispanic or Latino","2186-5",4753
,"San Francisco County, CA","06075","Unknown or Not Stated","9",454
,"San Joaquin County, CA","06077","Hispanic or Latino","2135-2",4862
,"San Joaquin County, CA","06077","Not Hispanic or Latino","2186-5",4397
,"San Joaquin County, CA","06077","Unknown or Not Stated","9",300
,"San Luis Obispo County, CA","06079","Hispanic or Latino","2135-2",977
,"San Luis Obispo County, CA","06079","Not Hispanic or Latino","2186-5",1285
,"San Luis Obispo County, CA","06079","Unknown or Not Stated","9",179
,"San Mateo County, CA","06081","Hispanic or Latino","2135-2",2081
,"San Mateo County, CA","06081","Not Hispanic or Latino","2186-5",4591
,"San Mateo County, CA","06081","Unknown or Not Stated","9",473
,"Santa Barbara County, CA","06083","Hispanic or Latino","2135-2",3938
,"Santa Barbara County, CA","06083","Not Hispanic or Latino","2186-5",1442
,"Santa Barbara County, CA","06083","Unknown or Not Stated","9",57
,"Santa Clara County, CA","06085","Hispanic or Latino","2135-2",6070
,"Santa Clara County, CA","06085","Not Hispanic or Latino","2186-5",11524
,"Santa Clara County, CA","06085","Unknown or Not Stated","9",728
,"Santa Cruz County, CA","06087","Hispanic or Latino","2135-2",1127
,"Santa Cruz County, CA","06087","Not Hispanic or Latino","2186-5",979
,"Santa Cruz County, CA","06087","Unknown or Not Stated","9",34
,"Shasta County, CA","06089","Hispanic or Latino","2135-2",320
,"Shasta County, CA","06089","Not Hispanic or Latino","2186-5",1461
,"Shasta County, CA","06089","Unknown or Not Stated","9",40
,"Solano County, CA","06095","Hispanic or Latino","2135-2",1878
,"Solano County, CA","06095","Not Hispanic or Latino","2186-5",2629
,"Solano County, CA","06095","Unknown or Not Stated","9",123
,"Sonoma County, CA","06097","Hispanic or Latino","2135-2",1909
,"Sonoma County, CA","06097","Not Hispanic or Latino","2186-5",2369
,"Sonoma County, CA","06097","Unknown or Not Stated","9",85
,"Stanislaus County, CA","06099","Hispanic or Latino","2135-2",3997
,"Stanislaus County, CA","06099","Not Hispanic or Latino","2186-5",2607
,"Stanislaus County, CA","06099","Unknown or Not Stated","9",114
,"Tulare County, CA","06107","Hispanic or Latino","2135-2",4929
,"Tulare County, CA","06107","Not Hispanic or Latino","2186-5",1595
,"Tulare County, CA","06107","Unknown or Not Stated","9",20
,"Ventura County, CA","06111","Hispanic or Latino","2135-2",4758
,"Ventura County, CA","06111","Not Hispanic or Latino","2186-5",3339
,"Ventura County, CA","06111","Unknown or Not Stated","9",251
,"Yolo County, CA","06113","Hispanic or Latino","2135-2",790
,"Yolo County, CA","06113","Not Hispanic or Latino","2186-5",1038
,"Yolo County, CA","06113","Unknown or Not Stated","9",68
,"Unidentified Counties, CA","06999","Hispanic or Latino","2135-2",3396
,"Unidentified Counties, CA","06999","Not Hispanic or Latino","2186-5",5700
,"Unidentified Counties, CA","06999","Unknown or Not Stated","9",157
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: California (06)"
"Year: 2023"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 12:58:01 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 12:58:01 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
