"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Douglas County, NE","31055","Under 15 years","15",Suppressed
,"Douglas County, NE","31055","15-19 years","15-19",300
,"Douglas County, NE","31055","20-24 years","20-24",1267
,"Douglas County, NE","31055","25-29 years","25-29",2287
,"Douglas County, NE","31055","30-34 years","30-34",2518
,"Douglas County, NE","31055","35-39 years","35-39",1271
,"Douglas County, NE","31055","40-44 years","40-44",243
,"Douglas County, NE","31055","45-49 years","45-49",12
,"Douglas County, NE","31055","50 years and over","50+",0
,"Lancaster County, NE","31109","Under 15 years","15",0
,"Lancaster County, NE","31109","15-19 years","15-19",141
,"Lancaster County, NE","31109","20-24 years","20-24",588
,"Lancaster County, NE","31109","25-29 years","25-29",1154
,"Lancaster County, NE","31109","30-34 years","30-34",1191
,"Lancaster County, NE","31109","35-39 years","35-39",584
,"Lancaster County, NE","31109","40-44 years","40-44",103
,"Lancaster County, NE","31109","45-49 years","45-49",Suppressed
,"Lancaster County, NE","31109","50 years and over","50+",0
,"Sarpy County, NE","31153","Under 15 years","15",0
,"Sarpy County, NE","31153","15-19 years","15-19",55
,"Sarpy County, NE","31153","20-24 years","20-24",354
,"Sarpy County, NE","31153","25-29 years","25-29",722
,"Sarpy County, NE","31153","30-34 years","30-34",832
,"Sarpy County, NE","31153","35-39 years","35-39",355
,"Sarpy County, NE","31153","40-44 years","40-44",63
,"Sarpy County, NE","31153","45-49 years","45-49",Suppressed
,"Sarpy County, NE","31153","50 years and over","50+",0
,"Unidentified Counties, NE","31999","Under 15 years","15",Suppressed
,"Unidentified Counties, NE","31999","15-19 years","15-19",448
,"Unidentified Counties, NE","31999","20-24 years","20-24",2036
,"Unidentified Counties, NE","31999","25-29 years","25-29",3660
,"Unidentified Counties, NE","31999","30-34 years","30-34",3033
,"Unidentified Counties, NE","31999","35-39 years","35-39",1161
,"Unidentified Counties, NE","31999","40-44 years","40-44",211
,"Unidentified Counties, NE","31999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NE","31999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Nebraska (31)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:50:09 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:50:09 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
