"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Benton County, WA","53005","Female","F",1241
,"Benton County, WA","53005","Male","M",1257
,"Clark County, WA","53011","Female","F",2718
,"Clark County, WA","53011","Male","M",2808
,"Cowlitz County, WA","53015","Female","F",619
,"Cowlitz County, WA","53015","Male","M",626
,"King County, WA","53033","Female","F",11260
,"King County, WA","53033","Male","M",11763
,"Kitsap County, WA","53035","Female","F",1449
,"Kitsap County, WA","53035","Male","M",1489
,"Pierce County, WA","53053","Female","F",5320
,"Pierce County, WA","53053","Male","M",5648
,"Skagit County, WA","53057","Female","F",669
,"Skagit County, WA","53057","Male","M",744
,"Snohomish County, WA","53061","Female","F",4804
,"Snohomish County, WA","53061","Male","M",5056
,"Spokane County, WA","53063","Female","F",2816
,"Spokane County, WA","53063","Male","M",3051
,"Thurston County, WA","53067","Female","F",1467
,"Thurston County, WA","53067","Male","M",1547
,"Whatcom County, WA","53073","Female","F",953
,"Whatcom County, WA","53073","Male","M",1003
,"Yakima County, WA","53077","Female","F",1636
,"Yakima County, WA","53077","Male","M",1817
,"Unidentified Counties, WA","53999","Female","F",5623
,"Unidentified Counties, WA","53999","Male","M",5949
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Washington (53)"
"Year: 2022"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 5:37:38 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 5:37:38 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
