"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Benton County, WA","53005","Hispanic or Latino","2135-2",947
,"Benton County, WA","53005","Not Hispanic or Latino","2186-5",1438
,"Benton County, WA","53005","Unknown or Not Stated","9",113
,"Clark County, WA","53011","Hispanic or Latino","2135-2",851
,"Clark County, WA","53011","Not Hispanic or Latino","2186-5",4457
,"Clark County, WA","53011","Unknown or Not Stated","9",218
,"Cowlitz County, WA","53015","Hispanic or Latino","2135-2",191
,"Cowlitz County, WA","53015","Not Hispanic or Latino","2186-5",997
,"Cowlitz County, WA","53015","Unknown or Not Stated","9",57
,"King County, WA","53033","Hispanic or Latino","2135-2",3385
,"King County, WA","53033","Not Hispanic or Latino","2186-5",18516
,"King County, WA","53033","Unknown or Not Stated","9",1122
,"Kitsap County, WA","53035","Hispanic or Latino","2135-2",511
,"Kitsap County, WA","53035","Not Hispanic or Latino","2186-5",2340
,"Kitsap County, WA","53035","Unknown or Not Stated","9",87
,"Pierce County, WA","53053","Hispanic or Latino","2135-2",2034
,"Pierce County, WA","53053","Not Hispanic or Latino","2186-5",8649
,"Pierce County, WA","53053","Unknown or Not Stated","9",285
,"Skagit County, WA","53057","Hispanic or Latino","2135-2",472
,"Skagit County, WA","53057","Not Hispanic or Latino","2186-5",918
,"Skagit County, WA","53057","Unknown or Not Stated","9",23
,"Snohomish County, WA","53061","Hispanic or Latino","2135-2",1608
,"Snohomish County, WA","53061","Not Hispanic or Latino","2186-5",7792
,"Snohomish County, WA","53061","Unknown or Not Stated","9",460
,"Spokane County, WA","53063","Hispanic or Latino","2135-2",502
,"Spokane County, WA","53063","Not Hispanic or Latino","2186-5",5210
,"Spokane County, WA","53063","Unknown or Not Stated","9",155
,"Thurston County, WA","53067","Hispanic or Latino","2135-2",450
,"Thurston County, WA","53067","Not Hispanic or Latino","2186-5",2520
,"Thurston County, WA","53067","Unknown or Not Stated","9",44
,"Whatcom County, WA","53073","Hispanic or Latino","2135-2",350
,"Whatcom County, WA","53073","Not Hispanic or Latino","2186-5",1555
,"Whatcom County, WA","53073","Unknown or Not Stated","9",51
,"Yakima County, WA","53077","Hispanic or Latino","2135-2",2143
,"Yakima County, WA","53077","Not Hispanic or Latino","2186-5",1109
,"Yakima County, WA","53077","Unknown or Not Stated","9",201
,"Unidentified Counties, WA","53999","Hispanic or Latino","2135-2",3746
,"Unidentified Counties, WA","53999","Not Hispanic or Latino","2186-5",7579
,"Unidentified Counties, WA","53999","Unknown or Not Stated","9",247
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Washington (53)"
"Year: 2022"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:26:37 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:26:37 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
