"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Arlington County, VA","51013","Female","F",1166
,"Arlington County, VA","51013","Male","M",1252
,"Chesterfield County, VA","51041","Female","F",2100
,"Chesterfield County, VA","51041","Male","M",2158
,"Fairfax County, VA","51059","Female","F",6050
,"Fairfax County, VA","51059","Male","M",6355
,"Henrico County, VA","51087","Female","F",1782
,"Henrico County, VA","51087","Male","M",1921
,"Loudoun County, VA","51107","Female","F",2338
,"Loudoun County, VA","51107","Male","M",2483
,"Prince William County, VA","51153","Female","F",3108
,"Prince William County, VA","51153","Male","M",3319
,"Spotsylvania County, VA","51177","Female","F",808
,"Spotsylvania County, VA","51177","Male","M",808
,"Stafford County, VA","51179","Female","F",933
,"Stafford County, VA","51179","Male","M",930
,"Alexandria city, VA","51510","Female","F",1140
,"Alexandria city, VA","51510","Male","M",1141
,"Chesapeake city, VA","51550","Female","F",1458
,"Chesapeake city, VA","51550","Male","M",1408
,"Hampton city, VA","51650","Female","F",807
,"Hampton city, VA","51650","Male","M",810
,"Newport News city, VA","51700","Female","F",1241
,"Newport News city, VA","51700","Male","M",1246
,"Norfolk city, VA","51710","Female","F",1515
,"Norfolk city, VA","51710","Male","M",1550
,"Richmond city, VA","51760","Female","F",1445
,"Richmond city, VA","51760","Male","M",1468
,"Virginia Beach city, VA","51810","Female","F",2564
,"Virginia Beach city, VA","51810","Male","M",2527
,"Unidentified Counties, VA","51999","Female","F",18602
,"Unidentified Counties, VA","51999","Male","M",19197
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Virginia (51)"
"Year: 2022"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 5:36:28 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 5:36:28 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
