"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Blount County, TN","47009","Under 15 years","15",Suppressed
,"Blount County, TN","47009","15-19 years","15-19",63
,"Blount County, TN","47009","20-24 years","20-24",281
,"Blount County, TN","47009","25-29 years","25-29",423
,"Blount County, TN","47009","30-34 years","30-34",399
,"Blount County, TN","47009","35-39 years","35-39",169
,"Blount County, TN","47009","40-44 years","40-44",35
,"Blount County, TN","47009","45-49 years","45-49",0
,"Blount County, TN","47009","50 years and over","50+",0
,"Davidson County, TN","47037","Under 15 years","15",13
,"Davidson County, TN","47037","15-19 years","15-19",491
,"Davidson County, TN","47037","20-24 years","20-24",1653
,"Davidson County, TN","47037","25-29 years","25-29",2680
,"Davidson County, TN","47037","30-34 years","30-34",3445
,"Davidson County, TN","47037","35-39 years","35-39",1911
,"Davidson County, TN","47037","40-44 years","40-44",423
,"Davidson County, TN","47037","45-49 years","45-49",29
,"Davidson County, TN","47037","50 years and over","50+",0
,"Hamilton County, TN","47065","Under 15 years","15",Suppressed
,"Hamilton County, TN","47065","15-19 years","15-19",233
,"Hamilton County, TN","47065","20-24 years","20-24",821
,"Hamilton County, TN","47065","25-29 years","25-29",1262
,"Hamilton County, TN","47065","30-34 years","30-34",1442
,"Hamilton County, TN","47065","35-39 years","35-39",684
,"Hamilton County, TN","47065","40-44 years","40-44",144
,"Hamilton County, TN","47065","45-49 years","45-49",Suppressed
,"Hamilton County, TN","47065","50 years and over","50+",0
,"Knox County, TN","47093","Under 15 years","15",Suppressed
,"Knox County, TN","47093","15-19 years","15-19",233
,"Knox County, TN","47093","20-24 years","20-24",890
,"Knox County, TN","47093","25-29 years","25-29",1619
,"Knox County, TN","47093","30-34 years","30-34",1687
,"Knox County, TN","47093","35-39 years","35-39",799
,"Knox County, TN","47093","40-44 years","40-44",172
,"Knox County, TN","47093","45-49 years","45-49",Suppressed
,"Knox County, TN","47093","50 years and over","50+",0
,"Montgomery County, TN","47125","Under 15 years","15",Suppressed
,"Montgomery County, TN","47125","15-19 years","15-19",154
,"Montgomery County, TN","47125","20-24 years","20-24",897
,"Montgomery County, TN","47125","25-29 years","25-29",1221
,"Montgomery County, TN","47125","30-34 years","30-34",925
