"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Terrebonne Parish, LA","22109","More than one race","M",45
,"Terrebonne Parish, LA","22109","Unknown or Not Stated","UNK",0
,"Terrebonne Parish, LA","22109","Not Available","NA",0
,"Terrebonne Parish, LA","22109","Not Reported","NR",0
,"Unidentified Counties, LA","22999","American Indian or Alaska Native","1002-5",139
,"Unidentified Counties, LA","22999","Asian","A",141
,"Unidentified Counties, LA","22999","Black or African American","2054-5",5585
,"Unidentified Counties, LA","22999","Native Hawaiian or Other Pacific Islander","NHOPI",26
,"Unidentified Counties, LA","22999","White","2106-3",10545
,"Unidentified Counties, LA","22999","More than one race","M",286
,"Unidentified Counties, LA","22999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, LA","22999","Not Available","NA",0
,"Unidentified Counties, LA","22999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2024"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 3:49:07 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 3:49:07 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
