"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Adams County, CO","08001","Female","F",3206
,"Adams County, CO","08001","Male","M",3325
,"Arapahoe County, CO","08005","Female","F",3835
,"Arapahoe County, CO","08005","Male","M",3861
,"Boulder County, CO","08013","Female","F",1185
,"Boulder County, CO","08013","Male","M",1241
,"Denver County, CO","08031","Female","F",4571
,"Denver County, CO","08031","Male","M",4801
,"Douglas County, CO","08035","Female","F",2014
,"Douglas County, CO","08035","Male","M",2084
,"El Paso County, CO","08041","Female","F",4449
,"El Paso County, CO","08041","Male","M",4695
,"Jefferson County, CO","08059","Female","F",2697
,"Jefferson County, CO","08059","Male","M",2835
,"Larimer County, CO","08069","Female","F",1477
,"Larimer County, CO","08069","Male","M",1636
,"Mesa County, CO","08077","Female","F",769
,"Mesa County, CO","08077","Male","M",788
,"Pueblo County, CO","08101","Female","F",806
,"Pueblo County, CO","08101","Male","M",828
,"Weld County, CO","08123","Female","F",2512
,"Weld County, CO","08123","Male","M",2550
,"Unidentified Counties, CO","08999","Female","F",3996
,"Unidentified Counties, CO","08999","Male","M",4107
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Colorado (08)"
"Year: 2024"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:47:52 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:47:52 AM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
