"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Cache County, UT","49005","Female","F",964
,"Cache County, UT","49005","Male","M",1066
,"Davis County, UT","49011","Female","F",2258
,"Davis County, UT","49011","Male","M",2334
,"Salt Lake County, UT","49035","Female","F",7176
,"Salt Lake County, UT","49035","Male","M",7417
,"Utah County, UT","49049","Female","F",6270
,"Utah County, UT","49049","Male","M",6452
,"Washington County, UT","49053","Female","F",1263
,"Washington County, UT","49053","Male","M",1246
,"Weber County, UT","49057","Female","F",1718
,"Weber County, UT","49057","Male","M",1784
,"Unidentified Counties, UT","49999","Female","F",3293
,"Unidentified Counties, UT","49999","Male","M",3423
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Utah (49)"
"Year: 2024"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 3:30:36 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 3:30:36 AM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
