"Notes","County of Residence","County of Residence Code","Sex of Infant","Sex of Infant Code",Births
,"Baldwin County, AL","01003","Female","F",1146
,"Baldwin County, AL","01003","Male","M",1183
,"Calhoun County, AL","01015","Female","F",685
,"Calhoun County, AL","01015","Male","M",698
,"Etowah County, AL","01055","Female","F",597
,"Etowah County, AL","01055","Male","M",639
,"Houston County, AL","01069","Female","F",630
,"Houston County, AL","01069","Male","M",706
,"Jefferson County, AL","01073","Female","F",4077
,"Jefferson County, AL","01073","Male","M",4404
,"Lee County, AL","01081","Female","F",886
,"Lee County, AL","01081","Male","M",993
,"Madison County, AL","01089","Female","F",2046
,"Madison County, AL","01089","Male","M",2214
,"Mobile County, AL","01097","Female","F",2656
,"Mobile County, AL","01097","Male","M",2716
,"Montgomery County, AL","01101","Female","F",1513
,"Montgomery County, AL","01101","Male","M",1654
,"Morgan County, AL","01103","Female","F",712
,"Morgan County, AL","01103","Male","M",723
,"Shelby County, AL","01117","Female","F",1105
,"Shelby County, AL","01117","Male","M",1101
,"Tuscaloosa County, AL","01125","Female","F",1315
,"Tuscaloosa County, AL","01125","Male","M",1315
,"Unidentified Counties, AL","01999","Female","F",11052
,"Unidentified Counties, AL","01999","Male","M",11849
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Alabama (01)"
"Year: 2019"
"Group By: County of Residence; Sex of Infant"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:57:04 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:57:04 AM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
